age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,admin.,married,secondary,no,729,no,no,cellular,22,nov,522,1,-1,0,unknown,1
1,management,single,tertiary,no,247,no,no,cellular,14,dec,203,5,-1,0,unknown,1
1,student,single,secondary,no,2122,no,no,telephone,2,apr,94,1,91,2,other,1
1,entrepreneur,married,primary,no,-131,yes,no,cellular,16,jul,480,1,-1,0,unknown,2
1,management,married,tertiary,no,1793,no,yes,cellular,2,feb,210,2,121,4,failure,1
1,technician,single,primary,no,870,no,no,cellular,26,apr,1673,3,-1,0,unknown,2
1,student,married,secondary,no,985,yes,no,cellular,15,may,43,1,-1,0,unknown,1
1,blue-collar,single,tertiary,no,-131,yes,no,unknown,15,may,120,3,-1,0,unknown,1
1,blue-collar,married,secondary,no,7620,yes,no,cellular,9,mar,515,2,-1,0,unknown,1
1,student,married,tertiary,no,172,no,no,cellular,8,feb,702,2,-1,0,unknown,2
1,technician,married,tertiary,no,2180,yes,no,unknown,8,jun,59,11,-1,0,unknown,1
1,blue-collar,single,secondary,no,74,yes,no,cellular,26,mar,387,1,-1,0,unknown,1
1,entrepreneur,married,tertiary,no,7427,no,no,cellular,22,apr,73,1,-1,0,unknown,1
1,self-employed,married,secondary,no,1159,yes,no,unknown,13,may,333,5,-1,0,unknown,1
1,self-employed,single,secondary,no,160,yes,no,cellular,14,may,17,2,-1,0,unknown,1
1,services,divorced,secondary,no,814,yes,no,cellular,18,nov,1045,1,-1,0,unknown,1
1,admin.,married,secondary,no,386,no,no,cellular,13,aug,240,2,24,9,other,1
1,student,married,secondary,no,-54,no,no,cellular,25,jul,236,4,-1,0,unknown,1
1,self-employed,single,tertiary,no,800,yes,no,cellular,28,apr,195,2,-1,0,unknown,1
1,retired,married,tertiary,no,1207,no,no,cellular,29,jan,206,2,-1,0,unknown,1
1,entrepreneur,married,secondary,no,582,yes,yes,cellular,12,aug,204,6,-1,0,unknown,1
1,blue-collar,married,secondary,no,537,no,no,unknown,3,may,278,4,-1,0,unknown,1
1,housemaid,married,tertiary,no,6751,no,yes,cellular,2,jan,48,9,-1,0,unknown,1
1,entrepreneur,married,tertiary,no,751,no,no,cellular,21,feb,339,1,-1,0,unknown,1
1,entrepreneur,married,tertiary,no,-18,yes,yes,cellular,18,mar,182,1,-1,0,unknown,1
1,student,married,secondary,no,135,yes,no,cellular,28,jul,477,5,104,0,unknown,1
1,housemaid,divorced,secondary,no,8735,no,no,unknown,18,jun,180,2,-1,0,unknown,1
1,entrepreneur,married,tertiary,no,169,yes,yes,unknown,17,jun,207,1,-1,0,unknown,1
1,admin.,married,primary,no,-49,no,yes,telephone,18,mar,342,5,-1,0,unknown,1
1,management,divorced,secondary,no,274,yes,no,cellular,12,aug,132,2,249,3,failure,1
1,management,single,tertiary,no,1840,no,no,cellular,5,may,286,4,-1,0,unknown,1
1,self-employed,married,tertiary,no,1079,no,no,cellular,25,jun,135,9,-1,0,unknown,1
1,services,married,unknown,no,-1416,yes,no,unknown,17,mar,459,2,-1,0,unknown,1
1,management,single,secondary,no,545,yes,no,unknown,5,mar,116,2,-1,0,unknown,1
1,technician,single,secondary,no,-422,yes,no,unknown,6,mar,882,3,-1,0,unknown,1
1,retired,married,tertiary,no,220,yes,no,telephone,30,sep,320,2,335,2,success,2
1,admin.,divorced,primary,no,2521,yes,no,cellular,16,apr,446,3,-1,0,unknown,1
0,entrepreneur,married,unknown,no,237,yes,yes,unknown,18,jun,71,4,-1,0,unknown,1
1,self-employed,single,secondary,no,142,no,no,cellular,24,feb,78,11,-1,0,unknown,1
1,blue-collar,single,tertiary,no,499,yes,yes,cellular,17,may,478,1,-1,0,unknown,2
1,self-employed,divorced,tertiary,no,1787,yes,no,cellular,4,jan,0,1,-1,0,unknown,2
1,entrepreneur,married,tertiary,no,3948,yes,no,cellular,25,nov,228,2,89,6,failure,1
1,admin.,married,primary,no,365,yes,no,unknown,5,may,53,4,-1,0,unknown,1
1,entrepreneur,divorced,tertiary,no,1658,no,no,cellular,25,jul,141,3,-1,0,unknown,1
1,services,married,secondary,no,2229,yes,no,cellular,9,feb,487,2,69,2,failure,1
1,housemaid,married,tertiary,yes,372,no,yes,cellular,9,aug,118,2,-1,0,unknown,1
1,blue-collar,married,secondary,no,1295,yes,no,unknown,17,may,15,3,8,0,unknown,1
1,management,married,tertiary,no,1199,no,no,cellular,24,dec,238,2,-1,0,unknown,1
1,services,married,tertiary,no,2391,yes,no,unknown,17,jun,400,1,-1,0,unknown,1
1,retired,married,primary,no,100,no,no,cellular,20,apr,245,2,-1,0,unknown,1
1,retired,married,tertiary,no,2755,no,no,unknown,5,jul,361,2,-1,0,unknown,1
1,retired,married,secondary,no,855,no,no,cellular,29,jan,434,2,22,0,unknown,1
