age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,management,divorced,tertiary,no,1137,no,no,cellular,16,mar,109,2,181,7,other,1
1,blue-collar,married,primary,no,135,yes,no,cellular,7,may,684,2,336,1,failure,1
1,admin.,divorced,secondary,no,704,yes,no,cellular,11,may,15,8,300,8,failure,1
1,blue-collar,single,tertiary,no,611,yes,no,unknown,26,may,452,1,-1,0,unknown,1
1,blue-collar,married,primary,no,2354,no,no,cellular,13,aug,316,5,-1,0,unknown,1
1,management,married,primary,no,13669,yes,no,cellular,21,nov,663,1,-1,0,unknown,2
1,technician,single,secondary,no,0,yes,no,cellular,0,apr,347,1,308,1,other,1
1,blue-collar,married,primary,no,653,no,no,cellular,16,apr,127,1,316,1,failure,1
1,management,married,tertiary,no,705,yes,no,cellular,8,oct,132,1,-1,0,unknown,1
1,housemaid,married,tertiary,no,1355,no,no,cellular,21,nov,792,2,-1,0,unknown,1
1,technician,married,tertiary,no,1020,yes,no,cellular,13,jul,196,1,-1,0,unknown,1
1,admin.,single,secondary,no,913,no,no,cellular,19,nov,128,3,-1,0,unknown,1
1,management,married,tertiary,no,302,yes,no,cellular,11,jul,72,2,-1,0,unknown,1
1,admin.,married,secondary,no,-357,yes,no,unknown,20,may,36,7,-1,0,unknown,1
1,admin.,married,primary,no,-213,yes,no,unknown,7,may,151,2,-1,0,unknown,1
1,management,married,tertiary,no,766,yes,no,cellular,18,aug,101,4,-1,0,unknown,1
1,management,married,tertiary,no,190,no,no,cellular,19,aug,138,4,-1,0,unknown,1
1,management,married,tertiary,no,0,yes,yes,cellular,21,jul,50,5,-1,0,unknown,1
1,admin.,married,secondary,no,36,yes,yes,cellular,30,mar,665,1,-1,0,unknown,2
1,entrepreneur,single,tertiary,no,198,no,no,cellular,26,aug,102,4,-1,0,unknown,1
1,admin.,married,primary,no,4352,no,no,unknown,18,jun,418,4,-1,0,unknown,2
1,technician,married,secondary,no,118,no,no,cellular,9,feb,161,4,183,1,failure,1
1,management,married,tertiary,no,2907,no,no,unknown,5,jun,97,1,-1,0,unknown,1
0,student,single,secondary,no,4582,no,no,cellular,5,jul,121,2,191,1,success,1
1,entrepreneur,divorced,tertiary,no,615,no,no,cellular,12,may,82,2,83,3,success,1
1,technician,single,secondary,no,2666,yes,yes,cellular,13,may,27,2,-1,0,unknown,1
1,technician,divorced,secondary,no,509,no,no,cellular,14,aug,136,18,-1,0,unknown,1
1,admin.,married,secondary,no,1146,no,no,cellular,9,jul,321,1,-1,0,unknown,1
1,blue-collar,married,secondary,no,1349,yes,no,cellular,19,nov,108,2,-1,0,unknown,1
1,management,married,tertiary,no,392,no,no,cellular,10,feb,107,1,92,1,success,2
1,blue-collar,divorced,primary,no,974,yes,yes,cellular,12,may,287,1,-1,0,unknown,1
1,management,married,tertiary,no,1445,yes,no,cellular,11,may,129,1,354,1,failure,1
0,blue-collar,married,secondary,no,1543,yes,no,cellular,18,may,524,2,369,1,failure,2
1,retired,married,secondary,no,101,yes,no,unknown,16,may,402,2,-1,0,unknown,1
1,technician,married,secondary,no,7010,no,no,cellular,11,aug,209,1,-1,0,unknown,1
1,management,married,tertiary,no,653,yes,no,unknown,13,may,65,1,-1,0,unknown,1
1,entrepreneur,married,tertiary,no,649,yes,no,unknown,16,may,801,1,-1,0,unknown,1
1,management,married,tertiary,no,3769,yes,no,unknown,16,jun,396,1,-1,0,unknown,1
1,entrepreneur,married,tertiary,no,0,no,no,cellular,11,jul,375,2,-1,0,unknown,1
1,blue-collar,married,primary,no,0,no,no,cellular,20,aug,126,4,-1,0,unknown,1
1,unemployed,single,secondary,no,3262,no,no,cellular,21,nov,422,2,-1,0,unknown,1
1,management,married,tertiary,no,262,yes,no,cellular,13,may,1705,2,370,1,failure,1
1,blue-collar,married,unknown,no,643,no,no,telephone,7,aug,29,5,-1,0,unknown,1
1,technician,married,secondary,no,4147,yes,no,cellular,9,jul,219,1,-1,0,unknown,1
1,services,married,secondary,no,188,no,no,unknown,7,may,209,2,-1,0,unknown,1
0,blue-collar,married,unknown,no,1601,no,no,unknown,23,jun,483,1,-1,0,unknown,1
1,management,married,tertiary,no,694,no,yes,cellular,17,jun,57,2,99,9,failure,1
1,management,single,tertiary,no,2855,no,no,cellular,26,mar,222,2,541,2,success,2
1,management,married,tertiary,no,0,no,no,telephone,31,jul,39,5,-1,0,unknown,1
1,housemaid,married,primary,no,3281,yes,no,cellular,14,jul,749,2,-1,0,unknown,2
1,management,married,tertiary,no,479,no,no,cellular,13,aug,80,9,-1,0,unknown,1
1,self-employed,divorced,tertiary,no,0,yes,no,cellular,17,nov,1179,1,-1,0,unknown,1
1,admin.,single,secondary,no,313,yes,no,cellular,18,may,156,2,-1,0,unknown,1
1,retired,married,secondary,no,582,yes,no,telephone,20,apr,254,5,-1,0,unknown,1
1,management,married,tertiary,no,0,no,no,unknown,4,jul,9,1,-1,0,unknown,1
1,blue-collar,married,secondary,no,58,yes,no,cellular,6,may,160,2,-1,0,unknown,1
1,management,single,tertiary,no,868,yes,no,telephone,29,jan,369,2,245,1,failure,1
1,technician,divorced,secondary,no,1893,no,no,unknown,16,jun,92,2,-1,0,unknown,1
1,technician,married,secondary,no,184,no,no,cellular,6,aug,89,4,-1,0,unknown,1
1,admin.,single,secondary,no,6652,yes,yes,unknown,26,may,144,3,-1,0,unknown,1
1,management,married,tertiary,no,0,no,no,cellular,11,aug,129,5,-1,0,unknown,1
1,management,single,tertiary,no,2666,no,no,cellular,10,mar,132,1,-1,0,unknown,2
1,services,married,secondary,no,0,yes,no,cellular,7,may,119,2,-1,0,unknown,1
1,blue-collar,married,primary,no,328,no,no,cellular,30,jul,470,10,-1,0,unknown,1
1,management,married,primary,no,3604,yes,no,cellular,15,jul,58,4,-1,0,unknown,1
1,blue-collar,married,secondary,no,180,yes,no,cellular,28,jul,567,3,-1,0,unknown,1
1,self-employed,divorced,primary,no,2664,yes,no,cellular,21,nov,166,4,-1,0,unknown,1
1,technician,married,secondary,no,137,no,no,cellular,4,aug,355,1,-1,0,unknown,1
1,technician,married,secondary,yes,0,no,yes,cellular,21,jul,136,2,-1,0,unknown,1
1,technician,single,tertiary,no,26,yes,no,cellular,23,jul,116,1,-1,0,unknown,1
1,technician,married,tertiary,no,4764,yes,no,cellular,19,nov,356,2,-1,0,unknown,1
1,management,married,tertiary,no,183,no,no,cellular,11,aug,127,2,-1,0,unknown,1
1,technician,married,secondary,no,0,yes,yes,cellular,13,jul,94,2,-1,0,unknown,1
1,blue-collar,married,secondary,no,-133,yes,yes,telephone,14,may,21,7,-1,0,unknown,1
1,technician,single,tertiary,no,2391,no,no,unknown,12,jun,57,1,-1,0,unknown,1
1,management,single,tertiary,no,2199,no,no,cellular,30,jan,158,1,-1,0,unknown,1
1,blue-collar,single,unknown,no,101,no,yes,cellular,7,jul,166,2,-1,0,unknown,1
1,management,single,tertiary,no,7282,yes,no,cellular,18,nov,330,1,124,2,failure,1
1,management,married,tertiary,no,42,yes,no,telephone,14,may,63,2,302,3,failure,1
1,technician,married,secondary,no,1970,yes,no,cellular,12,feb,481,2,184,2,success,2
1,services,married,secondary,no,338,yes,no,cellular,7,may,161,1,-1,0,unknown,1
1,management,single,tertiary,no,0,no,no,cellular,28,aug,265,8,-1,0,unknown,1
1,unknown,married,unknown,no,500,no,no,unknown,15,may,217,2,-1,0,unknown,1
1,technician,single,secondary,no,1159,yes,yes,cellular,11,nov,247,1,92,1,failure,2
1,services,married,secondary,no,59,yes,yes,cellular,13,may,113,3,370,1,failure,1
1,management,married,tertiary,no,5647,no,no,cellular,4,aug,152,1,-1,0,unknown,1
1,management,married,tertiary,no,6881,yes,no,cellular,11,jul,91,2,-1,0,unknown,1
1,entrepreneur,single,secondary,no,65,no,no,cellular,13,may,115,1,353,3,failure,1
1,services,single,secondary,no,3646,yes,no,cellular,17,apr,182,1,318,2,failure,1
1,technician,single,secondary,no,16840,yes,no,telephone,21,nov,170,1,-1,0,unknown,1
1,technician,married,tertiary,no,0,yes,no,unknown,28,may,325,1,-1,0,unknown,1
1,self-employed,married,tertiary,no,0,no,no,cellular,19,aug,63,2,-1,0,unknown,1
1,unemployed,divorced,secondary,no,353,no,no,cellular,6,feb,127,2,-1,0,unknown,1
1,self-employed,single,tertiary,no,5818,no,no,cellular,28,aug,28,10,-1,0,unknown,1
1,housemaid,single,tertiary,no,2123,yes,no,unknown,23,may,123,2,-1,0,unknown,1
1,management,married,tertiary,no,1033,no,no,cellular,4,feb,75,1,-1,0,unknown,1
1,admin.,single,secondary,no,1107,yes,no,cellular,23,apr,92,1,-1,0,unknown,1
1,blue-collar,married,primary,no,7004,yes,no,unknown,15,may,116,2,-1,0,unknown,1
1,blue-collar,married,primary,no,590,yes,no,unknown,11,jun,357,1,-1,0,unknown,1
1,self-employed,married,secondary,no,744,no,no,cellular,7,aug,336,4,-1,0,unknown,1
1,admin.,single,secondary,no,3258,no,no,cellular,27,may,56,1,-1,0,unknown,1
1,technician,married,secondary,no,359,yes,no,cellular,15,may,159,2,360,1,failure,1
1,services,married,secondary,no,4,yes,yes,unknown,19,may,123,2,-1,0,unknown,1
1,technician,married,tertiary,no,1084,no,no,unknown,18,jun,894,3,-1,0,unknown,1
1,blue-collar,married,secondary,no,0,yes,yes,unknown,20,may,106,2,-1,0,unknown,1
1,unemployed,divorced,secondary,no,334,no,no,cellular,7,jul,222,1,-1,0,unknown,1
1,admin.,married,secondary,no,10369,no,no,cellular,8,oct,287,1,182,2,success,2
1,unknown,married,primary,no,260,no,no,cellular,6,aug,150,2,-1,0,unknown,1
1,technician,married,tertiary,no,-846,no,no,cellular,6,aug,351,4,-1,0,unknown,1
1,self-employed,married,secondary,no,2836,yes,no,unknown,15,may,320,1,-1,0,unknown,1
1,services,divorced,secondary,no,6,yes,yes,cellular,12,may,407,2,-1,0,unknown,2
1,technician,single,tertiary,no,2068,no,no,cellular,16,jul,152,1,-1,0,unknown,1
1,management,married,tertiary,no,1279,yes,no,cellular,4,may,311,6,17,12,other,1
0,retired,married,secondary,no,1164,no,yes,unknown,30,jun,358,2,-1,0,unknown,1
1,management,married,tertiary,no,1172,yes,yes,cellular,15,jul,107,3,-1,0,unknown,1
1,services,single,secondary,no,136,yes,no,cellular,15,may,897,1,346,3,other,1
1,blue-collar,married,secondary,yes,186,no,no,cellular,14,jul,210,3,-1,0,unknown,1
1,management,single,tertiary,no,145,yes,no,cellular,13,may,138,1,370,2,failure,1
1,housemaid,married,primary,no,3209,no,no,cellular,21,aug,175,2,-1,0,unknown,1
1,management,single,tertiary,no,1433,no,no,cellular,13,aug,99,4,-1,0,unknown,1
1,management,single,tertiary,no,7388,no,no,cellular,30,jul,445,2,-1,0,unknown,1
1,blue-collar,married,secondary,no,914,yes,yes,cellular,31,jul,137,9,-1,0,unknown,1
1,retired,married,secondary,no,13,no,no,cellular,13,aug,94,2,-1,0,unknown,1
1,housemaid,married,secondary,no,165,yes,no,cellular,13,may,18,5,303,1,failure,1
1,housemaid,single,secondary,no,505,yes,no,unknown,27,may,88,7,-1,0,unknown,1
1,admin.,married,secondary,no,60,yes,no,unknown,23,jun,23,2,-1,0,unknown,1
1,admin.,married,secondary,no,0,no,no,cellular,11,aug,131,2,-1,0,unknown,1
1,entrepreneur,married,tertiary,no,349,yes,no,unknown,19,may,918,2,-1,0,unknown,1
1,admin.,married,secondary,no,1045,no,no,cellular,19,aug,119,4,-1,0,unknown,1
1,admin.,married,primary,no,0,no,no,unknown,5,jun,467,1,-1,0,unknown,1
1,management,single,tertiary,no,0,yes,no,cellular,16,apr,1140,1,247,3,other,2
1,management,married,tertiary,no,-179,yes,no,cellular,3,feb,197,2,208,1,success,1
1,management,single,tertiary,no,3086,yes,yes,cellular,15,jul,574,3,-1,0,unknown,2
1,unemployed,married,tertiary,no,4,no,no,cellular,12,aug,88,2,-1,0,unknown,1
1,technician,single,tertiary,no,188,yes,no,telephone,11,jul,156,2,-1,0,unknown,1
1,blue-collar,married,primary,no,179,yes,no,cellular,8,may,6,6,-1,0,unknown,1
1,retired,married,secondary,no,283,no,yes,unknown,1,jul,112,2,-1,0,unknown,1
0,technician,married,secondary,no,0,no,no,unknown,20,jun,199,2,-1,0,unknown,1
1,management,single,tertiary,no,99,yes,no,telephone,29,jul,303,2,-1,0,unknown,1
1,student,single,secondary,no,734,yes,no,cellular,14,may,253,1,364,1,success,1
1,blue-collar,married,primary,no,0,yes,no,cellular,2,feb,779,2,269,1,failure,2
1,admin.,married,secondary,no,249,no,no,cellular,3,feb,452,3,-1,0,unknown,1
1,technician,married,secondary,no,906,no,no,cellular,11,aug,107,5,-1,0,unknown,1
1,management,divorced,tertiary,no,1042,no,yes,cellular,10,jul,943,1,-1,0,unknown,1
1,blue-collar,married,secondary,no,602,yes,yes,cellular,12,may,1322,1,-1,0,unknown,2
1,technician,married,tertiary,no,-244,no,yes,cellular,19,nov,389,2,140,2,failure,1
1,admin.,divorced,secondary,no,-447,yes,no,unknown,26,may,108,2,-1,0,unknown,1
1,entrepreneur,single,tertiary,no,0,yes,no,unknown,23,may,554,4,-1,0,unknown,2
1,management,married,tertiary,no,2486,no,no,cellular,11,aug,72,3,-1,0,unknown,1
1,management,married,tertiary,no,108,no,no,cellular,17,jul,250,2,-1,0,unknown,1
1,technician,married,secondary,no,0,no,no,cellular,20,aug,106,6,-1,0,unknown,1
1,technician,single,secondary,no,348,yes,no,unknown,15,may,260,2,-1,0,unknown,1
1,blue-collar,married,primary,no,3344,yes,no,unknown,16,jun,302,15,-1,0,unknown,1
1,management,married,tertiary,no,-81,no,no,cellular,8,apr,722,2,-1,0,unknown,2
1,technician,single,secondary,no,1346,no,no,cellular,4,may,108,2,76,1,success,2
1,technician,married,secondary,no,26,no,no,cellular,30,jul,250,3,-1,0,unknown,1
1,entrepreneur,married,primary,yes,-58,yes,yes,unknown,15,may,141,6,-1,0,unknown,1
1,services,married,secondary,no,98,yes,yes,cellular,8,may,145,1,308,1,failure,1
1,technician,single,tertiary,no,601,yes,no,cellular,15,may,97,1,274,1,failure,1
1,blue-collar,single,secondary,no,377,yes,no,cellular,7,may,97,2,252,1,failure,1
1,self-employed,married,tertiary,no,124,no,no,cellular,22,aug,110,2,-1,0,unknown,1
1,admin.,married,secondary,no,0,no,no,unknown,24,jul,157,1,-1,0,unknown,1
1,services,single,secondary,no,49,yes,no,cellular,17,nov,1099,2,-1,0,unknown,2
1,management,married,primary,no,142,yes,no,cellular,19,nov,1487,1,124,3,other,1
1,retired,married,secondary,no,693,yes,no,cellular,7,may,611,1,166,9,success,2
1,services,single,unknown,no,343,yes,no,cellular,31,jul,148,2,-1,0,unknown,1
1,services,married,secondary,no,2394,no,no,cellular,30,jul,224,3,-1,0,unknown,1
1,admin.,single,secondary,no,164,yes,no,cellular,5,may,182,1,167,2,other,1
1,blue-collar,divorced,primary,no,4904,no,no,cellular,13,aug,170,2,-1,0,unknown,1
1,management,single,tertiary,no,2619,yes,yes,unknown,23,may,69,1,-1,0,unknown,1
1,admin.,married,secondary,no,577,no,no,cellular,29,jul,125,2,183,1,failure,1
1,retired,married,primary,no,0,no,no,cellular,19,aug,211,4,-1,0,unknown,1
1,services,divorced,secondary,no,825,yes,no,unknown,16,may,68,4,-1,0,unknown,1
1,unemployed,married,secondary,no,279,yes,no,unknown,4,jun,156,1,-1,0,unknown,1
1,unemployed,married,primary,no,3204,no,no,cellular,19,nov,143,1,-1,0,unknown,1
1,services,single,secondary,no,101,yes,no,unknown,7,may,193,6,-1,0,unknown,1
0,student,single,secondary,no,104,no,no,cellular,12,nov,109,1,-1,0,unknown,2
1,student,single,unknown,no,291,no,no,cellular,11,aug,250,1,-1,0,unknown,2
1,entrepreneur,married,secondary,yes,0,no,yes,cellular,6,feb,88,2,-1,0,unknown,1
1,admin.,married,secondary,no,146,yes,yes,cellular,21,nov,153,7,119,13,failure,1
1,admin.,married,primary,no,203,yes,no,cellular,18,jul,157,2,-1,0,unknown,1
1,management,married,tertiary,no,0,no,no,cellular,21,aug,15,3,-1,0,unknown,1
1,services,divorced,primary,no,1394,yes,no,cellular,18,nov,829,1,-1,0,unknown,1
1,retired,married,unknown,no,-441,yes,no,cellular,13,may,273,1,346,2,failure,1
1,technician,single,secondary,no,482,yes,no,cellular,21,nov,68,1,172,1,other,1
1,blue-collar,married,primary,no,10,yes,yes,cellular,19,nov,311,2,-1,0,unknown,1
1,management,single,tertiary,no,514,yes,yes,cellular,13,apr,533,1,331,2,failure,1
1,technician,married,tertiary,no,51,yes,yes,cellular,21,jul,474,9,-1,0,unknown,1
0,management,married,tertiary,no,900,no,no,telephone,8,nov,297,2,95,3,success,2
1,unemployed,married,secondary,no,344,no,no,cellular,9,feb,133,3,-1,0,unknown,1
1,blue-collar,married,secondary,no,256,no,no,cellular,28,aug,36,11,-1,0,unknown,1
1,blue-collar,married,secondary,no,358,yes,no,cellular,11,jul,224,2,-1,0,unknown,1
1,self-employed,married,unknown,no,167,yes,no,telephone,23,jul,103,1,-1,0,unknown,1
1,admin.,married,secondary,no,-369,yes,yes,cellular,7,may,165,1,-1,0,unknown,1
1,services,single,secondary,no,1474,yes,no,cellular,17,apr,183,2,332,2,failure,1
1,management,single,unknown,no,2,yes,no,unknown,29,may,1673,3,-1,0,unknown,2
1,management,married,tertiary,no,0,yes,no,cellular,5,aug,149,1,-1,0,unknown,1
0,retired,married,primary,no,2086,no,no,cellular,14,jul,798,5,187,3,success,2
1,entrepreneur,married,tertiary,yes,-10,yes,yes,cellular,24,jul,196,1,-1,0,unknown,1
1,management,single,tertiary,no,0,yes,no,unknown,26,may,24,12,-1,0,unknown,1
1,blue-collar,married,unknown,no,26,yes,no,cellular,2,feb,125,1,272,2,failure,1
1,management,single,tertiary,no,7148,yes,no,cellular,12,may,117,1,-1,0,unknown,1
1,retired,married,secondary,no,493,yes,no,cellular,11,jul,71,1,-1,0,unknown,1
1,technician,single,secondary,no,-162,no,no,telephone,17,nov,138,1,-1,0,unknown,1
1,admin.,married,tertiary,no,677,yes,no,cellular,4,may,279,1,-1,0,unknown,1
0,unemployed,married,primary,no,819,no,no,cellular,28,jan,1440,2,-1,0,unknown,1
1,management,divorced,tertiary,no,0,yes,yes,cellular,10,jul,982,3,-1,0,unknown,1
1,blue-collar,married,primary,no,869,yes,yes,cellular,22,jul,123,3,-1,0,unknown,1
1,self-employed,married,secondary,no,258,no,no,cellular,28,jan,156,1,-1,0,unknown,1
1,blue-collar,single,primary,no,10115,yes,no,cellular,15,may,75,1,364,1,failure,1
1,admin.,single,secondary,no,728,yes,no,unknown,15,may,222,1,-1,0,unknown,1
1,technician,divorced,secondary,no,57,yes,no,cellular,8,may,74,1,323,3,other,1
1,management,married,tertiary,no,0,yes,yes,cellular,21,jul,133,1,-1,0,unknown,1
1,blue-collar,married,secondary,no,44,yes,no,cellular,11,may,14,15,351,3,other,1
1,management,married,tertiary,no,19385,yes,no,cellular,28,oct,213,1,183,2,success,2
1,management,married,tertiary,no,126,yes,no,unknown,23,may,159,1,-1,0,unknown,1
1,blue-collar,divorced,primary,no,260,yes,no,unknown,15,may,318,1,-1,0,unknown,1
1,admin.,divorced,primary,no,1220,yes,no,cellular,18,nov,167,1,-1,0,unknown,1
1,self-employed,divorced,tertiary,no,3362,no,no,cellular,3,feb,298,2,190,1,failure,2
0,retired,divorced,primary,no,145,no,no,telephone,13,aug,139,3,101,3,success,1
1,technician,married,secondary,no,110,no,no,cellular,8,aug,198,2,-1,0,unknown,1
1,admin.,married,secondary,no,5104,no,no,cellular,20,aug,149,4,-1,0,unknown,1
1,housemaid,divorced,primary,no,269,yes,no,unknown,29,may,239,1,-1,0,unknown,1
1,management,single,tertiary,no,68,no,no,cellular,19,aug,128,2,-1,0,unknown,1
1,blue-collar,married,secondary,no,216,yes,no,unknown,16,may,148,4,-1,0,unknown,1
1,self-employed,married,tertiary,no,217,no,no,cellular,19,nov,128,1,-1,0,unknown,1
1,blue-collar,married,primary,no,196,yes,no,unknown,20,jun,18,16,-1,0,unknown,1
1,admin.,married,tertiary,no,4260,yes,yes,cellular,17,jul,132,1,-1,0,unknown,1
1,entrepreneur,married,primary,no,757,no,no,cellular,31,jul,157,3,-1,0,unknown,1
1,blue-collar,single,secondary,no,547,no,yes,cellular,8,jul,1519,3,-1,0,unknown,2
1,management,divorced,tertiary,no,1442,yes,no,cellular,16,jul,164,2,-1,0,unknown,1
1,management,single,tertiary,no,1011,no,no,cellular,30,apr,216,1,86,1,success,2
1,technician,married,secondary,no,443,yes,no,cellular,14,may,316,4,255,6,failure,1
1,admin.,single,unknown,no,0,yes,no,cellular,13,may,341,1,300,1,failure,1
