age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,entrepreneur,married,secondary,no,5022,yes,no,telephone,17,nov,22,7,129,2,failure,1
1,admin.,married,secondary,no,3119,no,no,cellular,12,aug,299,3,94,3,success,2
0,student,single,tertiary,no,1818,no,no,cellular,23,sep,894,1,90,1,success,2
1,technician,married,secondary,no,987,yes,yes,cellular,2,may,16,3,31,2,failure,1
0,retired,married,secondary,no,3726,no,no,cellular,4,feb,224,5,96,3,other,1
0,retired,married,tertiary,no,1414,no,yes,cellular,22,jan,142,1,177,2,failure,1
1,technician,divorced,tertiary,no,927,no,no,cellular,11,jan,326,1,-1,0,unknown,2
0,retired,married,secondary,no,1609,no,no,telephone,16,sep,240,2,89,4,success,2
1,services,single,unknown,no,3324,no,no,cellular,13,aug,118,2,61,1,success,2
1,management,married,secondary,no,8523,yes,no,cellular,13,may,106,1,342,10,failure,1
1,management,married,secondary,no,2430,no,no,cellular,2,jun,195,2,94,3,other,1
1,unknown,married,secondary,no,2293,yes,no,unknown,11,jun,183,6,-1,0,unknown,1
1,management,married,tertiary,no,3550,no,no,cellular,5,sep,625,3,309,1,success,2
1,admin.,single,tertiary,no,-494,no,no,cellular,6,oct,217,1,649,10,other,2
1,services,divorced,primary,no,394,yes,no,cellular,6,may,452,2,343,3,failure,1
1,technician,married,secondary,no,653,no,no,cellular,3,feb,249,7,176,2,other,2
1,technician,married,secondary,no,2955,no,no,cellular,5,may,403,1,128,2,failure,1
1,technician,divorced,secondary,no,291,no,yes,cellular,26,jul,311,4,104,2,success,2
1,technician,married,secondary,no,263,no,no,cellular,12,aug,769,5,-1,0,unknown,2
1,technician,single,unknown,no,1287,yes,no,telephone,28,may,58,8,0,0,unknown,1
1,admin.,single,tertiary,no,-13,yes,no,cellular,18,may,302,2,-1,0,unknown,1
1,admin.,married,secondary,no,4118,yes,no,cellular,17,apr,1142,2,144,5,failure,2
1,management,single,tertiary,no,8385,no,no,cellular,26,sep,172,1,320,2,failure,2
1,management,married,primary,no,12835,yes,no,cellular,26,aug,133,2,90,1,other,1
1,services,married,secondary,no,632,yes,yes,cellular,11,may,274,2,374,1,failure,1
1,services,single,secondary,no,168,no,no,cellular,5,jun,203,2,341,1,other,1
1,entrepreneur,single,unknown,no,2050,yes,no,unknown,20,may,654,3,-1,0,unknown,1
1,blue-collar,married,primary,no,1574,no,no,cellular,6,aug,184,2,-1,0,unknown,1
1,technician,married,secondary,no,54,no,no,cellular,29,jan,421,1,117,2,failure,1
1,technician,single,tertiary,no,1480,yes,no,cellular,2,feb,1167,7,264,1,other,1
1,management,married,secondary,no,27,yes,no,cellular,7,may,309,2,-1,0,unknown,1
0,blue-collar,married,primary,no,1376,yes,no,cellular,15,may,562,1,359,3,failure,2
1,management,single,tertiary,no,1699,no,no,cellular,9,dec,841,3,178,1,success,2
1,unemployed,single,secondary,no,638,yes,no,unknown,13,may,274,1,-1,1,failure,1
1,admin.,divorced,secondary,no,155,yes,no,cellular,1,apr,312,1,335,5,success,1
1,management,married,tertiary,no,186,no,no,cellular,16,jun,425,1,94,5,failure,2
1,management,married,tertiary,no,70,no,no,cellular,25,jul,762,3,118,2,failure,1
1,management,single,tertiary,no,274,no,no,cellular,7,may,159,2,354,2,failure,2
1,management,married,secondary,no,424,yes,no,cellular,29,oct,505,3,301,1,other,2
1,technician,single,secondary,no,-16,no,no,cellular,6,nov,188,2,173,1,failure,1
1,management,married,tertiary,no,1311,no,no,cellular,5,aug,429,2,94,1,failure,2
1,admin.,married,secondary,no,833,yes,no,cellular,2,feb,1345,3,384,2,unknown,2
1,admin.,married,tertiary,no,3853,no,no,cellular,12,jun,559,2,302,1,success,2
1,management,married,tertiary,no,5624,no,no,cellular,4,jun,233,1,288,1,failure,2
1,management,married,tertiary,no,11,yes,no,cellular,2,feb,117,2,186,3,failure,1
1,entrepreneur,married,primary,no,3080,yes,no,cellular,17,may,155,3,-1,0,unknown,1
1,technician,married,secondary,no,2944,no,no,cellular,26,aug,181,1,102,2,failure,1
1,management,single,tertiary,no,4598,no,no,cellular,18,aug,301,1,-1,0,unknown,2
1,blue-collar,married,secondary,no,29,yes,no,cellular,6,may,465,1,342,1,failure,1
1,unemployed,married,secondary,no,1367,yes,no,telephone,19,nov,73,2,121,1,failure,1
1,unknown,married,unknown,no,11759,yes,no,cellular,29,may,150,2,231,3,failure,1
1,entrepreneur,single,secondary,no,-339,yes,no,cellular,13,may,29,1,360,1,other,1
1,technician,single,secondary,no,830,no,no,cellular,29,sep,445,1,107,1,other,2
1,technician,married,secondary,no,4209,yes,no,cellular,17,apr,319,3,-1,0,unknown,1
1,admin.,single,secondary,no,44,yes,yes,cellular,25,may,185,1,95,4,success,1
1,technician,married,tertiary,no,6004,no,no,cellular,18,apr,240,3,200,5,failure,1
1,blue-collar,married,secondary,no,1417,yes,no,cellular,13,may,105,1,344,2,failure,1
1,blue-collar,married,primary,no,-217,yes,no,cellular,11,may,69,3,324,5,failure,1
1,student,single,secondary,no,11013,no,no,cellular,14,may,397,2,97,5,other,2
1,blue-collar,single,secondary,no,534,no,no,unknown,20,may,41,6,-1,0,unknown,1
0,management,married,primary,no,-106,no,no,cellular,26,apr,224,1,-1,0,unknown,1
1,management,married,tertiary,no,165,yes,no,cellular,14,sep,240,1,348,1,failure,1
1,entrepreneur,married,primary,no,684,yes,no,telephone,29,may,38,6,349,4,failure,1
0,admin.,divorced,secondary,no,3541,no,no,cellular,15,oct,341,1,-1,0,unknown,2
1,entrepreneur,married,primary,no,1617,yes,no,unknown,19,may,992,10,-1,0,unknown,2
0,management,married,unknown,no,1767,no,no,cellular,4,mar,257,1,85,4,success,2
0,student,single,primary,no,1021,no,no,cellular,28,jan,182,3,245,1,other,2
1,management,single,tertiary,no,152,no,no,cellular,7,aug,230,4,102,3,other,2
1,blue-collar,single,primary,no,1094,yes,no,cellular,6,apr,734,3,267,3,other,1
1,management,married,secondary,no,13063,yes,no,cellular,4,jun,209,2,95,5,failure,1
1,entrepreneur,married,tertiary,no,718,yes,no,telephone,15,jan,62,1,176,1,other,1
1,management,married,tertiary,no,4996,yes,no,cellular,18,may,16,5,347,2,failure,1
1,services,married,secondary,no,110,yes,no,cellular,15,may,108,2,267,4,failure,1
1,management,divorced,tertiary,no,5929,no,no,cellular,12,jun,963,2,89,2,failure,2
0,admin.,married,primary,no,208,no,no,cellular,13,dec,231,1,91,2,failure,2
1,management,married,tertiary,no,167,no,no,cellular,13,aug,870,2,98,2,failure,2
1,admin.,single,secondary,no,778,no,no,cellular,24,jul,537,1,92,0,unknown,2
1,technician,divorced,tertiary,no,73,yes,no,cellular,30,feb,135,4,19,5,other,1
1,technician,married,tertiary,no,516,yes,no,cellular,5,aug,475,4,99,7,success,2
1,self-employed,married,secondary,no,8706,yes,no,cellular,5,feb,48,7,186,17,failure,1
1,services,married,secondary,no,77,no,yes,cellular,4,feb,126,1,-1,0,unknown,1
1,housemaid,married,primary,no,74,yes,no,cellular,8,may,349,2,313,3,other,1
1,management,single,tertiary,no,9468,no,no,cellular,25,jul,280,1,0,0,unknown,2
1,management,single,tertiary,no,361,no,no,cellular,6,sep,387,2,149,2,other,2
0,unknown,married,primary,no,67,no,no,cellular,11,feb,152,2,92,2,success,1
1,admin.,single,secondary,no,2099,no,no,cellular,17,apr,186,2,270,1,other,1
1,management,single,tertiary,no,77,no,no,cellular,15,jun,378,1,160,5,failure,2
1,retired,married,secondary,no,1799,yes,no,unknown,16,jun,77,3,-1,0,unknown,1
1,entrepreneur,single,secondary,no,471,yes,no,cellular,15,may,46,5,348,4,other,1
1,technician,single,tertiary,no,160,yes,yes,cellular,7,may,105,1,273,1,failure,1
1,management,married,tertiary,no,17601,no,no,cellular,29,jan,146,2,179,3,other,2
1,technician,divorced,secondary,no,488,yes,no,telephone,12,may,354,2,116,3,failure,1
1,management,divorced,secondary,no,919,yes,no,cellular,4,may,299,2,100,2,failure,1
1,services,single,secondary,no,1491,yes,no,cellular,11,oct,210,1,140,1,other,1
1,management,married,tertiary,no,577,yes,no,cellular,7,may,497,2,-1,0,unknown,2
1,admin.,divorced,tertiary,no,80,yes,no,cellular,7,may,262,1,363,1,failure,1
1,self-employed,married,primary,no,876,no,no,cellular,26,aug,353,5,29,9,failure,2
1,self-employed,married,secondary,no,75,yes,no,telephone,6,may,62,3,170,5,failure,1
1,self-employed,married,primary,no,1402,yes,no,cellular,18,aug,42,4,353,2,failure,1
1,blue-collar,divorced,primary,no,1652,no,no,cellular,5,jul,186,7,-1,0,unknown,1
1,admin.,single,secondary,no,4531,yes,no,cellular,15,may,305,4,205,6,failure,2
0,blue-collar,married,unknown,no,-65,yes,no,cellular,11,may,231,2,372,1,failure,1
1,blue-collar,married,secondary,no,131,yes,yes,cellular,17,apr,174,2,349,2,other,1
1,services,married,primary,no,-161,yes,no,cellular,13,may,435,1,344,2,unknown,1
0,student,single,secondary,no,4183,no,no,cellular,1,jun,272,1,96,1,success,2
1,technician,divorced,secondary,no,4171,no,no,telephone,17,jul,227,2,131,5,other,1
1,technician,single,secondary,no,359,yes,no,cellular,30,apr,196,3,174,2,failure,1
1,entrepreneur,married,tertiary,no,-9,yes,no,cellular,6,may,1554,1,28,1,failure,2
1,student,single,secondary,no,502,no,no,cellular,19,nov,52,2,29,5,other,1
1,blue-collar,married,primary,no,237,yes,no,unknown,6,jun,32,7,-1,0,unknown,1
1,entrepreneur,married,secondary,no,3525,yes,no,cellular,18,jul,325,6,-1,0,unknown,1
1,blue-collar,married,secondary,no,309,yes,no,cellular,17,may,18,1,334,2,failure,1
1,retired,married,tertiary,no,59,no,no,cellular,5,feb,100,2,25,2,failure,1
1,services,married,secondary,no,129,no,no,telephone,5,sep,1043,1,-1,0,unknown,2
1,technician,divorced,secondary,no,4807,yes,no,telephone,14,may,156,2,191,1,failure,1
1,services,married,secondary,no,315,yes,no,cellular,12,may,61,3,345,1,failure,1
1,student,single,tertiary,no,1683,no,no,cellular,7,may,368,3,336,1,failure,1
1,retired,married,secondary,no,836,no,no,cellular,27,oct,278,1,96,1,success,1
1,technician,married,secondary,no,327,yes,no,cellular,4,mar,367,2,252,1,other,2
1,blue-collar,married,primary,no,12094,no,no,cellular,6,oct,779,1,277,1,other,1
1,technician,single,tertiary,no,268,no,no,cellular,11,aug,742,1,98,1,success,2
1,entrepreneur,married,secondary,no,786,yes,no,cellular,18,may,86,2,347,3,other,1
1,blue-collar,married,secondary,no,1200,yes,no,cellular,15,may,29,1,281,5,failure,1
1,blue-collar,single,secondary,no,140,no,no,cellular,11,aug,234,2,93,1,other,1
1,entrepreneur,married,secondary,no,-135,yes,no,cellular,18,nov,272,1,-1,0,unknown,1
1,management,married,tertiary,no,-674,yes,no,cellular,13,may,878,3,337,3,failure,1
1,blue-collar,married,primary,no,50,yes,no,cellular,5,feb,240,1,247,1,failure,1
1,blue-collar,married,primary,no,5154,yes,no,cellular,17,nov,682,2,128,6,success,2
1,technician,single,tertiary,no,507,no,no,cellular,29,apr,441,3,-1,0,unknown,2
1,management,divorced,tertiary,no,1423,no,yes,cellular,8,apr,166,2,-1,0,unknown,1
1,unknown,married,secondary,no,683,no,no,cellular,30,oct,695,4,128,1,other,2
1,retired,married,secondary,no,87,no,no,cellular,11,may,42,4,89,2,other,1
1,services,married,secondary,no,3270,no,no,cellular,6,feb,158,2,239,5,failure,1
1,management,married,tertiary,no,1430,yes,no,cellular,6,may,580,1,280,3,failure,2
1,management,divorced,tertiary,no,6880,yes,no,cellular,12,may,936,4,363,3,failure,1
1,blue-collar,married,secondary,no,1976,yes,no,cellular,30,jul,162,6,-1,0,unknown,1
1,management,married,tertiary,no,1061,yes,no,cellular,7,apr,847,2,183,11,other,2
1,admin.,married,secondary,no,159,no,no,cellular,26,oct,152,1,147,1,failure,1
1,management,married,tertiary,no,130,no,no,unknown,9,jun,553,4,-1,0,unknown,1
1,unemployed,married,tertiary,no,2949,yes,no,telephone,18,may,58,5,336,5,failure,1
1,blue-collar,married,secondary,no,957,yes,no,cellular,21,nov,89,2,155,5,failure,1
1,management,married,tertiary,no,1002,no,no,cellular,15,oct,209,1,178,6,success,2
1,technician,married,unknown,no,2199,no,no,telephone,20,nov,89,7,190,1,other,1
1,services,single,secondary,no,3960,no,no,cellular,12,may,440,4,-1,0,unknown,2
1,management,married,tertiary,no,204,no,no,cellular,8,mar,727,3,203,5,failure,2
1,retired,married,secondary,no,214,yes,no,cellular,18,may,159,1,-1,0,failure,1
1,student,single,secondary,no,241,no,no,cellular,9,feb,78,3,180,3,success,2
1,services,married,secondary,no,-72,no,no,cellular,6,feb,259,1,259,1,failure,1
1,admin.,married,unknown,no,155,no,yes,telephone,7,dec,262,1,199,5,success,2
1,technician,single,secondary,no,98,no,no,cellular,21,dec,219,2,103,2,failure,2
1,admin.,married,secondary,no,330,no,yes,cellular,21,nov,651,1,99,3,unknown,1
1,management,married,tertiary,no,2184,yes,yes,cellular,8,may,281,4,356,5,failure,2
1,blue-collar,divorced,secondary,no,2164,yes,no,cellular,17,apr,440,2,344,2,failure,1
1,admin.,married,secondary,no,257,no,no,cellular,28,jul,246,1,95,1,success,2
1,technician,married,secondary,no,-3,yes,no,cellular,8,may,225,5,349,2,failure,1
1,blue-collar,single,secondary,no,163,yes,no,cellular,2,feb,192,2,-1,0,unknown,2
1,blue-collar,single,secondary,no,7716,yes,yes,cellular,20,nov,254,2,-1,0,unknown,1
1,management,single,tertiary,no,2745,no,no,cellular,22,aug,758,14,-1,0,unknown,1
1,technician,married,tertiary,no,9228,yes,no,cellular,17,nov,226,1,115,2,failure,1
1,management,single,tertiary,no,7698,yes,yes,cellular,5,feb,93,1,172,2,failure,1
1,management,married,tertiary,no,11121,no,no,cellular,21,jul,151,1,-1,0,unknown,1
1,management,single,tertiary,no,2724,yes,no,cellular,4,jun,289,1,97,1,success,1
1,technician,married,tertiary,no,205,yes,no,cellular,18,may,202,4,355,2,failure,1
1,student,single,tertiary,no,638,no,no,cellular,23,mar,257,1,181,1,other,2
1,blue-collar,divorced,primary,no,868,no,no,cellular,11,may,809,4,383,4,other,1
1,services,single,secondary,no,1952,no,no,cellular,16,nov,78,3,506,1,other,1
1,management,single,primary,no,6507,no,no,unknown,6,jun,84,1,-1,0,unknown,1
1,blue-collar,single,secondary,no,-1,yes,yes,cellular,11,may,201,1,282,1,other,1
1,self-employed,married,unknown,no,299,no,no,cellular,21,mar,555,3,164,2,other,1
1,blue-collar,single,primary,yes,659,yes,no,unknown,4,jun,58,3,-1,0,unknown,1
1,blue-collar,married,secondary,no,1079,yes,no,cellular,3,apr,1231,3,337,1,other,1
1,technician,single,secondary,no,13,no,no,cellular,21,nov,359,2,163,1,failure,1
0,student,single,primary,no,101,yes,no,cellular,15,may,1553,4,334,2,unknown,2
1,technician,single,tertiary,no,-146,yes,no,cellular,18,may,163,2,353,1,failure,1
1,management,single,tertiary,no,512,no,no,cellular,3,feb,135,2,-1,1,unknown,1
1,management,divorced,primary,no,27,yes,no,cellular,18,may,141,2,351,3,other,1
1,blue-collar,married,primary,no,2346,yes,no,cellular,6,may,301,4,355,5,failure,1
1,management,single,secondary,no,544,yes,no,cellular,17,apr,210,1,394,1,failure,1
1,blue-collar,married,secondary,no,675,yes,no,cellular,6,may,683,2,334,1,failure,1
1,technician,single,secondary,no,12779,no,no,cellular,2,jun,185,1,130,1,failure,1
1,blue-collar,married,primary,no,2376,no,no,cellular,17,nov,758,2,233,1,other,2
1,technician,single,tertiary,no,2714,no,no,cellular,11,aug,194,2,102,2,success,2
1,management,married,unknown,no,10722,no,no,telephone,4,aug,84,2,-1,0,unknown,1
0,retired,married,secondary,no,6345,no,no,cellular,18,nov,149,4,96,2,failure,1
1,technician,single,tertiary,no,1111,yes,no,cellular,12,may,199,3,351,6,other,1
1,technician,single,secondary,no,4672,no,no,cellular,26,aug,300,3,-1,0,unknown,1
1,management,married,tertiary,no,2789,yes,no,cellular,19,sep,327,1,79,1,failure,2
1,student,single,tertiary,no,624,no,no,cellular,11,sep,812,1,296,2,failure,2
1,management,divorced,tertiary,no,59,yes,no,cellular,20,apr,10,4,172,2,failure,1
1,management,divorced,secondary,no,5248,no,no,cellular,27,jun,486,1,130,1,success,2
1,management,married,tertiary,no,129,no,no,cellular,13,sep,303,1,112,7,unknown,1
1,unemployed,married,unknown,no,1833,no,no,cellular,22,dec,956,3,181,5,success,2
1,retired,married,primary,no,4494,yes,yes,unknown,27,may,154,3,-1,0,unknown,1
1,technician,married,secondary,no,704,yes,no,cellular,15,apr,239,3,239,3,failure,2
1,technician,single,tertiary,no,2203,no,no,cellular,5,feb,21,6,262,0,failure,1
1,blue-collar,married,secondary,no,56,yes,no,unknown,26,may,96,6,-1,0,unknown,1
1,blue-collar,married,primary,no,269,yes,no,cellular,16,jul,236,1,-1,0,unknown,1
1,blue-collar,single,primary,no,569,yes,no,cellular,18,may,236,3,359,2,failure,1
1,admin.,married,secondary,no,207,yes,no,cellular,11,may,164,2,380,2,other,2
1,admin.,single,secondary,no,6488,yes,no,cellular,20,nov,72,4,181,1,other,1
1,technician,married,tertiary,no,68,no,no,cellular,4,feb,80,3,89,1,failure,2
0,services,divorced,secondary,no,-53,no,no,cellular,9,feb,183,1,187,3,failure,1
1,admin.,single,secondary,no,357,no,no,cellular,4,apr,105,2,-1,0,unknown,2
1,management,single,tertiary,no,7720,no,no,cellular,29,jan,770,3,159,1,failure,2
1,technician,single,secondary,no,1070,yes,yes,cellular,11,nov,157,1,175,2,failure,1
1,housemaid,married,unknown,no,2292,yes,no,cellular,2,nov,157,2,94,2,unknown,1
1,management,married,tertiary,no,257,yes,no,cellular,8,jul,36,2,-1,0,unknown,1
1,blue-collar,married,secondary,no,3807,yes,yes,telephone,20,nov,234,5,187,7,failure,1
1,blue-collar,single,primary,no,56,yes,no,cellular,5,may,155,1,378,1,failure,1
1,management,married,tertiary,no,1753,yes,no,cellular,28,jan,828,10,249,5,success,2
1,blue-collar,single,secondary,no,1164,yes,no,cellular,14,apr,179,4,359,3,failure,1
1,student,single,secondary,no,1569,no,no,cellular,4,mar,308,2,-1,0,unknown,2
1,management,married,secondary,no,56,no,no,cellular,5,feb,114,2,280,5,failure,1
0,technician,single,secondary,no,4526,no,no,cellular,17,nov,477,1,-1,0,unknown,2
1,blue-collar,single,secondary,no,283,yes,no,cellular,4,jun,324,3,282,2,failure,2
1,entrepreneur,married,secondary,no,1626,no,no,cellular,4,feb,219,1,248,2,failure,1
1,technician,married,secondary,no,1008,yes,yes,cellular,28,jul,23,4,-1,0,unknown,1
1,blue-collar,divorced,secondary,no,840,yes,no,cellular,20,may,168,2,324,6,failure,1
1,blue-collar,married,secondary,no,4720,yes,no,cellular,28,oct,283,1,106,3,other,1
1,management,married,tertiary,no,4103,yes,no,cellular,18,nov,90,3,132,6,failure,2
1,technician,married,secondary,no,885,yes,no,cellular,20,apr,173,3,350,1,failure,1
0,housemaid,married,primary,no,1932,no,no,cellular,11,sep,355,1,176,3,success,2
0,blue-collar,married,unknown,no,1840,yes,no,cellular,16,apr,708,3,88,2,success,2
0,student,single,secondary,no,1537,no,no,cellular,9,oct,250,1,84,1,success,1
0,retired,married,tertiary,no,1141,no,no,cellular,22,aug,478,3,24,2,unknown,2
1,management,single,tertiary,no,1053,yes,no,cellular,19,nov,313,2,94,1,failure,1
1,management,divorced,tertiary,no,18,no,no,cellular,3,feb,802,1,185,1,success,2
0,retired,married,primary,no,715,no,no,cellular,26,aug,193,2,89,1,failure,2
1,technician,single,secondary,no,151,yes,no,telephone,4,feb,188,1,-1,0,unknown,1
1,management,divorced,secondary,no,320,yes,no,cellular,4,jun,288,1,24,5,other,1
1,management,married,primary,no,3382,no,no,telephone,25,sep,830,2,94,6,success,2
1,technician,single,secondary,no,601,no,yes,cellular,29,aug,130,1,-1,0,unknown,1
1,technician,single,tertiary,no,1106,no,no,cellular,4,feb,175,4,269,1,other,1
0,retired,married,secondary,no,-32,no,no,cellular,26,nov,155,1,96,2,failure,1
1,blue-collar,married,secondary,no,-69,yes,yes,cellular,29,apr,433,5,315,1,failure,1
1,admin.,single,secondary,no,151,yes,no,telephone,28,apr,339,4,349,2,other,2
1,management,divorced,secondary,no,328,yes,no,cellular,28,oct,15,7,28,1,other,1
1,management,married,tertiary,no,1365,yes,no,cellular,2,sep,134,1,273,1,failure,1
1,management,married,tertiary,no,1708,yes,no,cellular,11,may,1110,1,-1,2,unknown,1
1,management,married,secondary,no,230,yes,no,cellular,11,jul,1163,2,-1,0,unknown,1
1,blue-collar,single,secondary,no,800,yes,no,cellular,18,jun,317,2,296,1,failure,1
1,housemaid,married,primary,no,-6,no,yes,cellular,29,jan,156,2,272,1,success,1
1,admin.,married,secondary,no,70,yes,no,telephone,8,may,260,2,336,1,failure,1
1,management,single,tertiary,no,26249,no,no,cellular,15,jun,437,1,241,6,success,2
1,technician,married,secondary,no,-67,yes,no,cellular,2,jun,609,2,186,1,success,2
1,self-employed,single,tertiary,no,1301,yes,yes,cellular,2,jun,187,3,87,1,failure,1
1,management,married,tertiary,no,45,no,no,cellular,17,nov,701,2,120,3,success,2
1,management,divorced,secondary,no,42,no,no,cellular,9,sep,263,2,270,3,other,2
1,technician,married,secondary,no,1671,yes,no,telephone,16,apr,186,2,334,1,failure,1
1,admin.,married,primary,no,584,yes,yes,cellular,17,nov,397,2,181,7,unknown,1
1,management,divorced,tertiary,no,406,yes,no,cellular,12,may,145,1,335,1,other,1
1,admin.,married,secondary,no,426,yes,no,cellular,19,nov,144,3,322,1,failure,1
0,unknown,divorced,tertiary,no,131,no,no,cellular,5,feb,74,1,-1,0,unknown,2
1,admin.,married,secondary,no,1543,no,yes,cellular,30,apr,579,1,-1,0,unknown,2
1,self-employed,married,secondary,no,59,yes,no,cellular,6,may,47,3,350,5,unknown,1
1,management,married,tertiary,no,-116,yes,no,cellular,18,sep,129,4,99,5,failure,1
1,blue-collar,single,secondary,no,876,yes,no,cellular,5,nov,124,2,183,1,success,1
1,technician,married,secondary,no,2613,no,no,cellular,1,nov,157,1,-1,0,unknown,1
1,management,married,tertiary,no,2829,no,no,cellular,19,nov,209,3,-1,0,unknown,1
1,management,married,tertiary,no,134,yes,no,cellular,5,feb,272,2,237,4,failure,1
1,technician,married,secondary,no,115,no,no,cellular,11,aug,135,1,-1,0,unknown,2
1,entrepreneur,single,tertiary,no,512,no,no,cellular,18,may,591,4,-1,0,unknown,2
1,management,married,tertiary,no,118,yes,no,cellular,18,feb,231,8,184,5,success,1
0,retired,divorced,tertiary,no,452,no,no,cellular,3,jan,182,1,-1,0,unknown,1
1,blue-collar,married,secondary,no,203,yes,no,cellular,7,aug,153,4,-1,0,unknown,1
1,technician,married,secondary,no,0,yes,no,cellular,26,jun,218,1,135,2,failure,1
1,management,married,tertiary,no,2677,yes,no,cellular,11,nov,64,2,327,2,other,1
1,blue-collar,single,secondary,no,-350,yes,no,cellular,18,may,68,1,341,1,failure,1
