age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,housemaid,single,tertiary,no,530,yes,no,cellular,12,mar,507,3,272,0,failure,1
1,management,married,tertiary,no,379,yes,yes,cellular,7,jul,84,3,0,0,unknown,1
1,unemployed,married,secondary,no,1377,no,no,cellular,13,apr,138,7,0,0,unknown,1
1,student,married,tertiary,no,31,no,no,unknown,17,mar,72,2,0,0,unknown,1
1,housemaid,married,tertiary,no,1286,no,yes,cellular,7,jul,242,1,0,0,unknown,1
1,blue-collar,married,secondary,no,1091,no,no,cellular,29,feb,232,2,193,4,other,1
1,admin.,married,secondary,no,507,no,no,cellular,25,mar,260,1,-1,0,unknown,1
1,self-employed,married,tertiary,no,425,yes,no,cellular,17,may,60,1,147,1,failure,1
1,management,single,secondary,no,254,yes,no,unknown,4,jun,61,3,0,0,unknown,1
1,blue-collar,married,secondary,no,7,yes,yes,cellular,17,may,247,1,347,1,unknown,1
1,services,divorced,secondary,no,1031,yes,no,cellular,18,may,158,2,181,1,failure,1
1,services,married,secondary,no,1084,yes,no,telephone,18,nov,143,1,0,0,unknown,1
1,unemployed,married,secondary,no,33,no,no,cellular,28,jul,252,2,0,0,unknown,1
1,admin.,married,secondary,no,55,yes,yes,unknown,18,jul,58,7,0,0,unknown,1
1,student,single,secondary,no,3575,no,no,cellular,17,nov,260,1,0,0,unknown,1
1,housemaid,divorced,tertiary,no,102,no,no,unknown,4,jun,156,1,-1,0,unknown,1
1,management,married,secondary,no,1638,no,no,cellular,28,apr,145,1,0,0,unknown,1
1,technician,married,secondary,no,757,no,no,cellular,28,feb,138,1,188,1,other,1
1,admin.,married,secondary,no,3265,yes,no,cellular,17,apr,255,2,0,0,unknown,1
1,housemaid,married,secondary,no,1622,no,no,telephone,18,nov,253,1,140,2,failure,1
1,housemaid,married,tertiary,no,8291,no,no,cellular,14,apr,249,1,94,1,success,2
1,blue-collar,married,unknown,no,1286,yes,no,cellular,2,dec,148,1,275,0,other,1
1,student,single,tertiary,no,358,yes,no,unknown,28,mar,72,1,0,0,unknown,1
1,housemaid,single,tertiary,no,2164,no,no,cellular,28,feb,1244,1,0,0,unknown,2
1,student,married,secondary,no,1174,no,no,cellular,25,aug,254,2,0,0,unknown,1
1,admin.,married,primary,no,521,yes,no,cellular,13,aug,141,3,0,0,unknown,1
1,blue-collar,married,primary,no,35,yes,no,unknown,12,may,266,1,0,0,unknown,1
1,self-employed,single,secondary,no,1796,no,no,telephone,18,may,145,1,143,2,failure,1
1,admin.,single,secondary,no,52,yes,yes,cellular,17,apr,385,2,0,0,unknown,1
1,housemaid,married,tertiary,no,88,no,no,cellular,25,apr,44,4,-1,0,unknown,1
1,admin.,married,unknown,no,881,yes,yes,unknown,14,may,156,3,0,0,unknown,1
0,retired,married,unknown,no,329,no,no,cellular,13,aug,243,1,0,0,unknown,1
1,housemaid,married,secondary,no,329,yes,no,unknown,4,jun,369,2,0,0,unknown,1
1,admin.,married,primary,no,28,yes,no,unknown,8,may,42,15,0,0,unknown,1
1,housemaid,married,tertiary,no,628,yes,no,telephone,12,may,70,3,0,0,unknown,1
1,admin.,married,primary,no,51,yes,no,unknown,28,may,248,1,0,0,unknown,1
1,self-employed,single,secondary,no,248,yes,yes,cellular,20,nov,148,2,0,0,unknown,1
1,admin.,married,secondary,no,295,no,yes,cellular,18,jul,543,2,0,0,unknown,1
1,self-employed,single,secondary,no,550,yes,no,cellular,18,apr,149,3,353,2,failure,1
1,student,married,tertiary,no,1247,yes,no,unknown,2,jul,227,2,0,0,unknown,1
1,management,married,secondary,no,4823,no,no,cellular,17,may,224,2,0,0,unknown,1
1,housemaid,single,tertiary,no,1872,no,no,cellular,20,aug,367,5,-1,0,unknown,1
1,student,married,secondary,no,33,no,no,unknown,25,mar,158,1,0,0,unknown,1
1,unemployed,married,primary,no,435,yes,no,unknown,18,jun,147,1,0,0,unknown,1
1,blue-collar,married,primary,no,425,yes,yes,unknown,12,may,157,1,0,0,unknown,1
1,management,married,tertiary,no,24,yes,no,unknown,2,jun,73,4,-1,0,unknown,1
1,entrepreneur,single,secondary,no,275,yes,no,cellular,5,may,254,2,0,0,unknown,1
1,student,married,tertiary,no,97,yes,no,cellular,7,apr,384,2,0,0,unknown,1
1,admin.,married,primary,no,322,yes,no,unknown,24,may,58,2,0,0,unknown,1
1,housemaid,married,secondary,no,413,yes,no,unknown,14,may,156,1,0,0,unknown,1
1,entrepreneur,married,primary,no,102,yes,no,unknown,18,mar,699,1,0,0,unknown,1
1,admin.,single,primary,no,71,no,no,cellular,14,jul,257,1,98,4,success,2
1,student,married,secondary,no,1196,yes,no,telephone,20,nov,149,1,0,0,unknown,1
1,management,married,tertiary,no,286,yes,yes,cellular,2,feb,79,4,250,0,unknown,1
1,admin.,married,secondary,no,1118,yes,no,unknown,14,may,378,2,0,0,unknown,1
1,admin.,married,primary,no,32,no,no,unknown,26,jun,269,1,0,0,unknown,1
1,student,single,tertiary,no,303,yes,no,cellular,13,may,350,1,361,1,failure,1
0,admin.,married,primary,no,3817,no,no,telephone,18,may,253,4,0,0,unknown,1
1,student,single,tertiary,no,497,yes,no,cellular,11,mar,361,1,0,0,unknown,1
1,technician,married,secondary,no,-10,yes,no,unknown,18,mar,148,1,0,0,unknown,1
1,admin.,divorced,secondary,no,381,yes,no,cellular,29,jul,157,3,-1,0,unknown,1
1,services,married,secondary,no,16,yes,no,cellular,6,may,382,1,0,0,unknown,1
1,blue-collar,married,primary,no,36,no,no,cellular,25,aug,247,1,0,0,unknown,1
1,housemaid,divorced,tertiary,no,487,yes,no,unknown,28,may,253,3,0,0,unknown,1
1,self-employed,single,secondary,no,54,no,no,cellular,7,jan,506,2,-1,0,unknown,1
1,student,single,secondary,no,1903,yes,no,unknown,22,may,137,1,0,0,unknown,1
1,student,single,secondary,no,389,no,no,cellular,28,feb,55,1,-1,0,unknown,1
1,admin.,married,primary,no,-15,no,yes,cellular,29,jul,140,4,-1,0,unknown,1
1,admin.,single,primary,no,371,yes,no,cellular,8,jul,526,1,0,0,unknown,1
1,admin.,single,secondary,no,5315,no,no,cellular,29,aug,251,1,471,1,failure,1
1,blue-collar,divorced,secondary,no,503,no,no,cellular,19,may,139,1,192,1,failure,1
1,blue-collar,single,tertiary,no,1756,no,no,unknown,25,mar,369,3,0,0,unknown,1
1,admin.,married,secondary,no,31,yes,no,cellular,7,may,384,1,0,0,unknown,1
1,housemaid,single,tertiary,no,511,yes,no,cellular,4,dec,368,1,-1,0,unknown,1
1,admin.,single,secondary,no,1112,yes,no,unknown,14,may,56,5,0,0,unknown,1
1,student,single,tertiary,no,2109,no,no,cellular,18,feb,344,1,-1,0,unknown,2
1,student,married,tertiary,no,626,no,yes,cellular,18,may,478,2,99,4,failure,1
1,unemployed,married,secondary,no,60,yes,no,unknown,17,jun,379,2,0,0,unknown,1
1,housemaid,single,tertiary,no,1785,yes,no,cellular,28,apr,234,2,26,4,other,2
1,admin.,married,secondary,no,153,yes,no,unknown,4,jun,158,3,0,0,unknown,1
1,student,married,tertiary,no,52,yes,no,cellular,13,jul,65,2,0,0,unknown,1
1,admin.,married,secondary,no,82,yes,no,cellular,4,dec,479,2,0,0,unknown,1
1,entrepreneur,married,tertiary,no,502,yes,yes,cellular,5,mar,147,1,0,0,unknown,1
0,management,married,secondary,no,84,no,no,telephone,12,apr,165,1,0,0,unknown,1
1,admin.,married,primary,no,67,yes,no,unknown,13,may,502,2,0,0,unknown,1
1,student,single,secondary,no,64,no,no,cellular,4,mar,248,1,-1,0,unknown,1
1,blue-collar,married,primary,no,28,no,no,telephone,20,aug,77,4,0,0,unknown,1
1,management,married,unknown,no,461,no,no,cellular,28,jan,160,1,-1,0,unknown,1
1,admin.,married,tertiary,no,65,yes,no,cellular,6,mar,501,1,0,0,unknown,1
1,admin.,married,secondary,no,1065,yes,no,cellular,11,jul,243,1,276,1,failure,1
0,retired,married,secondary,no,661,no,no,cellular,14,apr,151,1,101,1,other,1
1,unemployed,married,secondary,no,602,yes,no,cellular,28,jul,246,1,-1,0,unknown,1
1,student,married,secondary,no,41,yes,no,unknown,18,may,229,2,0,0,unknown,1
1,management,single,secondary,no,282,no,no,cellular,5,mar,275,2,180,1,failure,1
1,housemaid,married,tertiary,no,4062,no,no,telephone,17,nov,224,1,0,0,unknown,1
1,admin.,married,secondary,no,944,yes,no,cellular,17,nov,147,1,0,0,unknown,1
1,admin.,married,secondary,no,99,yes,no,unknown,17,jul,159,1,0,0,unknown,1
1,self-employed,single,secondary,no,544,yes,no,cellular,2,dec,225,1,0,0,unknown,1
1,admin.,single,primary,no,300,yes,no,cellular,7,may,252,1,0,0,unknown,1
1,admin.,divorced,secondary,no,48,yes,no,cellular,5,may,149,1,0,0,unknown,1
1,admin.,single,secondary,no,351,no,no,unknown,28,may,260,2,0,0,unknown,1
1,student,married,secondary,no,1891,yes,no,cellular,7,apr,79,2,-1,0,unknown,1
1,student,married,tertiary,no,54,no,no,unknown,4,jul,66,1,-1,0,unknown,1
1,admin.,single,tertiary,no,326,yes,yes,cellular,4,feb,142,1,17,0,other,1
1,entrepreneur,married,primary,no,1248,yes,no,unknown,7,may,240,5,0,0,unknown,1
1,housemaid,single,tertiary,no,988,yes,yes,unknown,26,may,251,2,0,0,unknown,1
1,student,single,secondary,no,470,yes,no,cellular,11,mar,152,1,365,0,other,1
1,student,single,secondary,no,6,no,no,unknown,28,may,72,4,-1,0,unknown,1
0,retired,married,secondary,no,66,no,no,cellular,6,aug,244,1,-1,0,unknown,1
1,management,married,tertiary,no,1157,yes,no,cellular,18,nov,50,2,0,0,unknown,1
1,self-employed,married,secondary,no,74,yes,no,cellular,25,apr,157,5,-1,0,unknown,1
1,housemaid,married,tertiary,no,123,no,no,cellular,18,oct,366,1,129,2,failure,2
1,admin.,married,unknown,no,4422,yes,no,unknown,4,jun,713,2,0,0,unknown,1
1,admin.,divorced,secondary,no,2918,yes,yes,unknown,28,mar,515,1,0,0,unknown,1
1,retired,married,tertiary,no,438,yes,no,unknown,17,mar,58,1,0,0,unknown,1
1,entrepreneur,married,secondary,no,46,no,no,unknown,4,jun,715,2,0,0,unknown,2
1,self-employed,single,secondary,no,0,yes,yes,cellular,6,jul,69,4,0,0,unknown,1
1,admin.,married,tertiary,no,555,no,no,cellular,2,jun,251,1,0,0,unknown,1
1,admin.,married,secondary,no,173,yes,no,unknown,26,may,373,1,-1,0,unknown,1
1,admin.,single,secondary,no,28,yes,no,cellular,12,may,240,1,0,0,unknown,1
1,housemaid,married,tertiary,no,396,no,no,unknown,25,mar,736,2,-1,0,unknown,1
1,housemaid,married,secondary,no,1021,yes,no,cellular,7,may,161,2,0,0,unknown,1
1,admin.,married,secondary,no,781,yes,no,cellular,20,may,136,3,186,3,failure,1
1,housemaid,married,tertiary,no,5763,no,no,cellular,17,nov,147,2,0,0,unknown,1
1,housemaid,married,tertiary,no,266,yes,no,unknown,7,may,252,1,0,0,unknown,1
1,housemaid,married,tertiary,no,936,yes,no,cellular,28,feb,232,3,183,1,failure,1
1,housemaid,divorced,secondary,no,112,yes,no,unknown,18,mar,154,2,0,0,unknown,1
1,student,single,tertiary,no,478,yes,no,cellular,21,may,50,2,188,0,failure,1
1,entrepreneur,divorced,primary,no,56,no,no,cellular,26,mar,385,1,0,0,unknown,1
1,housemaid,married,tertiary,no,819,no,yes,cellular,18,jul,138,2,-1,0,unknown,1
1,student,married,secondary,no,486,yes,no,cellular,7,mar,376,1,271,0,failure,1
1,housemaid,single,tertiary,no,6817,no,no,unknown,17,jun,360,2,0,0,unknown,1
1,housemaid,single,tertiary,no,1805,yes,no,telephone,28,apr,504,1,-1,0,unknown,2
1,retired,single,tertiary,no,401,no,no,cellular,11,apr,135,4,0,0,unknown,1
1,student,single,tertiary,no,4909,no,no,cellular,23,jan,263,3,0,0,unknown,1
1,housemaid,married,tertiary,no,51,no,yes,cellular,28,jan,69,2,-1,0,unknown,1
1,housemaid,single,tertiary,no,553,yes,no,unknown,15,mar,711,1,0,0,unknown,1
1,retired,married,secondary,no,323,no,no,cellular,2,dec,265,1,0,0,unknown,1
1,housemaid,married,tertiary,no,1040,no,no,cellular,20,nov,57,1,-1,0,unknown,1
0,technician,single,secondary,no,114,no,no,cellular,17,nov,144,1,0,0,unknown,1
1,blue-collar,single,tertiary,no,125,yes,no,cellular,4,dec,141,1,0,0,unknown,1
1,admin.,single,secondary,no,93,yes,no,cellular,11,mar,226,1,354,0,other,1
1,student,single,tertiary,no,85,yes,no,cellular,20,oct,729,1,-1,0,unknown,2
1,retired,married,tertiary,no,440,no,no,telephone,13,jan,144,3,-1,0,unknown,1
1,admin.,single,secondary,no,861,yes,yes,cellular,22,jul,87,1,0,0,unknown,1
1,housemaid,married,tertiary,no,23,no,yes,unknown,28,may,154,3,0,0,unknown,1
1,admin.,married,secondary,no,2362,yes,no,cellular,18,apr,64,1,0,3,unknown,1
1,student,married,secondary,no,398,yes,yes,cellular,17,jul,710,1,0,0,unknown,1
1,admin.,married,primary,no,105,yes,yes,cellular,18,nov,128,2,0,0,unknown,1
1,admin.,single,secondary,no,71,yes,no,unknown,5,mar,170,2,0,0,unknown,1
1,admin.,married,secondary,no,1745,yes,no,cellular,2,oct,69,1,286,0,failure,1
1,housemaid,divorced,tertiary,no,104,yes,no,unknown,7,may,483,1,-1,0,unknown,1
1,blue-collar,married,secondary,no,474,no,no,cellular,18,nov,334,1,0,0,unknown,1
1,admin.,married,secondary,no,708,yes,no,cellular,23,jul,258,5,0,0,unknown,1
1,student,married,secondary,no,401,yes,yes,cellular,17,nov,85,3,0,0,unknown,1
1,admin.,single,secondary,no,382,yes,no,cellular,1,mar,156,2,98,2,other,1
1,student,married,secondary,no,3158,yes,no,cellular,21,nov,252,1,0,0,unknown,1
1,blue-collar,married,secondary,no,351,yes,no,cellular,14,may,156,2,0,0,unknown,1
1,management,married,tertiary,no,1864,yes,no,cellular,4,mar,69,5,-1,0,unknown,1
1,admin.,married,primary,no,1016,yes,no,cellular,2,dec,354,2,180,2,failure,1
1,unemployed,married,secondary,no,272,no,no,cellular,28,jan,80,1,0,0,unknown,1
1,admin.,single,secondary,no,103,no,yes,cellular,20,nov,365,3,0,0,unknown,1
1,admin.,married,secondary,no,351,no,no,cellular,8,jan,144,2,0,0,unknown,1
1,admin.,married,secondary,no,377,no,no,cellular,12,aug,240,1,0,0,unknown,1
1,housemaid,married,tertiary,no,96,no,no,cellular,13,apr,139,2,-1,0,unknown,1
1,management,married,tertiary,no,5943,no,no,cellular,1,jun,240,1,95,3,failure,1
1,admin.,married,secondary,no,752,yes,no,cellular,4,mar,135,1,355,1,failure,1
1,student,married,tertiary,no,830,no,no,cellular,28,jan,56,1,-1,0,unknown,1
1,admin.,married,primary,no,481,yes,yes,unknown,23,may,266,2,0,0,unknown,1
1,admin.,married,secondary,no,1988,yes,no,unknown,18,jun,151,3,0,0,unknown,1
1,housemaid,married,tertiary,no,7545,yes,no,unknown,5,mar,714,1,-1,0,unknown,1
1,blue-collar,married,primary,no,96,yes,no,cellular,2,dec,73,2,259,1,failure,1
1,student,single,secondary,no,78,no,no,cellular,28,jan,243,1,-1,0,unknown,1
1,technician,married,secondary,no,82,yes,no,cellular,18,may,146,1,181,0,failure,1
1,unemployed,divorced,secondary,no,478,no,yes,cellular,4,dec,259,1,0,0,unknown,1
1,housemaid,single,secondary,no,544,no,no,cellular,7,feb,141,1,-1,0,unknown,1
1,student,married,secondary,no,64,yes,no,unknown,12,may,84,2,0,0,unknown,1
1,housemaid,single,tertiary,no,3376,no,no,cellular,7,oct,535,1,404,5,failure,2
0,management,married,secondary,no,4607,no,no,cellular,5,feb,149,1,0,1,unknown,2
1,housemaid,married,tertiary,no,47,no,yes,cellular,8,jul,69,2,-1,0,unknown,1
1,admin.,married,primary,no,15,no,no,cellular,13,apr,80,5,0,0,unknown,1
1,student,single,tertiary,no,74,yes,yes,cellular,12,mar,134,1,365,1,failure,1
1,admin.,married,secondary,no,1521,yes,no,cellular,13,jul,159,2,0,0,unknown,1
1,admin.,married,primary,no,777,yes,no,telephone,5,may,142,2,36,2,failure,1
1,admin.,married,secondary,no,72,no,no,cellular,2,aug,262,1,94,0,success,2
1,management,single,secondary,no,309,yes,no,cellular,17,apr,255,2,0,0,unknown,1
1,student,single,tertiary,no,342,yes,no,unknown,17,mar,234,2,-1,0,unknown,1
1,management,married,primary,no,650,no,no,cellular,29,mar,703,3,0,0,unknown,1
1,blue-collar,divorced,primary,no,51,yes,no,cellular,5,may,71,1,0,0,unknown,1
1,student,married,secondary,no,452,no,no,unknown,7,jul,72,2,0,0,unknown,1
1,admin.,married,secondary,no,45,yes,no,cellular,17,apr,690,2,-1,0,unknown,2
1,student,single,secondary,no,567,yes,no,cellular,7,apr,157,1,275,2,failure,1
1,student,single,tertiary,no,673,no,no,unknown,1,jul,164,1,0,0,unknown,1
1,housemaid,married,tertiary,no,1573,no,no,cellular,25,apr,79,2,-1,0,unknown,1
1,student,single,tertiary,no,63,yes,no,unknown,16,jun,1024,1,-1,0,unknown,2
1,admin.,single,secondary,no,26,yes,yes,unknown,18,mar,51,4,0,0,unknown,1
1,retired,married,secondary,no,337,yes,no,cellular,2,dec,135,1,-1,0,unknown,1
1,housemaid,married,tertiary,no,586,no,no,unknown,2,jun,248,4,-1,0,unknown,1
0,management,married,primary,no,627,no,no,cellular,2,dec,259,5,0,0,unknown,1
1,housemaid,married,tertiary,no,76,no,no,unknown,17,may,256,4,0,0,unknown,1
1,management,married,secondary,no,758,no,no,cellular,25,apr,251,2,-1,0,unknown,1
1,blue-collar,married,secondary,no,28,yes,no,cellular,4,mar,370,1,0,0,unknown,1
1,housemaid,married,tertiary,no,45,no,yes,unknown,25,mar,365,1,0,0,unknown,1
1,retired,married,tertiary,no,1171,no,no,unknown,7,mar,373,3,-1,0,unknown,1
1,admin.,married,secondary,no,6,yes,no,cellular,29,jul,62,4,-1,0,unknown,1
0,management,divorced,primary,no,1519,no,no,telephone,26,aug,84,2,-1,0,unknown,1
1,admin.,married,tertiary,no,86,yes,no,cellular,17,jul,271,1,0,0,unknown,1
1,housemaid,single,tertiary,no,1247,yes,no,cellular,1,jun,505,1,94,3,failure,1
1,management,married,tertiary,no,556,yes,no,cellular,7,jun,243,1,93,3,failure,1
1,management,divorced,secondary,no,783,no,no,cellular,18,nov,235,1,0,0,unknown,1
1,admin.,married,primary,no,8003,no,no,unknown,17,jun,737,1,0,0,unknown,2
1,admin.,divorced,secondary,no,317,yes,no,cellular,2,dec,139,1,185,10,failure,1
1,blue-collar,married,secondary,no,1585,no,no,cellular,7,apr,78,2,0,0,unknown,1
1,admin.,single,secondary,no,952,yes,no,cellular,16,apr,372,3,-1,0,unknown,1
1,admin.,married,primary,no,72,yes,no,telephone,29,jul,43,5,0,0,unknown,1
1,management,married,primary,no,34,no,no,cellular,11,apr,360,5,0,0,unknown,1
1,housemaid,single,tertiary,no,2553,yes,no,unknown,13,mar,545,2,-1,0,unknown,1
1,blue-collar,single,secondary,no,45,yes,no,unknown,12,may,65,1,0,0,unknown,1
1,student,married,secondary,no,3107,no,no,cellular,4,dec,244,1,-1,0,unknown,1
1,unemployed,married,secondary,no,447,no,no,cellular,4,apr,258,7,0,0,unknown,1
1,student,single,secondary,no,529,yes,no,cellular,28,aug,153,1,96,4,failure,1
1,student,single,secondary,no,414,no,no,cellular,4,dec,224,1,270,3,other,1
1,entrepreneur,single,tertiary,no,54,no,no,cellular,18,aug,145,1,0,0,unknown,1
1,unemployed,married,secondary,no,110,no,no,cellular,7,aug,141,2,0,0,unknown,1
1,student,single,tertiary,no,661,no,no,cellular,2,feb,139,1,0,0,unknown,1
1,unemployed,married,secondary,no,792,yes,no,cellular,23,jul,261,3,0,0,unknown,1
1,blue-collar,single,secondary,no,92,yes,yes,cellular,17,nov,142,1,0,0,unknown,1
1,blue-collar,married,secondary,no,476,yes,no,cellular,18,may,149,1,0,0,unknown,1
1,student,married,unknown,no,28,no,yes,unknown,7,mar,269,2,-1,0,unknown,1
0,management,married,primary,no,581,no,no,telephone,17,nov,150,1,97,10,failure,1
1,blue-collar,married,primary,no,482,yes,no,unknown,13,may,267,2,-1,0,unknown,1
1,admin.,married,secondary,no,964,yes,no,cellular,11,may,243,1,361,0,failure,1
1,blue-collar,single,secondary,no,33,yes,no,unknown,5,may,74,1,0,0,unknown,1
1,entrepreneur,married,tertiary,no,73,no,no,cellular,28,jan,146,2,-1,0,unknown,1
1,housemaid,married,tertiary,no,362,yes,yes,cellular,26,jul,253,4,0,0,unknown,1
1,admin.,married,primary,no,1333,no,no,telephone,18,nov,119,1,0,0,unknown,1
1,student,married,secondary,no,998,no,no,unknown,5,jun,1158,2,0,0,unknown,1
1,self-employed,divorced,secondary,no,3511,yes,no,unknown,17,jul,160,3,0,0,unknown,1
1,blue-collar,married,secondary,no,457,yes,no,cellular,13,mar,155,1,183,0,failure,1
1,self-employed,married,secondary,no,124,no,no,cellular,6,jun,252,1,0,0,unknown,2
1,housemaid,single,tertiary,no,519,no,no,cellular,11,aug,141,2,-1,0,unknown,1
0,retired,married,unknown,no,103,no,no,telephone,18,oct,253,1,0,0,unknown,1
1,student,married,secondary,no,82,yes,no,cellular,25,aug,246,5,-1,0,unknown,1
1,technician,single,secondary,no,613,yes,no,cellular,2,jul,140,1,183,1,failure,1
1,admin.,divorced,primary,no,221,yes,no,cellular,14,may,900,5,348,2,failure,1
1,blue-collar,married,tertiary,no,101,no,no,cellular,11,aug,148,1,-1,0,unknown,1
1,self-employed,single,secondary,no,1308,no,no,unknown,17,jul,154,2,0,0,unknown,1
1,student,divorced,tertiary,no,78,yes,yes,unknown,8,mar,151,2,0,0,unknown,1
1,housemaid,single,tertiary,no,108,no,no,cellular,28,feb,914,7,-1,0,unknown,1
1,management,married,tertiary,no,413,yes,no,cellular,14,mar,39,6,369,1,other,1
0,admin.,married,secondary,no,508,no,no,cellular,26,nov,59,2,191,1,success,1
1,admin.,married,secondary,no,4,yes,yes,unknown,28,may,158,3,0,0,unknown,1
1,blue-collar,married,primary,no,376,no,no,cellular,7,jan,153,1,0,0,unknown,1
1,admin.,single,secondary,no,263,yes,no,cellular,1,dec,239,1,-1,0,unknown,1
1,admin.,divorced,secondary,no,370,yes,no,cellular,12,mar,145,2,193,2,failure,1
1,housemaid,married,tertiary,no,470,no,no,unknown,17,jun,256,2,0,0,unknown,1
1,self-employed,single,secondary,no,928,yes,no,cellular,7,mar,162,1,354,4,failure,1
1,admin.,single,primary,no,70,no,no,telephone,28,jan,166,1,-1,0,unknown,1
1,self-employed,single,secondary,no,574,yes,no,cellular,17,apr,371,2,118,1,failure,1
1,student,single,secondary,no,98,yes,no,cellular,13,mar,231,2,265,0,failure,1
1,blue-collar,married,secondary,no,337,no,no,cellular,13,jan,245,5,0,0,unknown,1
0,blue-collar,married,secondary,no,1446,no,no,cellular,16,nov,140,2,0,0,unknown,1
1,management,married,primary,no,47,no,no,unknown,26,mar,158,4,0,0,unknown,1
1,management,married,tertiary,no,57,yes,no,cellular,17,apr,246,1,127,1,failure,1
1,blue-collar,single,tertiary,no,117,yes,yes,cellular,20,nov,152,1,0,0,unknown,1
1,unemployed,married,secondary,no,1497,no,no,cellular,14,oct,372,1,0,0,unknown,2
1,self-employed,single,secondary,no,27,no,yes,cellular,17,jan,151,2,0,0,unknown,1
1,admin.,married,primary,no,1376,no,no,cellular,8,apr,255,3,0,0,unknown,1
1,self-employed,married,secondary,no,1494,no,no,unknown,11,mar,398,1,0,0,unknown,1
1,student,married,secondary,no,106,yes,no,cellular,18,aug,147,2,96,2,failure,1
1,self-employed,married,secondary,no,71,yes,no,unknown,8,may,71,3,0,0,unknown,1
1,admin.,married,secondary,no,471,yes,no,unknown,23,may,56,7,0,0,unknown,1
1,admin.,married,primary,no,83,no,no,cellular,20,nov,376,2,0,0,unknown,1
0,student,single,unknown,no,573,no,no,cellular,17,oct,356,1,0,0,unknown,2
1,housemaid,married,secondary,no,84,no,no,cellular,28,jul,240,1,-1,0,unknown,1
1,admin.,married,secondary,no,391,yes,no,cellular,11,may,515,1,0,0,unknown,1
1,admin.,married,primary,no,663,yes,no,unknown,28,may,529,1,0,0,unknown,1
1,housemaid,married,secondary,no,2773,no,yes,cellular,4,dec,239,2,-1,0,unknown,1
