,n_iter,lr,decoder_n_layers_hidden,weight_decay,batch_size,n_units_embedding,decoder_n_units_hidden,decoder_nonlin,decoder_dropout,encoder_n_layers_hidden,encoder_n_units_hidden,encoder_nonlin,encoder_dropout,patience,n_iter_min,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,1000,0.0001,5,0.0001,512,200,100,leaky_relu,0.191211862270095,3,250,relu,0.00776458587528106,100,100,0.695,0.34408602150537637,0.17931019470348308,0.6107142857142858,0.009890109890109883,0.03741496598639457,0.0357142857142857,0.03741496598639457,3.0126588088286983,2.153930152730936,0.0298236142771251,92.25873565673828
0,1000,0.001,2,0.0001,256,350,200,leaky_relu,0.026079613079091728,5,450,elu,0.11598754558724389,100,100,0.74,0.46938775510204084,0.3226257567851335,0.6507142857142857,0.006593406593406598,0.08503401360544219,0.01785714285714285,0.08503401360544219,2.8362634813462058,1.811837208055093,0.021934963687395115,189.00145316123962
0,1000,0.001,2,0.0001,256,50,150,leaky_relu,0.05102661831994544,4,500,elu,0.11264507339217492,100,100,0.705,0.45871559633027525,0.2613009951265508,0.7248809523809524,0.04725274725274728,0.108843537414966,0.04464285714285715,0.108843537414966,2.903814067094364,2.0255357749254532,0.021792560503556935,165.71141815185547
0,1000,0.001,2,0.0001,256,300,50,leaky_relu,0.041969109259082926,3,350,elu,0.1357760266164444,100,100,0.725,0.5378151260504201,0.342129740474947,0.7371428571428572,0.029670329670329676,0.0625,0.0625,0.003401360544217691,2.914247737037486,1.8464733838924192,0.01879485788784807,157.06103539466858
0,1000,0.001,1,0.0001,512,250,50,relu,0.055482843635672456,3,300,relu,0.13857209766339892,100,100,0.68,0.47540983606557374,0.24535126640789773,0.6448809523809524,0.037362637362637396,0.30357142857142855,0.30357142857142855,0.03741496598639457,3.087497245367212,2.351633164245481,0.024553123707837354,85.64802169799805
0,1000,0.001,2,0.0001,256,300,50,leaky_relu,0.06003373932741799,3,200,elu,0.04666235948358395,100,100,0.715,0.5511811023622047,0.3444398561727567,0.7633333333333333,0.10000000000000003,0.047619047619047644,0.044642857142857095,0.047619047619047644,2.905263645681579,1.8924223481190185,0.020972773991878135,173.20327830314636
0,1000,0.0001,1,0.0001,256,150,150,elu,0.06857259476232822,2,200,elu,0.03422576550404429,100,100,0.645,0.48175182481751827,0.22198704440691952,0.700952380952381,0.13296703296703294,0.16326530612244894,0.0267857142857143,0.16326530612244894,3.2950347845001358,2.617524437686659,0.0627740784195332,140.90718841552734
0,1000,0.001,2,0.0001,256,400,500,tanh,0.0011114292692464972,4,200,elu,0.06943376346919386,100,100,0.745,0.5321100917431193,0.3627771097388035,0.7396428571428572,0.1945054945054945,0.17006802721088438,0.0982142857142857,0.17006802721088438,2.8912086010765274,1.9148121472902127,0.023643828323258287,117.95624017715454
0,1000,0.001,1,0.0001,512,400,500,tanh,0.0016563889658608236,4,150,relu,0.07231323724210065,100,100,0.715,0.4864864864864865,0.29288558140036236,0.7197619047619048,0.13516483516483516,0.2276785714285714,0.2276785714285714,0.0272108843537415,2.934091431081254,2.048080545073449,0.030425376491652223,59.31955313682556
0,1000,0.001,3,0.0001,256,400,300,tanh,0.10898882413131504,4,200,elu,0.024943941087088285,100,100,0.675,0.49612403100775193,0.25936334756716845,0.7121428571428572,0.04065934065934068,0.004464285714285698,0.004464285714285698,0.003401360544217691,2.759434970861129,1.5456695960656062,0.024163852245989048,121.25538539886475
