,generator_n_layers_hidden,generator_n_units_hidden,generator_nonlin,n_iter,generator_dropout,discriminator_n_layers_hidden,discriminator_n_units_hidden,discriminator_nonlin,discriminator_n_iter,discriminator_dropout,lr,weight_decay,batch_size,encoder_max_clusters,patience,n_iter_min,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,2,150,tanh,1000,0.13080984530199322,4,100,leaky_relu,3,0.06326821981762876,0.0001,0.0001,1024,20,100,100,0.6493416493416494,0.6015748031496063,0.28902496325146976,0.6882636531186341,0.0876388177364929,0.09995189364121404,0.09995189364121404,0.047637174397737736,0.3416556589366539,0.09349831134917357,0.0330832183632932,253.49086475372314
0,1,150,elu,1000,0.13127529879316938,3,100,relu,3,0.08462242567835554,0.0001,0.001,512,9,100,100,0.6465696465696466,0.6100917431192661,0.28693788848277957,0.6901736346881366,0.12802138946869268,0.1737732878509578,0.1737732878509578,0.06293844145956823,0.3360774364343881,0.09321106945495504,0.03492114715382044,289.1918234825134
0,1,150,relu,1000,0.19910633739441694,2,100,relu,3,0.10094704050053965,0.001,0.001,512,20,100,100,0.6673596673596673,0.6033057851239669,0.32226012334029575,0.7095188670094092,0.1155187962284761,0.11140995364296336,0.11140995364296336,0.08509842840828755,0.32842044928609415,0.08194691400555143,0.02863340429880405,387.09683108329773
0,2,100,leaky_relu,1000,0.02431399404274845,2,100,relu,2,0.08509076270647695,0.001,0.001,512,2,100,100,0.6375606375606375,0.5716625716625716,0.2614600536619212,0.6750722669512077,0.09971590788810752,0.08551987601283376,0.08248053879121842,0.08551987601283376,0.36580539662249084,0.1068581595612246,0.037421602369905216,223.99772572517395
0,3,150,relu,1000,0.11663520230662543,4,100,leaky_relu,4,0.16915717586395385,0.0001,0.001,512,20,100,100,0.656964656964657,0.617169373549884,0.3064661494808276,0.7043098263653118,0.11819036288427587,0.1524534242980845,0.1524534242980845,0.059709609005383635,0.35802621984811334,0.1483653567054665,0.026545511132982053,507.8915550708771
0,1,100,leaky_relu,1000,0.1838885053043754,3,100,relu,5,0.07294536486513455,0.001,0.001,512,18,100,100,0.6465696465696466,0.6046511627906976,0.28516502739385713,0.6965913279658551,0.1944252744600768,0.2529957141607628,0.2529957141607628,0.12029610092990378,0.33876133474907155,0.12390167380302496,0.03265439549488806,605.6031680107117
0,2,150,tanh,1000,0.03916270046255654,2,100,leaky_relu,1,0.10865379156833727,0.0001,0.001,512,12,100,100,0.6486486486486487,0.582716049382716,0.2839258904080734,0.6913095353574547,0.21247422636764313,0.2643007084754658,0.2643007084754658,0.14424384142694,0.3375463738788972,0.07909248145882118,0.03681842610070755,233.47059965133667
0,1,50,elu,1000,0.15240631474885263,4,100,elu,4,0.14027356146854622,0.0001,0.001,512,8,100,100,0.6493416493416494,0.5838815789473685,0.2854043781208147,0.678286933747211,0.21048219449513317,0.3020860666491734,0.3020860666491734,0.1119011365490239,0.37829531716230747,0.13957718334293434,0.03790924656643805,390.88993668556213
0,2,100,relu,1000,0.11352390977749822,3,150,leaky_relu,3,0.0531262210983268,0.001,0.0001,1024,12,100,100,0.668052668052668,0.5672990063233966,0.32380198708565366,0.6969570278397517,0.07326485767874308,0.07471792180530051,0.07471792180530051,0.03976562075153625,0.3675655675982394,0.13548320674743775,0.03262641552787896,257.02829122543335
0,3,100,relu,1000,0.18011740850222976,2,150,relu,3,0.09522974654446656,0.001,0.0001,1024,5,100,100,0.6514206514206514,0.6445229681978799,0.3109093322238176,0.7005286642739353,0.12259569585631963,0.13869937899064122,0.13869937899064122,0.07729485018217414,0.3791166713888273,0.1640003984015775,0.037985363321707176,227.72013211250305
