,n_iter,lr,decoder_n_layers_hidden,weight_decay,batch_size,n_units_embedding,decoder_n_units_hidden,decoder_nonlin,decoder_dropout,encoder_n_layers_hidden,encoder_n_units_hidden,encoder_nonlin,encoder_dropout,patience,n_iter_min,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,1000,0.0001,5,0.001,1024,200,100,elu,0.19186467959797748,5,200,relu,0.19621553565767896,100,100,0.8865420767444432,0.938170423044474,0.29330223537150896,0.8109234232901246,0.35679077988063235,0.46216592427616926,0.27142167589367105,0.46216592427616926,1.3431210066164627,0.34128525230745854,0.05296330980939601,626.2367281913757
0,1000,0.0001,5,0.0001,1024,300,250,elu,0.16513622260579006,3,200,leaky_relu,0.1944000652439962,100,100,0.8970474400088466,0.9437224203590643,0.38064664138915427,0.8944088810186396,0.12674338194556978,0.07896714922048997,0.07386480591733202,0.07896714922048997,1.2595404067215357,0.310737696456596,0.04500912342309319,706.3690643310547
0,1000,0.0002,4,0.0001,1024,300,500,leaky_relu,0.13392287880778292,2,200,relu,0.14421875605110837,100,100,0.8945040362711489,0.942874251497006,0.32686318956623767,0.889662505193457,0.1391214439829801,0.15709910913140313,0.08265861087861304,0.15709910913140313,1.1993931561561897,0.26902913499749725,0.04020866064597804,597.1682586669922
0,1000,0.0002,4,0.0001,1024,50,150,elu,0.17525036415897552,4,150,leaky_relu,0.16225734032032946,100,100,0.8920712153046555,0.939589007179995,0.4370622761692857,0.8709687232559158,0.23673342199519543,0.19045100222717143,0.1486003139978641,0.19045100222717143,1.2024244099006498,0.3002540038885026,0.030098809680427645,590.9788594245911
0,1000,0.001,4,0.001,1024,50,50,elu,0.19404382568149411,4,250,leaky_relu,0.1191629139174111,100,100,0.8781377861329205,0.9322429906542056,0.33477103142619463,0.7845986626626247,0.10811523899193343,0.07869526643557923,0.07869526643557923,0.017984409799554624,1.4384218305907739,0.3713725665987801,0.05506538985043452,628.232171535492
0,1000,0.0001,5,0.0001,1024,200,150,elu,0.16549391895667545,5,150,leaky_relu,0.17099428434195,100,100,0.8932876257879022,0.9416812715295824,0.35372526498461837,0.8189727194065433,0.2685117351965718,0.32103285077951,0.18643569391161152,0.32103285077951,1.3179618337782926,0.33393747329942974,0.048323026576322245,636.5489761829376
0,1000,0.0002,2,0.001,1024,50,150,elu,0.159000646481951,4,300,leaky_relu,0.13456590297189336,100,100,0.8924029636182683,0.9409479881046307,0.3646608798553376,0.8574927824264068,0.11899417447815175,0.07250424413513235,0.07250424413513235,0.050876948775055664,1.3623696594038333,0.42984693415680697,0.06272539541566038,586.9998626708984
0,1000,0.0002,4,0.0001,512,150,100,elu,0.11331599565619072,5,150,leaky_relu,0.1797775376806836,100,100,0.8899701426517749,0.9400638515752063,0.31636951478325,0.8345736867212035,0.2042026436949408,0.21316815144766144,0.14792182615075766,0.21316815144766144,1.3346822783228405,0.3738389793980441,0.05299628068193142,1038.2595517635345
0,1000,0.0001,3,0.0001,512,250,50,elu,0.18656709950915396,4,350,leaky_relu,0.14915859522001143,100,100,0.8959416122968041,0.9433507916440913,0.3579636823385073,0.8606459654385054,0.08022648507503005,0.0347187108444017,0.0347187108444017,0.034033964365256075,1.3115590352997462,0.35754026772566294,0.05429642318348701,973.9478960037231
0,1000,0.001,5,0.001,1024,100,200,tanh,0.04283611887270564,5,150,relu,0.10600235929980946,100,100,0.8920712153046555,0.9406398248388274,0.37097244005407537,0.8515470287507412,0.23599792140166098,0.23187639198218263,0.16450569004580873,0.23187639198218263,1.3078411862824084,0.31209802317632684,0.03887028580426799,641.8524289131165
