,n_iter,lr,decoder_n_layers_hidden,weight_decay,batch_size,n_units_embedding,decoder_n_units_hidden,decoder_nonlin,decoder_dropout,encoder_n_layers_hidden,encoder_n_units_hidden,encoder_nonlin,encoder_dropout,patience,n_iter_min,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,1000,0.001,3,0.001,256,450,200,leaky_relu,0.020045377462460226,5,400,elu,0.12311191285676884,100,100,0.66,0.19047619047619047,0.026860765467512676,0.5901190476190477,0.04032604032604031,0.09142857142857143,0.09142857142857143,0.018838304552590265,2.7393923986187616,0.8429440754875137,0.022047971551862666,142.14602828025818
0,1000,0.001,3,0.001,256,450,200,leaky_relu,0.020045377462460226,5,400,elu,0.12311191285676884,100,100,0.66,0.19047619047619047,0.026860765467512676,0.5901190476190477,0.04032604032604031,0.09142857142857143,0.09142857142857143,0.018838304552590265,2.7393923986187616,0.8429440754875137,0.022047971551862666,145.123925447464
0,1000,0.0002,3,0.0001,256,400,450,elu,0.14599811248481162,1,300,tanh,0.044784937612076026,100,100,0.64,0.29411764705882354,0.06429073719577279,0.5478571428571429,0.09738309738309736,0.22285714285714286,0.22285714285714286,0.04552590266875983,2.9817208211191137,2.0749380509402697,0.02500162881530077,140.15455794334412
0,1000,0.0002,3,0.0001,256,400,450,elu,0.14599811248481162,1,300,tanh,0.044784937612076026,100,100,0.64,0.29411764705882354,0.06429073719577279,0.5478571428571429,0.09738309738309736,0.22285714285714286,0.22285714285714286,0.04552590266875983,2.9817208211191137,2.0749380509402697,0.02500162881530077,138.06870460510254
0,1000,0.0002,1,0.001,256,500,350,relu,0.07964421244321838,2,100,elu,0.05087129635407859,100,100,0.64,0.32075471698113206,0.08296617241607174,0.5691666666666666,0.06477906477906475,0.07428571428571429,0.07428571428571429,0.06750392464678182,3.053984614108886,2.2395114999688346,0.02294691640308022,149.11019206047058
0,1000,0.0002,1,0.001,256,500,350,relu,0.07964421244321838,2,100,elu,0.05087129635407859,100,100,0.64,0.32075471698113206,0.08296617241607174,0.5691666666666666,0.06477906477906475,0.07428571428571429,0.07428571428571429,0.06750392464678182,3.053984614108886,2.2395114999688346,0.02294691640308022,169.61921453475952
0,1000,0.0002,4,0.0001,512,350,250,relu,0.13261564062002015,2,50,elu,0.1662096910472381,100,100,0.695,0.3146067415730337,0.16423630590903418,0.6048809523809523,0.03710853710853709,0.057142857142857106,0.057142857142857106,0.0392464678178964,2.991732483409561,2.0846432515957987,0.03055769559987853,97.72545528411865
0,1000,0.0002,4,0.0001,512,350,250,relu,0.13261564062002015,2,50,elu,0.1662096910472381,100,100,0.695,0.3146067415730337,0.16423630590903418,0.6048809523809523,0.03710853710853709,0.057142857142857106,0.057142857142857106,0.0392464678178964,2.991732483409561,2.0846432515957987,0.03055769559987853,100.2933394908905
0,1000,0.0001,5,0.001,512,200,100,elu,0.19186467959797748,5,200,relu,0.19621553565767896,100,100,0.67,0.32653061224489793,0.1279378001044495,0.6125,0.21321321321321324,0.2285714285714286,0.2285714285714286,0.19780219780219777,3.0451723012988356,2.2483510906345576,0.03378207050848392,99.48395037651062
0,1000,0.0001,5,0.001,512,200,100,elu,0.19186467959797748,5,200,relu,0.19621553565767896,100,100,0.67,0.32653061224489793,0.1279378001044495,0.6125,0.21321321321321324,0.2285714285714286,0.2285714285714286,0.19780219780219777,3.0451723012988356,2.2483510906345576,0.03378207050848392,90.13628697395325
0,1000,0.001,5,0.0001,256,300,50,elu,0.05234362419018843,3,200,leaky_relu,0.0021907988697290326,100,100,0.69,0.3404255319148936,0.16847087971597438,0.6409523809523809,0.03045903045903048,0.02285714285714291,0.02285714285714291,0.02197802197802197,2.596849735793663,0.37161874408117257,0.024663391133217694,168.93625903129578
0,1000,0.001,5,0.0001,256,300,50,elu,0.05234362419018843,3,200,leaky_relu,0.0021907988697290326,100,100,0.69,0.3404255319148936,0.16847087971597438,0.6409523809523809,0.03045903045903048,0.02285714285714291,0.02285714285714291,0.02197802197802197,2.596849735793663,0.37161874408117257,0.024663391133217694,166.21816873550415
0,1000,0.001,2,0.0001,256,50,50,leaky_relu,0.173710672951502,4,200,relu,0.11264507339217492,100,100,0.65,0.3269230769230769,0.10008876069649388,0.5907142857142857,0.04890604890604888,0.07428571428571429,0.07428571428571429,0.04552590266875983,2.877916020919497,1.871721215397585,0.01948826225557898,160.14788389205933
0,1000,0.001,2,0.0001,256,50,50,leaky_relu,0.173710672951502,4,200,relu,0.11264507339217492,100,100,0.65,0.3269230769230769,0.10008876069649388,0.5907142857142857,0.04890604890604888,0.07428571428571429,0.07428571428571429,0.04552590266875983,2.877916020919497,1.871721215397585,0.01948826225557898,154.99341487884521
0,1000,0.0001,4,0.0001,256,250,150,elu,0.041969109259082926,3,150,leaky_relu,0.14023938386677304,100,100,0.665,0.24719101123595505,0.07127235916807143,0.6021428571428572,0.015658515658515643,0.04000000000000001,0.04000000000000001,0.00941915227629514,3.088223750442431,2.186447917836734,0.04557358174754533,172.11042141914368
0,1000,0.0001,4,0.0001,256,250,150,elu,0.041969109259082926,3,150,leaky_relu,0.14023938386677304,100,100,0.665,0.24719101123595505,0.07127235916807143,0.6021428571428572,0.015658515658515643,0.04000000000000001,0.04000000000000001,0.00941915227629514,3.088223750442431,2.186447917836734,0.04557358174754533,180.810560464859
0,1000,0.001,2,0.001,512,350,50,relu,0.15701568976637612,4,250,elu,0.1852395756215947,100,100,0.635,0.27722772277227725,0.04594611375528729,0.6039285714285714,0.06070356070356073,0.08006279434850863,0.011428571428571427,0.08006279434850863,2.992631417776828,2.1399094083583474,0.02048749358927937,88.20518112182617
0,1000,0.001,2,0.001,512,350,50,relu,0.15701568976637612,4,250,elu,0.1852395756215947,100,100,0.635,0.27722772277227725,0.04594611375528729,0.6039285714285714,0.06070356070356073,0.08006279434850863,0.011428571428571427,0.08006279434850863,2.992631417776828,2.1399094083583474,0.02048749358927937,78.77741527557373
0,1000,0.001,1,0.0001,256,300,150,elu,0.11401596004821295,5,300,leaky_relu,0.03754340699477707,100,100,0.7,0.4230769230769231,0.23178449845503846,0.7000000000000001,0.04890604890604888,0.14857142857142852,0.14857142857142852,0.021978021978021983,3.002229326275482,2.14647003055793,0.02149563958245082,146.50259518623352
0,1000,0.001,1,0.0001,256,300,150,elu,0.11401596004821295,5,300,leaky_relu,0.03754340699477707,100,100,0.7,0.4230769230769231,0.23178449845503846,0.7000000000000001,0.04890604890604888,0.14857142857142852,0.14857142857142852,0.021978021978021983,3.002229326275482,2.14647003055793,0.02149563958245082,131.86863827705383
0,1000,0.0001,4,0.001,256,150,300,leaky_relu,0.060758011723850223,3,150,elu,0.07619269857702514,100,100,0.66,0.30612244897959184,0.10012523486435178,0.6510714285714285,0.14886314886314886,0.18681318681318682,0.05142857142857146,0.18681318681318682,2.968816445061901,2.0206315189042816,0.029047292676799508,118.79580545425415
0,1000,0.0001,4,0.001,256,150,300,leaky_relu,0.060758011723850223,3,150,elu,0.07619269857702514,100,100,0.66,0.30612244897959184,0.10012523486435178,0.6510714285714285,0.14886314886314886,0.18681318681318682,0.05142857142857146,0.18681318681318682,2.968816445061901,2.0206315189042816,0.029047292676799508,117.92323708534241
0,1000,0.001,2,0.0001,256,400,500,tanh,0.10865689213653386,2,100,relu,0.1473452126764569,100,100,0.695,0.41904761904761906,0.22209417713972582,0.6610714285714286,0.013942513942513918,0.14857142857142852,0.14857142857142852,0.029827315541601257,2.895122621436116,1.7771891217013733,0.024522351171217593,114.97144412994385
0,1000,0.001,2,0.0001,256,400,500,tanh,0.10865689213653386,2,100,relu,0.1473452126764569,100,100,0.695,0.41904761904761906,0.22209417713972582,0.6610714285714286,0.013942513942513918,0.14857142857142852,0.14857142857142852,0.029827315541601257,2.895122621436116,1.7771891217013733,0.024522351171217593,117.30175352096558
0,1000,0.001,3,0.001,512,250,150,elu,0.1622805710949415,4,350,elu,0.10059368525365055,100,100,0.675,0.4247787610619469,0.20025287935116365,0.6788095238095238,0.0941655941655942,0.08948194662480377,0.06857142857142856,0.08948194662480377,2.8629882554209343,1.9132256306044002,0.02026050769617127,61.981295585632324
0,1000,0.001,3,0.001,512,250,150,elu,0.1622805710949415,4,350,elu,0.10059368525365055,100,100,0.675,0.4247787610619469,0.20025287935116365,0.6788095238095238,0.0941655941655942,0.08948194662480377,0.06857142857142856,0.08948194662480377,2.8629882554209343,1.9132256306044002,0.02026050769617127,56.726160287857056
0,1000,0.0001,5,0.0001,256,350,100,relu,0.06610689326020176,3,150,leaky_relu,0.028319768078029536,100,100,0.66,0.15,0.0,0.5979761904761905,0.03003003003003002,0.03428571428571428,0.03428571428571428,0.028257456828885405,3.1924205050361136,2.2671776316490027,0.13327471560319726,92.82432627677917
0,1000,0.0001,5,0.0001,256,350,100,relu,0.06610689326020176,3,150,leaky_relu,0.028319768078029536,100,100,0.66,0.15,0.0,0.5979761904761905,0.03003003003003002,0.03428571428571428,0.03428571428571428,0.028257456828885405,3.1924205050361136,2.2671776316490027,0.13327471560319726,67.64065623283386
