,n_iter,lr,decoder_n_layers_hidden,weight_decay,batch_size,n_units_embedding,decoder_n_units_hidden,decoder_nonlin,decoder_dropout,encoder_n_layers_hidden,encoder_n_units_hidden,encoder_nonlin,encoder_dropout,patience,n_iter_min,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,1000,0.0001,2,0.0001,1024,200,500,leaky_relu,0.191211862270095,4,250,relu,0.10794596450326523,100,100,0.6243936243936244,0.5967261904761905,0.24640113952216625,0.670788631293045,0.21204654648036325,0.28791248902120475,0.28791248902120475,0.13149909675962518,0.4978143361809994,0.1415165950877556,0.05082607313698695,129.14752578735352
0,1000,0.001,2,0.0001,512,400,300,leaky_relu,0.014404760811394385,5,450,leaky_relu,0.11598754558724389,100,100,0.6507276507276507,0.5987261146496815,0.2907536570606364,0.6964021728586671,0.22401816017983867,0.25568901207952643,0.25568901207952643,0.17285762673591507,0.37404474050213643,0.054342536414231264,0.04089000087479633,160.86310148239136
0,1000,0.001,2,0.0001,512,50,350,leaky_relu,0.04289499533670675,4,500,leaky_relu,0.12915657106156464,100,100,0.638946638946639,0.6216412490922295,0.2800352618279185,0.6891541371617034,0.23299907435976558,0.25035075112069255,0.25035075112069255,0.19337811900191937,0.4981077299873026,0.1110209326882214,0.03953025797904974,154.0528564453125
0,1000,0.0001,2,0.0001,512,300,300,leaky_relu,0.049224895327929216,5,350,leaky_relu,0.08509076270647695,100,100,0.632016632016632,0.6063750926612306,0.2623612877333444,0.6833155495198371,0.11538105522986736,0.15705665628671472,0.15705665628671472,0.05859066275262503,0.48142290690364575,0.1562225875979991,0.058456146040913204,240.91725754737854
0,1000,0.001,5,0.0001,1024,400,300,relu,0.18413294419830972,4,200,leaky_relu,0.13822525743999475,100,100,0.638946638946639,0.6019862490450726,0.27166220466912455,0.6910757590454943,0.3194428527350466,0.3468044576760314,0.3468044576760314,0.2736112679236762,0.5294953161134942,0.0895965893283281,0.04297611536027457,170.09371328353882
0,1000,0.001,2,0.0001,512,250,400,leaky_relu,0.0006475903359074546,3,450,relu,0.09248896557990212,100,100,0.6396396396396397,0.6030534351145038,0.27316609094693534,0.6865525269182268,0.23459690571693037,0.23035508560608647,0.23035508560608647,0.21205684769109182,0.38473188004110725,0.10534495049784019,0.0337606234851382,148.3118908405304
0,1000,0.0001,2,0.0001,512,350,200,elu,0.11537690879300214,5,350,leaky_relu,0.06481584340202151,100,100,0.6347886347886348,0.6352941176470588,0.28252589391463456,0.7009962168978562,0.09249129457398508,0.10287558886265391,0.10287558886265391,0.05734870723721347,0.4558531701387591,0.14655541058614657,0.051064134215111544,157.00562357902527
0,1000,0.001,1,0.0001,512,450,250,tanh,0.044553357622278106,4,250,leaky_relu,0.10854489868504763,100,100,0.6403326403326404,0.5967365967365967,0.2722637453154991,0.6863507614705597,0.11572045664918235,0.13966168200846368,0.13966168200846368,0.07151123405216214,0.3443709605449401,0.07910576671226144,0.029126594933659728,146.96005964279175
0,1000,0.001,3,0.0001,1024,350,500,leaky_relu,0.07922282847614856,5,400,leaky_relu,0.15944642598354025,100,100,0.6368676368676369,0.5589225589225589,0.25825278891614606,0.6621660684838491,0.2722991140300613,0.30811347226499675,0.30811347226499675,0.22192192616009937,0.4146186949578367,0.10100721000472426,0.03509620964863321,85.99280834197998
0,1000,0.0001,2,0.0001,512,450,350,relu,0.029729497916843706,3,200,relu,0.04145912472541473,100,100,0.6243936243936244,0.6008836524300442,0.24819797833362825,0.6645746435153749,0.28675673293075327,0.3179915363469414,0.3179915363469414,0.2400643558767077,0.474383962725761,0.11643502606512633,0.0471683012448428,110.06741738319397
