,n_iter,lr,decoder_n_layers_hidden,weight_decay,batch_size,n_units_embedding,decoder_n_units_hidden,decoder_nonlin,decoder_dropout,encoder_n_layers_hidden,encoder_n_units_hidden,encoder_nonlin,encoder_dropout,patience,n_iter_min,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,1000,0.0001,5,0.001,1024,200,150,leaky_relu,0.191211862270095,5,450,relu,0.12286075314268655,100,100,0.8417442931722796,0.6322549952426261,0.5384872432948211,0.8903108624168786,0.19568533007656194,0.18993394665036456,0.18993394665036456,0.08701040731306764,1.5256588124994548,0.439685566013514,0.1704856783433655,1104.6238169670105
0,1000,0.001,4,0.0001,1024,300,250,leaky_relu,0.014716964477117941,3,350,elu,0.13211822240337415,100,100,0.8521854846964889,0.6459048553212359,0.5646145718508317,0.9001389808173194,0.1881417171586193,0.18742451578272473,0.18742451578272473,0.07570973672525246,1.6026746163870909,0.4677442197971819,0.14238868491948217,1076.7587940692902
0,1000,0.001,5,0.0001,1024,50,250,leaky_relu,0.005860080924009359,4,350,elu,0.14705987488360223,100,100,0.8553587880028662,0.6579520697167756,0.5762276766524437,0.9023159573630183,0.19108969126363073,0.1700732103717178,0.1700732103717178,0.07811621233234062,1.4440008527309254,0.356935285121944,0.11768710193781,1081.132250547409
0,1000,0.001,5,0.0001,1024,50,300,leaky_relu,0.043147837789220315,3,300,elu,0.12475086635703735,100,100,0.8462483365748797,0.6189751395230847,0.5413859980619382,0.8946810229319788,0.17442644245516845,0.18078786884757037,0.18078786884757037,0.06888258278582719,1.4819353644808688,0.3818718430947984,0.15957282167128337,1084.2251558303833
0,1000,0.001,5,0.0001,1024,200,250,leaky_relu,0.04143447784777261,4,350,relu,0.15242562392482112,100,100,0.8328385709898659,0.5487703785576126,0.4877176259890816,0.8777263304826692,0.13133139191370927,0.1475464833673789,0.1475464833673789,0.04219762738373639,1.4867147094600104,0.418815946704758,0.17009337636646127,1061.560247182846
0,1000,0.001,4,0.0001,1024,50,500,leaky_relu,0.0004300574622727645,3,200,elu,0.10534633494068468,100,100,0.8457365134609479,0.6697348235809775,0.5694649042226172,0.8984545026813929,0.24797756095164597,0.21615846839727432,0.21615846839727432,0.13110646721871874,1.6190741791496053,0.5208688174673533,0.2103073533201603,1060.3976798057556
0,1000,0.0001,5,0.0001,1024,50,450,leaky_relu,0.0032842008774243824,4,200,elu,0.09899266374764673,100,100,0.8428703040229297,0.5957334737951014,0.5261066563572567,0.8940263351347468,0.14120581275811256,0.10845572338109655,0.10845572338109655,0.04753865589264599,1.43793698718384,0.4157508105702703,0.11115190825268696,1040.4993555545807
0,1000,0.001,4,0.0001,1024,100,500,leaky_relu,0.04715959462979149,4,200,elu,0.19131972807015976,100,100,0.8499334629951889,0.6063372717508055,0.5480491651585017,0.8982356304923877,0.13707520259140296,0.09351842187663084,0.09351842187663084,0.0428036239896966,1.5012163430230356,0.4018932380080025,0.17525113315300742,1060.195744752884
0,1000,0.001,2,0.0001,1024,150,500,leaky_relu,0.0009174698932291362,3,250,relu,0.10232644553530154,100,100,0.8448152318558706,0.6221335992023929,0.5394040190483612,0.8910867748343791,0.16461480928446423,0.12159780517989471,0.12159780517989471,0.06500007531945197,1.531021693595367,0.45865221288261726,0.16257305652714096,1034.6988253593445
0,1000,0.001,5,0.0001,1024,100,350,tanh,0.035380921736502854,2,250,elu,0.14031800207453896,100,100,0.7937352850854744,0.36213991769547327,0.3244417865858091,0.830072301806526,0.0915749890466689,0.12890840502780804,0.12890840502780804,0.039348563971563354,2.416364883675386,1.8670046539374656,0.48714885429899935,1047.5175075531006
