,generator_n_layers_hidden,generator_n_units_hidden,generator_nonlin,n_iter,generator_dropout,discriminator_n_layers_hidden,discriminator_n_units_hidden,discriminator_nonlin,discriminator_n_iter,discriminator_dropout,lr,weight_decay,batch_size,encoder_max_clusters,patience,n_iter_min,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,2,150,tanh,1000,0.13080984530199322,4,100,leaky_relu,3,0.06326821981762876,0.0001,0.0001,1024,20,100,100,0.8481932644078206,0.6599403806466407,0.5653240289328892,0.8959818698147853,0.2409324894892926,0.3148461538461539,0.3148461538461539,0.11015636037169199,1.2671399685275522,0.2980876451068773,0.03830200297004875,3234.427369117737
0,2,150,tanh,1000,0.13516253614095786,4,100,leaky_relu,3,0.07246236453105764,0.0001,0.0001,1024,20,100,100,0.8434844917596479,0.6206896551724138,0.5361100321386911,0.8930383940579536,0.19580982093707444,0.25543195266272184,0.25543195266272184,0.07983447948994891,1.4090142519920636,0.364772530158363,0.12470472880054444,3204.416722536087
0,2,150,tanh,1000,0.12136445790476909,4,100,leaky_relu,3,0.07663069866942412,0.0001,0.0001,1024,20,100,100,0.8410277408127751,0.6377420107301143,0.5406325254270944,0.89216379513883,0.2327997279220899,0.32034911242603553,0.32034911242603553,0.1068912951341892,1.4787079446630191,0.36869861203594156,0.11731720442703245,3109.685625553131
0,3,100,elu,1000,0.1153225507133454,3,100,leaky_relu,2,0.07499338702315562,0.0001,0.0001,1024,9,100,100,0.8299723615518477,0.659700880967015,0.5475002223892108,0.8850278277288205,0.28618784790995766,0.25162721893491125,0.25162721893491125,0.16939283321712262,1.5604788359548036,0.4606195657626323,0.19438494080247176,2140.573310136795
0,2,150,leaky_relu,1000,0.04143447784777261,4,100,leaky_relu,4,0.06273619365367317,0.0001,0.001,512,5,100,100,0.8380591667519706,0.5637065637065637,0.5061343176306563,0.8893940304407623,0.13687122667608814,0.14439053254437872,0.14439053254437872,0.04423982244826345,1.4709299064378512,0.41236975522169034,0.06950888666995642,4815.69140458107
0,3,100,tanh,1000,0.14701326546840937,3,100,leaky_relu,5,0.08690328907336597,0.0001,0.0001,1024,8,100,100,0.8425632101545706,0.6098427194317605,0.5298335095570508,0.8936962570619762,0.19274757651129892,0.300103550295858,0.300103550295858,0.07266838020498657,1.3372106908757115,0.2753875272236125,0.0394453567439915,2700.9823985099792
0,1,150,leaky_relu,1000,0.10587143395268145,4,100,leaky_relu,1,0.09992728410983083,0.0001,0.0001,1024,2,100,100,0.8337598525949432,0.6608187134502924,0.5510613045157287,0.8877131831267967,0.25209843861808195,0.1753727810650887,0.1753727810650887,0.14088589019682907,1.5839000348904348,0.5436740351944697,0.08330044886463026,1257.358924150467
0,2,50,tanh,1000,0.1862008542097482,4,100,elu,4,0.047702662209513184,0.0001,0.001,512,12,100,100,0.8243423072985976,0.6658878504672897,0.552097794029713,0.8905306924647735,0.2939934839038652,0.1874940828402366,0.1874940828402366,0.18396816282259867,1.6433389625475576,0.5765764879843043,0.22305672282514846,4067.285141468048
0,3,100,elu,1000,0.13040325531106678,2,150,relu,3,0.17574202780118997,0.0001,0.0001,512,18,100,100,0.8280274337189067,0.5202741290691034,0.46833759349209336,0.8869412970586884,0.1206030620085746,0.11310059171597636,0.11310059171597636,0.040796111726344286,1.7360130681322556,0.6428015901111587,0.2597477274932543,3164.918731689453
0,1,150,tanh,1000,0.053526359252050806,3,100,leaky_relu,2,0.14089587436756873,0.0002,0.001,1024,12,100,100,0.8407206469444161,0.6265002400384061,0.5336441856359093,0.8909481342983334,0.2188352631462263,0.3135591715976332,0.3135591715976332,0.09551700094335754,1.365316648356731,0.35008148667019895,0.04456828512515646,1665.6181106567383
