,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid
63,Male,28,25 - 45,African-American,0,0,0,0,F,0
64,Female,32,25 - 45,Hispanic,0,0,0,0,F,0
65,Male,36,25 - 45,African-American,1,0,0,17,F,1
66,Male,45,Greater than 45,Caucasian,0,0,0,11,F,0
67,Male,21,Less than 25,African-American,0,0,0,0,F,1
68,Male,27,25 - 45,Other,0,0,0,17,F,1
69,Male,26,25 - 45,African-American,0,0,0,1,F,0
70,Male,37,25 - 45,African-American,0,0,0,3,F,0
71,Male,22,Less than 25,African-American,0,0,0,1,F,0
72,Male,42,Greater than 45,Caucasian,0,0,0,1,F,1
73,Male,35,25 - 45,African-American,0,0,0,4,M,1
74,Male,54,Greater than 45,Caucasian,0,0,0,0,M,0
75,Male,41,25 - 45,Hispanic,0,0,0,2,M,0
76,Male,33,25 - 45,African-American,2,0,0,10,F,1
77,Male,55,Greater than 45,African-American,0,0,0,3,F,1
78,Male,52,Greater than 45,African-American,0,0,0,2,F,0
79,Male,19,Less than 25,African-American,0,0,0,0,M,1
80,Male,33,25 - 45,African-American,0,0,0,1,F,0
81,Male,21,Less than 25,Caucasian,0,0,0,0,F,1
82,Male,61,Greater than 45,Caucasian,0,0,0,1,F,1
83,Male,22,Less than 25,Caucasian,0,0,0,0,F,0
84,Male,20,Less than 25,Caucasian,0,0,0,0,F,1
85,Male,36,25 - 45,African-American,2,0,0,14,M,1
86,Male,36,25 - 45,African-American,0,0,0,11,F,1
87,Male,23,25 - 45,African-American,1,1,1,14,F,1
88,Male,21,Less than 25,African-American,0,0,0,1,F,0
89,Male,56,Greater than 45,Asian,0,0,0,0,F,0
90,Female,31,25 - 45,African-American,0,0,0,0,F,0
91,Female,23,Less than 25,African-American,0,0,0,0,F,1
92,Male,53,Greater than 45,Caucasian,0,0,0,4,F,0
93,Male,28,25 - 45,Hispanic,0,0,0,0,F,0
94,Male,30,25 - 45,Caucasian,0,0,0,3,M,1
95,Male,27,25 - 45,African-American,0,0,1,8,M,1
96,Male,53,Greater than 45,Caucasian,0,0,0,4,F,1
97,Male,46,Greater than 45,African-American,0,0,0,2,M,0
98,Male,32,25 - 45,African-American,0,0,0,9,F,1
99,Male,51,Greater than 45,Caucasian,0,0,0,0,F,1
100,Male,59,Greater than 45,African-American,0,0,0,7,F,0
101,Male,30,25 - 45,African-American,0,0,0,3,F,1
102,Male,31,25 - 45,Caucasian,0,0,0,0,M,0
103,Male,75,Greater than 45,Caucasian,0,0,0,3,F,0
104,Female,25,25 - 45,African-American,0,0,0,1,M,0
105,Male,27,25 - 45,Caucasian,0,0,0,7,M,1
106,Male,34,25 - 45,African-American,0,0,0,2,M,0
107,Female,29,25 - 45,African-American,0,0,0,1,F,0
108,Male,51,Greater than 45,Caucasian,0,0,0,1,M,0
109,Male,38,25 - 45,Native American,0,0,0,2,M,0
110,Male,51,Greater than 45,Caucasian,0,0,0,0,F,0
111,Female,22,Less than 25,African-American,0,0,0,0,F,0
112,Male,32,25 - 45,Caucasian,1,0,0,5,M,0
113,Male,43,Greater than 45,Hispanic,0,0,0,0,M,0
114,Male,57,Greater than 45,African-American,0,0,0,7,F,0
115,Male,35,25 - 45,Hispanic,0,0,0,4,M,1
116,Male,23,Less than 25,African-American,0,1,0,4,F,1
117,Male,22,Less than 25,African-American,0,0,1,2,F,1
118,Male,21,Less than 25,African-American,0,0,1,0,F,1
119,Female,24,25 - 45,Caucasian,0,0,0,0,F,0
120,Male,30,25 - 45,African-American,0,0,0,22,F,1
121,Female,21,Less than 25,Caucasian,0,0,0,0,F,1
122,Male,54,Greater than 45,Other,0,0,0,0,F,0
123,Female,36,25 - 45,African-American,0,0,0,3,M,0
124,Male,40,25 - 45,African-American,0,0,0,0,F,1
125,Male,43,Greater than 45,Caucasian,0,0,0,1,F,0
126,Male,49,Greater than 45,Hispanic,0,0,0,0,M,1
127,Male,60,Greater than 45,African-American,0,0,0,17,F,0
128,Male,22,Less than 25,African-American,0,0,0,5,F,0
129,Male,26,25 - 45,Hispanic,0,0,0,2,M,0
130,Male,26,25 - 45,Caucasian,0,0,0,0,F,0
131,Male,29,25 - 45,African-American,3,0,0,12,F,1
132,Male,37,25 - 45,Caucasian,0,0,0,2,F,1
133,Male,54,Greater than 45,African-American,0,0,0,16,M,1
134,Male,20,Less than 25,Other,0,2,1,2,F,1
135,Female,27,25 - 45,African-American,0,0,0,5,M,0
136,Male,23,Less than 25,Caucasian,0,0,0,2,F,1
137,Female,27,25 - 45,Caucasian,0,0,0,0,F,1
138,Male,31,25 - 45,African-American,0,0,0,16,F,1
139,Female,40,25 - 45,African-American,0,0,0,1,F,0
140,Male,44,25 - 45,African-American,0,0,0,7,F,0
141,Male,50,Greater than 45,Caucasian,0,0,0,0,M,0
142,Male,32,25 - 45,African-American,5,0,0,12,F,1
143,Male,24,Less than 25,Other,0,1,0,9,F,1
144,Male,22,Less than 25,African-American,0,0,1,0,M,1
145,Male,34,25 - 45,Caucasian,0,0,0,4,F,1
146,Male,29,25 - 45,Caucasian,0,0,0,10,F,1
147,Male,30,25 - 45,African-American,0,0,0,11,F,0
148,Female,23,Less than 25,African-American,0,0,0,0,M,1
149,Male,25,25 - 45,African-American,0,0,0,0,M,0
150,Female,20,Less than 25,African-American,0,0,0,0,M,0
151,Male,25,25 - 45,African-American,0,0,1,1,F,0
152,Male,46,Greater than 45,African-American,0,0,0,1,F,0
153,Male,32,25 - 45,Caucasian,0,0,0,7,M,1
154,Male,28,25 - 45,Hispanic,0,0,0,0,M,0
155,Male,55,Greater than 45,Caucasian,0,0,0,0,M,0
156,Male,38,25 - 45,Caucasian,0,0,0,2,M,1
157,Male,61,Greater than 45,African-American,0,0,0,11,F,0
158,Female,29,25 - 45,African-American,0,0,0,0,F,0
159,Female,60,Greater than 45,Caucasian,0,0,0,0,M,0
160,Male,27,25 - 45,African-American,0,0,0,3,M,1
161,Female,33,25 - 45,African-American,0,0,1,4,F,1
162,Male,22,Less than 25,Caucasian,0,0,0,1,F,0
163,Male,32,25 - 45,African-American,0,0,0,10,F,1
164,Male,28,25 - 45,Hispanic,0,0,0,1,M,0
165,Male,28,25 - 45,Caucasian,0,0,0,12,F,1
166,Female,37,Less than 25,Caucasian,0,0,1,3,F,0
167,Male,22,Less than 25,Caucasian,0,0,0,0,M,0
168,Male,28,25 - 45,African-American,0,0,0,1,M,0
169,Male,46,Greater than 45,African-American,0,0,0,11,F,0
170,Male,38,25 - 45,Caucasian,0,0,0,5,M,0
171,Female,21,Less than 25,African-American,0,0,0,0,M,1
172,Male,29,25 - 45,Caucasian,0,0,0,3,F,0
173,Male,25,25 - 45,Caucasian,0,0,0,2,F,0
174,Female,27,25 - 45,Caucasian,0,0,0,2,F,1
175,Female,27,25 - 45,African-American,0,0,0,7,F,1
176,Female,23,Less than 25,Hispanic,0,0,0,0,F,1
177,Male,28,25 - 45,African-American,0,0,0,3,M,0
178,Male,56,Greater than 45,African-American,0,0,0,1,F,0
179,Male,54,Greater than 45,Caucasian,0,0,0,13,M,0
180,Male,50,Greater than 45,Caucasian,0,0,0,8,F,1
181,Male,26,25 - 45,African-American,0,0,0,18,F,1
182,Male,26,25 - 45,African-American,0,0,1,1,F,1
183,Male,28,25 - 45,African-American,0,0,0,1,F,1
184,Male,30,25 - 45,Caucasian,0,0,0,0,M,0
185,Male,34,25 - 45,African-American,0,0,0,1,M,0
186,Male,23,Less than 25,African-American,0,0,0,2,F,1
187,Male,42,25 - 45,Caucasian,0,0,0,5,M,1
188,Male,45,25 - 45,Caucasian,0,0,0,0,F,0
189,Male,59,Greater than 45,African-American,0,0,0,7,M,1
190,Male,26,25 - 45,African-American,0,0,0,3,F,1
191,Male,21,Less than 25,African-American,0,0,0,2,F,0
192,Male,57,Greater than 45,African-American,0,0,0,5,F,0
193,Male,41,25 - 45,Caucasian,0,0,0,2,F,1
194,Male,38,Greater than 45,African-American,0,0,0,0,M,0
195,Male,36,25 - 45,African-American,0,0,0,3,F,1
196,Male,22,Less than 25,Hispanic,0,0,0,0,F,0
197,Male,28,25 - 45,Hispanic,0,0,0,7,M,1
198,Female,33,25 - 45,African-American,0,0,0,2,F,0
199,Male,23,Less than 25,African-American,0,0,0,0,M,0
200,Male,24,Less than 25,African-American,0,0,0,4,F,1
201,Male,32,25 - 45,Caucasian,0,0,0,0,F,1
202,Male,52,Greater than 45,Caucasian,0,0,0,3,F,0
203,Male,32,25 - 45,African-American,0,0,0,0,F,0
204,Male,34,Greater than 45,African-American,0,0,0,7,F,1
205,Male,37,25 - 45,African-American,0,0,1,16,F,1
206,Male,57,Greater than 45,African-American,0,0,0,5,F,1
207,Female,41,25 - 45,Caucasian,0,0,0,1,M,0
208,Male,51,Greater than 45,Caucasian,0,0,0,2,M,0
209,Male,25,25 - 45,Caucasian,0,0,0,2,M,1
210,Male,19,Less than 25,Other,0,0,0,1,F,0
211,Male,36,25 - 45,Hispanic,0,0,0,21,F,1
212,Male,62,Greater than 45,Caucasian,0,0,0,0,F,0
213,Male,23,Less than 25,African-American,0,0,0,1,F,1
214,Male,59,Greater than 45,Caucasian,0,0,0,2,F,0
215,Male,22,Less than 25,African-American,0,0,0,0,F,1
216,Male,33,25 - 45,African-American,0,0,1,12,F,1
217,Male,20,Less than 25,Caucasian,0,0,0,0,F,0
218,Male,44,25 - 45,Caucasian,0,0,0,0,F,0
219,Male,33,Greater than 45,Caucasian,0,0,0,0,M,0
220,Male,51,Greater than 45,African-American,0,0,0,3,F,0
221,Female,39,25 - 45,Hispanic,0,0,0,0,F,1
222,Male,54,Greater than 45,Other,0,0,0,2,M,0
223,Female,22,Less than 25,Caucasian,0,0,0,0,F,0
224,Male,38,25 - 45,Caucasian,0,0,0,0,M,0
225,Female,55,Greater than 45,Hispanic,0,0,0,0,F,0
226,Male,48,Greater than 45,Caucasian,0,0,0,2,M,0
227,Female,27,25 - 45,African-American,0,0,0,2,F,0
228,Male,46,Greater than 45,Hispanic,0,0,0,10,F,0
229,Male,43,Greater than 45,Caucasian,0,0,0,2,F,0
230,Male,37,25 - 45,African-American,0,0,0,6,F,1
231,Male,50,Greater than 45,Caucasian,0,0,0,2,F,0
232,Male,61,Greater than 45,Caucasian,0,0,0,0,M,0
233,Male,52,Greater than 45,Caucasian,0,0,0,0,F,0
234,Male,55,Greater than 45,African-American,0,0,0,18,M,1
235,Male,60,Greater than 45,Hispanic,0,0,0,1,F,0
236,Female,46,Greater than 45,Caucasian,0,0,0,0,M,1
237,Female,47,25 - 45,African-American,0,0,0,0,F,0
238,Male,30,25 - 45,African-American,0,0,0,15,F,0
239,Male,33,25 - 45,African-American,0,0,1,19,F,0
240,Female,31,25 - 45,Caucasian,0,0,1,1,F,1
241,Male,24,Less than 25,African-American,0,0,0,0,M,1
242,Female,28,25 - 45,African-American,0,0,0,14,F,1
243,Male,29,25 - 45,Other,0,0,0,0,F,0
244,Female,52,Greater than 45,Caucasian,0,0,0,0,M,0
245,Male,35,25 - 45,Caucasian,0,0,0,0,F,0
246,Male,25,25 - 45,Caucasian,0,0,2,8,F,0
247,Male,25,25 - 45,African-American,0,0,0,3,M,0
248,Male,28,25 - 45,Caucasian,0,0,0,19,F,1
249,Female,30,25 - 45,Caucasian,0,0,1,6,F,1
250,Male,33,25 - 45,Hispanic,0,0,0,2,M,1
251,Male,23,Less than 25,Caucasian,0,1,2,6,M,1
252,Male,40,25 - 45,Caucasian,0,0,0,0,F,0
253,Male,34,25 - 45,African-American,0,0,0,17,F,1
254,Male,60,Greater than 45,Caucasian,0,0,0,3,F,0
255,Male,40,25 - 45,Caucasian,0,0,0,2,M,0
256,Female,48,Greater than 45,Hispanic,0,0,0,1,F,0
257,Male,30,25 - 45,African-American,0,0,0,3,F,0
258,Male,25,Less than 25,African-American,0,1,0,3,F,1
259,Male,27,25 - 45,African-American,0,0,0,14,M,1
260,Male,70,Greater than 45,Caucasian,0,0,0,3,F,1
261,Male,29,25 - 45,Hispanic,0,0,0,0,F,0
262,Female,52,Greater than 45,Asian,0,0,0,2,F,1
263,Male,21,Less than 25,Caucasian,0,0,1,0,M,1
264,Male,24,25 - 45,Caucasian,0,0,0,0,F,0
265,Male,39,25 - 45,African-American,0,0,0,0,F,0
266,Male,23,Less than 25,Caucasian,0,0,2,1,M,0
267,Male,28,25 - 45,African-American,0,0,0,2,F,1
268,Male,32,25 - 45,Other,0,0,0,1,F,1
269,Male,45,Greater than 45,Other,0,0,0,0,F,0
270,Male,43,25 - 45,Caucasian,0,0,0,1,F,1
271,Male,37,25 - 45,Caucasian,0,0,0,0,F,0
272,Male,65,Greater than 45,Caucasian,0,0,0,0,M,0
273,Female,34,25 - 45,African-American,0,0,0,1,M,0
274,Male,28,25 - 45,Hispanic,0,0,0,1,F,0
275,Male,59,25 - 45,Caucasian,0,0,0,0,F,0
276,Male,22,Less than 25,African-American,0,0,0,1,F,1
277,Female,25,25 - 45,Caucasian,0,0,0,3,F,1
278,Male,34,25 - 45,African-American,0,0,0,5,F,1
279,Male,56,Greater than 45,African-American,0,0,0,13,F,0
280,Male,36,25 - 45,Caucasian,0,0,0,1,F,1
281,Male,24,25 - 45,Hispanic,0,0,0,0,M,0
282,Male,21,Less than 25,African-American,0,0,1,1,M,1
283,Male,20,Less than 25,African-American,0,0,2,0,F,1
284,Male,37,25 - 45,African-American,0,0,0,6,F,0
285,Male,54,Greater than 45,African-American,0,0,0,2,M,0
286,Male,35,25 - 45,Caucasian,0,0,0,0,M,0
287,Male,23,Less than 25,African-American,0,0,0,1,M,0
288,Male,43,25 - 45,African-American,0,0,0,0,F,0
289,Male,32,25 - 45,Other,0,0,0,3,F,0
290,Male,23,Less than 25,Hispanic,0,0,0,3,F,1
291,Female,23,Less than 25,African-American,0,0,0,0,F,0
292,Male,22,Less than 25,Caucasian,0,0,0,4,M,0
293,Male,29,25 - 45,Caucasian,0,0,0,3,M,0
294,Male,48,Greater than 45,Caucasian,0,0,0,0,F,1
295,Male,38,25 - 45,African-American,0,0,0,13,F,1
296,Male,57,Greater than 45,Caucasian,0,0,0,0,F,0
297,Male,25,25 - 45,African-American,0,0,0,5,F,1
298,Male,21,Less than 25,African-American,0,0,0,0,M,0
299,Male,26,25 - 45,African-American,0,0,0,0,M,1
300,Male,28,25 - 45,African-American,0,0,0,0,M,1
301,Male,28,25 - 45,Caucasian,0,0,0,0,F,0
302,Male,24,25 - 45,Caucasian,0,0,0,8,F,1
303,Male,22,Less than 25,Hispanic,0,0,0,1,F,1
304,Female,28,25 - 45,African-American,0,0,0,12,M,1
305,Female,30,25 - 45,Other,0,0,0,6,F,0
306,Female,29,25 - 45,African-American,0,0,0,0,M,1
307,Female,33,25 - 45,Caucasian,0,0,0,1,F,1
308,Female,36,25 - 45,African-American,0,1,0,9,F,0
309,Male,31,25 - 45,Other,0,0,0,2,F,0
310,Male,45,Greater than 45,African-American,0,0,0,2,F,0
311,Male,22,Less than 25,Other,0,0,0,1,M,0
312,Male,51,Greater than 45,Hispanic,0,0,0,5,F,1
313,Male,24,Less than 25,African-American,0,0,0,6,F,1
314,Male,50,Greater than 45,Caucasian,0,0,0,18,F,0
315,Male,34,25 - 45,Caucasian,0,0,0,3,M,0
316,Male,33,25 - 45,African-American,0,0,0,14,F,1
317,Female,27,25 - 45,African-American,0,0,0,0,F,0
318,Male,60,Greater than 45,African-American,0,0,0,1,F,0
319,Male,25,25 - 45,Caucasian,0,0,0,1,F,1
320,Male,29,25 - 45,Caucasian,0,0,0,1,M,1
321,Male,32,25 - 45,African-American,0,0,0,4,M,0
322,Male,22,Less than 25,African-American,0,0,1,0,F,1
323,Male,67,Greater than 45,Caucasian,0,0,0,6,F,0
324,Male,25,25 - 45,African-American,0,0,0,1,F,0
325,Male,24,25 - 45,African-American,0,0,2,7,F,1
326,Male,37,25 - 45,Caucasian,0,0,0,3,F,0
327,Male,40,25 - 45,Hispanic,0,0,0,5,F,1
328,Female,63,Greater than 45,African-American,0,0,0,0,F,0
329,Male,52,Greater than 45,African-American,0,0,0,7,F,0
330,Male,36,25 - 45,African-American,0,0,0,0,F,0
331,Male,51,Greater than 45,African-American,0,0,0,2,F,0
332,Female,35,25 - 45,Caucasian,0,0,0,0,F,0
333,Female,25,Less than 25,African-American,0,0,0,0,M,0
334,Male,31,25 - 45,African-American,0,0,0,1,M,1
335,Male,26,25 - 45,African-American,0,0,0,2,F,1
336,Male,27,25 - 45,African-American,0,0,0,6,F,1
337,Female,25,25 - 45,African-American,0,0,0,6,F,0
338,Female,30,25 - 45,Caucasian,0,0,0,0,M,0
339,Male,53,Greater than 45,African-American,0,0,0,5,F,0
340,Male,39,25 - 45,Other,0,0,0,1,F,0
341,Male,32,25 - 45,African-American,0,0,2,2,M,1
342,Male,21,Less than 25,Hispanic,0,1,0,1,F,1
343,Male,24,Less than 25,Hispanic,0,0,0,1,M,1
344,Male,31,Less than 25,Caucasian,0,0,0,0,M,1
345,Male,26,25 - 45,Hispanic,0,0,0,0,F,1
346,Male,35,25 - 45,Caucasian,0,0,2,7,F,0
347,Female,23,Less than 25,Hispanic,0,0,0,2,M,0
348,Male,45,Greater than 45,Hispanic,0,0,0,0,F,0
349,Male,33,25 - 45,Caucasian,0,0,1,0,M,0
350,Male,51,Greater than 45,African-American,0,0,0,32,F,1
351,Male,53,Greater than 45,African-American,0,0,0,6,F,1
352,Male,32,25 - 45,Caucasian,3,0,0,6,M,1
353,Female,27,25 - 45,African-American,0,0,0,2,F,1
354,Male,35,25 - 45,African-American,0,0,0,0,F,0
355,Male,27,25 - 45,African-American,0,0,0,1,F,0
356,Male,34,25 - 45,Caucasian,0,0,0,2,F,0
357,Male,24,25 - 45,African-American,0,0,0,1,F,0
358,Male,27,25 - 45,African-American,0,0,0,0,F,0
359,Male,27,25 - 45,Caucasian,0,0,0,4,M,0
360,Male,63,Greater than 45,Caucasian,0,0,0,0,M,0
361,Male,30,25 - 45,Hispanic,0,0,0,0,M,0
362,Male,38,25 - 45,Caucasian,0,0,0,0,F,1
363,Male,28,25 - 45,Caucasian,0,0,0,4,F,1
364,Male,26,25 - 45,African-American,0,0,0,9,F,1
365,Male,34,25 - 45,Caucasian,0,0,0,1,F,1
366,Male,31,25 - 45,Caucasian,1,1,0,14,F,1
367,Female,24,25 - 45,Caucasian,0,0,0,0,M,0
368,Male,23,Less than 25,Hispanic,0,0,0,5,F,1
369,Male,27,Less than 25,African-American,0,0,2,2,M,1
370,Male,26,25 - 45,African-American,0,0,0,0,F,1
371,Male,29,25 - 45,African-American,0,0,0,6,F,1
372,Male,45,Greater than 45,Caucasian,0,0,0,1,M,0
373,Male,53,Greater than 45,Hispanic,0,0,0,0,M,0
374,Male,28,25 - 45,Caucasian,0,0,0,7,F,1
375,Male,30,25 - 45,Caucasian,0,0,0,9,F,1
376,Male,44,Greater than 45,Caucasian,0,0,0,18,F,1
377,Male,23,Less than 25,Hispanic,0,0,0,0,F,0
378,Male,32,25 - 45,Caucasian,0,0,0,0,F,0
379,Female,30,25 - 45,Caucasian,0,0,0,1,F,0
380,Male,56,Greater than 45,Caucasian,0,0,0,1,M,0
381,Male,24,25 - 45,Caucasian,0,0,0,6,M,1
382,Male,37,25 - 45,African-American,1,0,0,6,F,1
383,Male,37,25 - 45,African-American,0,0,0,0,F,0
384,Male,28,25 - 45,African-American,0,0,0,6,F,0
385,Male,54,Greater than 45,Caucasian,0,0,0,0,F,0
386,Male,29,25 - 45,African-American,0,2,2,17,F,1
387,Male,26,25 - 45,African-American,0,0,0,7,F,1
388,Male,60,Greater than 45,Caucasian,0,0,0,7,F,1
389,Male,39,25 - 45,African-American,0,0,4,11,F,0
390,Male,42,Greater than 45,African-American,0,0,0,11,M,1
391,Male,44,Greater than 45,Caucasian,0,0,0,0,F,0
392,Male,33,Greater than 45,Other,0,0,0,0,F,1
393,Male,30,25 - 45,Other,0,0,0,3,M,1
394,Male,29,25 - 45,Caucasian,0,0,0,0,M,0
395,Male,42,25 - 45,Hispanic,0,0,0,3,M,1
396,Male,27,25 - 45,African-American,0,0,0,12,F,1
397,Male,20,Less than 25,African-American,0,1,0,2,F,0
398,Male,33,25 - 45,African-American,0,1,0,4,F,1
399,Female,42,25 - 45,Other,0,0,0,5,F,1
400,Male,27,25 - 45,African-American,0,0,0,0,M,0
401,Male,34,25 - 45,African-American,0,0,0,13,F,0
402,Male,40,25 - 45,African-American,0,0,0,2,F,0
403,Male,21,Less than 25,Caucasian,0,0,0,0,M,1
404,Female,41,25 - 45,African-American,0,0,0,0,M,1
405,Male,25,25 - 45,African-American,0,0,0,0,F,0
406,Female,30,25 - 45,Caucasian,0,0,0,0,F,1
407,Male,71,Greater than 45,Caucasian,0,0,0,5,F,0
408,Male,29,25 - 45,African-American,0,0,0,12,F,1
409,Male,24,25 - 45,African-American,0,1,1,11,M,1
410,Female,20,Less than 25,Caucasian,0,0,0,1,F,0
411,Male,35,25 - 45,Other,0,0,0,0,M,0
412,Male,29,25 - 45,African-American,0,0,0,2,M,1
413,Female,32,25 - 45,Caucasian,0,0,0,0,F,0
414,Male,39,25 - 45,Caucasian,0,0,0,1,F,0
415,Male,53,Greater than 45,African-American,0,0,0,1,M,0
416,Male,29,25 - 45,African-American,2,2,0,0,F,1
417,Male,30,25 - 45,African-American,0,1,1,16,F,1
418,Male,43,25 - 45,Caucasian,0,0,0,5,F,0
419,Male,28,25 - 45,Caucasian,0,0,0,1,M,1
420,Male,58,Greater than 45,African-American,0,0,0,9,M,1
421,Female,32,25 - 45,African-American,0,0,0,1,F,1
422,Male,47,Greater than 45,African-American,0,0,0,1,F,1
423,Male,54,Greater than 45,Hispanic,0,0,0,0,M,0
424,Male,28,25 - 45,Caucasian,0,0,0,2,F,0
425,Male,43,25 - 45,Caucasian,0,0,0,5,F,1
426,Male,38,25 - 45,Caucasian,0,0,0,2,F,0
427,Male,21,Less than 25,Caucasian,0,0,0,1,F,1
428,Male,42,25 - 45,Caucasian,0,0,0,1,M,1
429,Male,41,25 - 45,Other,0,0,0,1,F,0
430,Male,56,Greater than 45,African-American,0,0,0,0,F,0
431,Male,53,Greater than 45,Caucasian,0,0,0,0,M,0
432,Male,36,25 - 45,Caucasian,0,0,0,0,M,0
433,Male,42,25 - 45,Other,0,0,0,13,M,0
434,Male,23,25 - 45,African-American,0,0,0,1,M,1
435,Male,39,25 - 45,Caucasian,0,0,0,8,F,1
436,Male,36,25 - 45,African-American,0,0,0,24,F,1
437,Male,28,25 - 45,African-American,0,0,0,7,F,1
438,Male,22,Less than 25,African-American,0,0,0,3,M,1
439,Male,37,25 - 45,African-American,0,0,0,16,F,1
440,Male,37,25 - 45,Caucasian,0,0,0,6,F,0
441,Female,50,Greater than 45,African-American,0,0,0,0,F,0
442,Male,36,25 - 45,Caucasian,0,0,0,0,F,0
443,Male,31,25 - 45,African-American,0,0,0,1,F,0
444,Male,50,25 - 45,African-American,1,0,1,16,F,1
445,Male,35,25 - 45,Other,0,0,0,0,F,0
446,Male,62,Greater than 45,Caucasian,0,0,0,0,M,0
447,Male,43,25 - 45,Hispanic,0,0,0,1,M,0
448,Male,31,25 - 45,Caucasian,0,0,0,1,F,0
449,Male,24,Less than 25,Caucasian,0,0,1,2,F,0
450,Female,21,Less than 25,African-American,0,1,0,3,F,0
451,Male,22,Less than 25,African-American,0,0,0,0,M,1
452,Male,51,Greater than 45,Caucasian,0,0,0,0,M,0
453,Male,23,Less than 25,African-American,4,2,0,4,F,1
454,Male,26,25 - 45,African-American,0,0,0,4,F,1
455,Male,41,25 - 45,Other,0,0,0,7,M,1
456,Male,53,Greater than 45,Caucasian,0,0,0,20,F,1
457,Male,25,25 - 45,Caucasian,0,0,2,5,F,0
458,Male,62,Greater than 45,Caucasian,0,0,0,10,F,1
459,Male,29,25 - 45,African-American,0,0,0,2,F,1
460,Male,41,25 - 45,African-American,0,0,0,0,M,0
