,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid
123,Male,44,Greater than 45,Caucasian,0,0,0,0,F,1
124,Male,22,Less than 25,Other,0,0,1,1,F,0
125,Male,36,25 - 45,African-American,0,0,1,12,M,0
126,Female,37,25 - 45,African-American,0,0,0,2,M,0
127,Male,39,25 - 45,Hispanic,0,0,0,0,M,0
128,Male,45,25 - 45,African-American,0,0,0,10,F,0
129,Female,21,Less than 25,African-American,0,0,0,0,M,0
130,Female,23,Less than 25,Caucasian,0,0,0,0,F,0
131,Male,39,25 - 45,African-American,0,0,0,4,F,1
132,Male,45,25 - 45,Caucasian,0,0,0,2,F,0
133,Male,22,Less than 25,African-American,0,0,0,0,M,1
134,Male,21,Less than 25,Caucasian,0,0,0,3,F,0
135,Male,52,Greater than 45,African-American,0,0,0,2,F,1
136,Male,24,25 - 45,Hispanic,0,0,0,1,F,0
137,Male,36,25 - 45,African-American,0,0,0,2,F,0
138,Male,52,25 - 45,Hispanic,0,0,0,0,M,0
139,Male,21,Less than 25,Caucasian,1,0,0,6,M,1
140,Female,30,25 - 45,African-American,0,0,0,6,F,1
141,Female,22,Greater than 45,Caucasian,0,0,0,4,M,0
142,Male,31,25 - 45,African-American,0,0,0,4,F,0
143,Male,28,25 - 45,African-American,0,0,0,1,F,0
144,Female,28,25 - 45,Caucasian,0,0,0,0,F,1
145,Male,33,25 - 45,African-American,0,0,0,4,F,0
146,Male,58,Greater than 45,Caucasian,0,0,0,9,M,0
147,Male,29,25 - 45,Other,0,0,0,0,F,0
148,Male,24,25 - 45,Hispanic,0,0,0,2,F,0
149,Male,41,25 - 45,African-American,0,0,0,11,F,0
150,Male,24,25 - 45,African-American,2,0,0,4,F,1
151,Male,29,25 - 45,African-American,0,0,0,1,M,0
152,Male,37,25 - 45,Caucasian,0,0,0,16,M,1
153,Female,45,Less than 25,African-American,0,0,0,0,F,0
154,Male,31,25 - 45,Other,0,0,0,7,F,1
155,Male,61,Greater than 45,Caucasian,0,0,0,0,F,0
156,Male,54,Greater than 45,Hispanic,0,0,0,2,M,0
157,Female,30,25 - 45,Other,0,0,0,0,M,1
158,Male,23,Less than 25,African-American,0,0,0,6,F,1
159,Male,37,25 - 45,Caucasian,0,0,0,13,F,0
160,Female,54,Greater than 45,Caucasian,0,0,0,0,F,1
161,Male,22,Less than 25,Hispanic,0,0,1,2,F,1
162,Male,46,Greater than 45,Other,0,0,0,0,M,0
163,Male,33,Greater than 45,African-American,0,0,0,7,M,0
164,Male,22,Less than 25,Hispanic,0,0,1,0,F,1
165,Male,50,Greater than 45,Hispanic,0,0,0,0,F,1
166,Male,45,Greater than 45,African-American,0,0,0,1,M,0
167,Male,38,25 - 45,Other,0,0,0,7,F,1
168,Male,29,25 - 45,African-American,0,0,0,7,M,1
169,Male,25,25 - 45,Caucasian,0,0,0,2,F,1
170,Female,24,25 - 45,African-American,0,0,0,7,M,1
171,Male,52,Greater than 45,Caucasian,0,0,0,2,F,1
172,Male,54,Greater than 45,African-American,1,0,0,11,F,0
173,Male,47,Greater than 45,African-American,0,0,0,12,F,1
174,Male,21,Less than 25,Hispanic,0,0,0,2,F,1
175,Male,60,Greater than 45,Hispanic,0,0,0,2,M,1
176,Female,45,Greater than 45,African-American,0,0,0,2,F,0
177,Male,53,Greater than 45,Caucasian,0,0,0,2,F,0
178,Male,39,25 - 45,African-American,0,0,0,0,M,0
179,Male,22,Less than 25,African-American,0,0,0,2,M,1
180,Female,47,Greater than 45,Caucasian,0,0,0,0,F,0
181,Male,25,25 - 45,Hispanic,0,0,1,1,M,0
182,Male,30,Greater than 45,African-American,0,0,0,2,F,0
183,Female,28,25 - 45,Caucasian,0,0,0,2,F,1
184,Male,35,25 - 45,Caucasian,0,0,0,6,F,1
185,Female,62,Greater than 45,Caucasian,0,0,0,0,F,0
186,Female,54,Greater than 45,African-American,0,0,0,7,F,0
187,Male,37,25 - 45,Other,0,0,0,0,F,0
188,Male,24,25 - 45,Caucasian,0,0,0,0,M,1
189,Male,37,25 - 45,African-American,0,0,0,3,F,1
190,Male,51,25 - 45,African-American,0,0,0,0,F,0
191,Male,36,25 - 45,Hispanic,0,0,0,0,F,0
192,Male,23,Less than 25,African-American,0,0,0,2,M,1
193,Male,45,Less than 25,Caucasian,0,0,0,2,F,0
194,Male,42,Greater than 45,Caucasian,0,0,0,0,F,0
195,Female,39,25 - 45,African-American,0,0,0,7,F,0
196,Male,24,25 - 45,Caucasian,0,0,0,0,F,1
197,Male,23,25 - 45,African-American,0,0,0,0,F,1
198,Male,22,Less than 25,African-American,0,0,0,6,F,1
199,Female,52,Less than 25,African-American,0,0,0,0,F,0
200,Male,29,25 - 45,Hispanic,0,0,0,2,M,0
201,Male,37,25 - 45,African-American,0,0,0,2,M,0
202,Male,49,25 - 45,Hispanic,0,1,0,6,F,0
203,Male,21,Less than 25,African-American,0,0,1,0,F,0
204,Male,49,Less than 25,African-American,0,0,0,0,M,0
205,Female,22,Less than 25,African-American,0,0,0,6,F,1
206,Male,51,Greater than 45,African-American,0,3,0,6,M,1
207,Male,22,Greater than 45,African-American,0,0,0,2,M,0
208,Male,45,25 - 45,Caucasian,0,0,0,3,F,0
209,Female,30,25 - 45,Hispanic,0,0,0,0,F,0
210,Male,24,Less than 25,Hispanic,0,0,0,0,F,0
211,Male,23,Less than 25,African-American,0,0,0,11,F,1
212,Female,49,Greater than 45,African-American,0,0,0,0,F,1
213,Male,37,25 - 45,Caucasian,0,0,0,0,M,0
214,Female,22,Less than 25,African-American,0,0,0,2,F,1
215,Male,56,Greater than 45,African-American,0,0,0,2,F,0
216,Male,23,Less than 25,African-American,0,0,0,0,F,1
217,Male,36,25 - 45,African-American,0,0,0,7,F,1
218,Male,54,25 - 45,Caucasian,0,0,0,0,M,0
219,Male,38,25 - 45,Caucasian,0,0,0,2,F,1
220,Male,24,25 - 45,Caucasian,0,0,1,2,M,1
221,Male,45,Greater than 45,Caucasian,1,0,0,7,F,0
222,Female,21,Less than 25,Caucasian,0,0,0,2,F,0
223,Male,23,Less than 25,African-American,0,1,0,4,F,1
224,Male,37,25 - 45,African-American,0,0,0,6,F,1
225,Male,30,25 - 45,African-American,0,0,0,4,F,1
226,Male,21,Less than 25,Other,0,0,0,0,M,0
227,Female,25,25 - 45,African-American,0,0,0,4,F,0
228,Male,21,Less than 25,African-American,0,2,1,2,M,1
229,Male,52,Greater than 45,African-American,0,0,0,19,F,1
230,Male,31,25 - 45,African-American,0,0,0,0,F,0
231,Male,30,25 - 45,Hispanic,0,0,0,6,F,1
232,Male,49,Greater than 45,African-American,0,0,0,7,F,1
233,Male,30,25 - 45,African-American,0,0,0,0,M,0
234,Male,29,25 - 45,African-American,0,0,0,0,M,1
235,Male,39,25 - 45,Hispanic,0,0,0,2,F,1
236,Female,22,Less than 25,African-American,0,0,0,19,M,1
237,Male,30,25 - 45,Caucasian,0,0,0,13,F,1
238,Male,58,Greater than 45,Hispanic,0,0,0,2,F,0
239,Female,22,Less than 25,African-American,0,0,0,2,F,0
240,Male,38,25 - 45,African-American,0,0,0,10,F,0
241,Male,43,25 - 45,African-American,0,0,0,0,M,1
242,Male,29,25 - 45,Caucasian,0,0,0,6,M,0
243,Male,57,Greater than 45,Caucasian,0,0,0,7,F,1
244,Male,52,Greater than 45,Hispanic,0,0,0,0,F,0
245,Male,23,Greater than 45,African-American,0,0,0,4,M,0
246,Male,35,25 - 45,Caucasian,0,0,0,0,F,1
247,Male,30,25 - 45,Other,0,0,0,0,F,0
248,Male,20,Less than 25,African-American,0,0,0,1,F,0
249,Female,46,25 - 45,Caucasian,0,0,0,4,F,1
250,Male,27,25 - 45,African-American,0,0,0,12,F,1
251,Male,23,Less than 25,African-American,0,0,0,0,F,0
252,Female,23,Less than 25,African-American,0,0,0,2,M,0
253,Male,37,25 - 45,Caucasian,0,0,0,4,F,0
254,Male,30,25 - 45,Other,0,0,0,0,M,1
255,Male,43,Greater than 45,African-American,0,0,0,1,M,1
256,Male,29,25 - 45,Other,0,0,0,6,M,1
257,Male,23,Less than 25,African-American,0,0,0,6,M,1
258,Male,28,25 - 45,African-American,0,0,0,7,F,1
259,Male,30,25 - 45,Caucasian,0,0,0,2,F,0
260,Male,64,Greater than 45,Caucasian,0,0,0,0,M,0
261,Male,37,25 - 45,African-American,1,0,0,22,F,1
262,Male,54,Greater than 45,African-American,0,0,0,5,M,0
263,Male,22,Greater than 45,African-American,0,0,0,2,F,1
264,Female,55,Greater than 45,Caucasian,0,0,0,2,M,1
265,Female,46,25 - 45,African-American,0,0,0,2,F,1
266,Male,64,Greater than 45,Other,0,0,0,11,F,1
267,Male,22,Less than 25,Caucasian,0,0,0,0,F,0
268,Male,46,25 - 45,Hispanic,0,0,0,3,M,1
269,Male,29,25 - 45,African-American,2,0,0,23,M,1
270,Female,31,25 - 45,African-American,0,0,0,0,F,1
271,Male,41,25 - 45,African-American,0,0,0,2,M,1
272,Male,53,25 - 45,Other,0,0,0,0,F,1
273,Male,28,25 - 45,Caucasian,0,0,1,1,M,1
274,Male,21,Less than 25,African-American,0,1,0,11,F,0
275,Male,45,Greater than 45,African-American,0,0,0,4,F,1
276,Male,21,Less than 25,Caucasian,0,0,0,0,F,1
277,Male,37,25 - 45,Caucasian,0,0,1,4,M,0
278,Male,38,25 - 45,Hispanic,0,0,0,4,F,1
279,Male,30,25 - 45,Caucasian,0,0,0,2,M,0
280,Female,46,25 - 45,African-American,0,0,0,0,M,0
281,Male,47,Greater than 45,Caucasian,0,0,0,0,M,0
282,Male,24,25 - 45,African-American,0,0,0,0,F,1
283,Male,25,25 - 45,African-American,0,0,1,2,F,1
284,Female,28,25 - 45,African-American,0,0,0,0,M,0
285,Male,50,25 - 45,Caucasian,0,0,0,0,F,1
286,Female,42,Greater than 45,Caucasian,0,0,0,0,M,1
287,Male,37,25 - 45,African-American,0,0,0,7,M,1
288,Male,46,25 - 45,Hispanic,0,0,0,0,M,1
289,Male,25,25 - 45,Caucasian,0,0,0,2,M,0
290,Male,56,Greater than 45,Caucasian,0,0,0,1,M,0
291,Male,40,25 - 45,Hispanic,0,0,0,2,M,1
292,Female,24,25 - 45,Caucasian,0,0,0,7,F,0
293,Male,48,25 - 45,Caucasian,0,0,0,2,F,0
294,Male,30,25 - 45,African-American,0,0,0,0,F,0
295,Male,46,25 - 45,African-American,0,0,0,0,F,0
296,Male,29,25 - 45,African-American,0,0,0,11,M,1
297,Male,24,25 - 45,Caucasian,0,0,0,4,F,1
298,Female,28,25 - 45,Caucasian,0,0,0,0,M,0
299,Male,43,25 - 45,African-American,0,1,0,5,F,1
300,Male,54,Greater than 45,African-American,0,0,0,4,F,0
301,Male,23,25 - 45,African-American,0,0,0,3,M,1
302,Male,54,Greater than 45,Other,0,0,0,0,M,1
303,Male,46,25 - 45,Caucasian,0,0,0,0,F,0
304,Female,26,25 - 45,African-American,0,0,0,2,F,0
305,Male,46,25 - 45,African-American,0,0,0,2,M,0
306,Female,38,25 - 45,Caucasian,0,0,0,6,F,0
307,Male,37,25 - 45,African-American,0,0,0,12,F,0
308,Male,37,25 - 45,African-American,0,0,0,2,F,0
309,Male,47,Greater than 45,Hispanic,0,0,0,2,F,0
310,Male,46,Less than 25,Caucasian,0,0,0,0,F,1
311,Male,22,Less than 25,African-American,0,0,1,0,M,0
312,Male,24,25 - 45,African-American,0,0,0,4,F,0
313,Female,22,Greater than 45,African-American,0,0,0,2,F,0
314,Male,28,25 - 45,Other,1,0,0,6,F,1
315,Male,37,25 - 45,African-American,0,0,0,8,F,1
316,Female,23,Less than 25,African-American,0,0,0,2,F,0
317,Female,46,25 - 45,Caucasian,0,0,0,0,F,1
318,Female,45,Less than 25,African-American,0,0,0,7,F,1
319,Male,65,Greater than 45,African-American,0,0,0,2,F,0
320,Female,29,Greater than 45,Caucasian,0,0,0,0,F,0
321,Female,44,25 - 45,Caucasian,0,0,0,0,F,0
322,Male,24,25 - 45,African-American,0,0,0,2,F,1
323,Male,25,25 - 45,Caucasian,0,0,0,2,F,0
324,Male,29,25 - 45,Other,0,0,0,4,M,0
325,Male,29,25 - 45,Caucasian,0,0,0,11,F,0
326,Male,47,25 - 45,Caucasian,0,0,1,0,M,0
327,Male,63,Greater than 45,African-American,0,0,0,11,F,0
328,Male,24,25 - 45,African-American,0,0,0,2,M,0
329,Female,37,25 - 45,African-American,0,0,0,6,F,0
330,Male,24,25 - 45,African-American,0,0,0,6,F,1
331,Female,23,25 - 45,African-American,0,0,0,0,M,1
332,Male,40,25 - 45,Caucasian,0,0,0,0,M,0
333,Male,22,Less than 25,African-American,0,1,0,8,F,1
334,Male,52,Greater than 45,African-American,0,0,0,11,F,1
335,Male,24,25 - 45,Hispanic,0,0,1,0,F,1
336,Male,20,Less than 25,Caucasian,0,0,1,0,M,1
337,Male,23,Less than 25,African-American,0,0,0,2,F,1
338,Female,54,Greater than 45,Caucasian,0,0,0,2,M,0
339,Male,21,Less than 25,Hispanic,0,1,0,2,F,1
340,Male,30,25 - 45,African-American,0,0,0,1,F,1
341,Male,47,Greater than 45,Caucasian,0,0,0,0,F,0
342,Male,21,Less than 25,Hispanic,0,0,0,0,F,1
343,Male,31,Greater than 45,African-American,0,0,0,13,F,1
344,Female,43,Greater than 45,Caucasian,0,0,0,0,F,0
345,Male,24,25 - 45,African-American,0,0,0,0,F,0
346,Male,24,25 - 45,African-American,1,0,0,13,F,0
347,Male,55,Greater than 45,Caucasian,0,0,0,0,F,0
348,Male,51,Greater than 45,Caucasian,0,0,0,2,M,1
349,Male,34,25 - 45,Other,0,0,0,0,M,0
350,Male,42,25 - 45,Other,0,0,0,0,M,0
351,Male,37,25 - 45,African-American,0,0,0,4,M,0
352,Male,23,Less than 25,Hispanic,0,1,0,7,M,1
353,Male,31,25 - 45,Caucasian,0,0,0,10,M,1
354,Male,21,Less than 25,African-American,0,0,0,1,F,0
355,Male,30,25 - 45,African-American,0,0,0,2,M,0
356,Female,38,25 - 45,Caucasian,0,0,0,5,F,1
357,Male,24,25 - 45,Caucasian,0,0,0,0,F,0
358,Male,21,Less than 25,Caucasian,0,1,2,8,F,0
359,Female,30,25 - 45,African-American,0,0,0,0,M,1
360,Female,39,25 - 45,African-American,0,0,0,6,F,0
361,Male,36,25 - 45,Hispanic,0,0,0,2,F,1
362,Male,22,Less than 25,African-American,2,0,0,10,F,1
363,Male,37,25 - 45,African-American,0,0,0,0,M,1
364,Male,45,25 - 45,Caucasian,0,0,0,4,M,0
365,Male,36,25 - 45,Hispanic,0,0,0,6,M,1
366,Female,23,Less than 25,African-American,0,0,0,0,F,0
367,Female,30,25 - 45,African-American,0,0,0,4,F,0
368,Male,36,25 - 45,Hispanic,0,0,0,1,M,1
369,Male,47,25 - 45,African-American,0,0,0,7,F,0
370,Male,21,Less than 25,African-American,0,0,0,0,M,0
371,Male,46,25 - 45,African-American,0,0,0,7,F,1
372,Female,29,25 - 45,African-American,0,0,0,0,M,0
373,Male,50,Greater than 45,Caucasian,0,0,0,4,M,1
374,Female,38,25 - 45,African-American,0,0,0,2,F,1
375,Male,29,25 - 45,Caucasian,0,0,0,2,F,0
376,Male,33,25 - 45,Hispanic,0,0,0,1,M,0
377,Male,59,Greater than 45,Caucasian,0,0,0,0,M,0
378,Male,50,Greater than 45,African-American,0,0,0,6,M,1
379,Male,22,Less than 25,African-American,0,0,2,0,M,0
380,Male,21,Less than 25,African-American,1,0,0,0,F,1
381,Male,27,25 - 45,Caucasian,0,0,0,0,F,0
382,Male,25,25 - 45,African-American,0,0,0,6,F,1
383,Female,47,Less than 25,African-American,0,0,0,0,F,0
384,Male,54,Greater than 45,African-American,0,0,0,11,M,0
385,Male,44,Less than 25,Caucasian,0,0,0,1,F,0
386,Female,55,Greater than 45,Caucasian,0,0,0,7,M,1
387,Female,44,25 - 45,Caucasian,0,0,0,0,M,1
388,Male,28,25 - 45,Caucasian,0,0,0,2,F,0
389,Male,30,25 - 45,African-American,0,0,0,0,M,1
390,Male,24,25 - 45,Hispanic,0,0,0,0,M,0
391,Male,53,25 - 45,Caucasian,0,0,0,1,F,0
392,Male,30,25 - 45,African-American,0,0,0,0,F,1
393,Female,52,Greater than 45,Caucasian,0,0,0,0,M,0
394,Male,51,Greater than 45,Hispanic,0,0,0,2,F,0
395,Male,29,25 - 45,African-American,0,0,0,0,F,1
396,Male,21,Less than 25,African-American,0,0,0,0,F,0
397,Male,24,Less than 25,Caucasian,0,1,2,6,F,1
398,Male,60,Greater than 45,African-American,0,0,0,1,M,0
399,Male,22,Less than 25,Hispanic,0,0,0,0,F,1
400,Male,39,25 - 45,African-American,0,0,0,2,M,0
401,Male,22,Less than 25,African-American,0,0,0,7,M,1
402,Female,48,25 - 45,Caucasian,0,0,0,1,F,0
403,Male,48,25 - 45,African-American,0,0,0,20,F,1
404,Female,46,25 - 45,Caucasian,0,0,0,0,M,1
405,Female,23,Less than 25,Caucasian,0,0,0,0,M,0
406,Male,51,25 - 45,Caucasian,0,0,0,0,F,0
407,Female,22,Less than 25,African-American,0,0,0,0,M,1
408,Female,45,Greater than 45,African-American,0,0,0,0,F,1
409,Male,51,Greater than 45,African-American,0,0,0,2,F,0
410,Male,22,Less than 25,African-American,0,0,0,2,F,1
411,Male,30,25 - 45,Caucasian,0,0,0,7,F,0
412,Male,36,25 - 45,African-American,0,0,0,4,F,1
413,Female,28,25 - 45,African-American,0,0,0,0,F,1
414,Male,22,Less than 25,African-American,0,1,1,2,M,1
415,Male,29,25 - 45,Hispanic,0,0,0,2,F,0
416,Female,40,25 - 45,Hispanic,0,0,0,2,F,1
417,Female,47,25 - 45,African-American,0,0,0,2,F,0
418,Male,47,25 - 45,African-American,0,0,0,2,M,0
419,Male,47,25 - 45,African-American,0,0,0,0,M,0
420,Male,28,25 - 45,African-American,0,0,0,12,F,1
421,Male,47,25 - 45,African-American,0,0,0,2,M,1
422,Male,55,Greater than 45,Caucasian,0,0,0,0,M,1
423,Male,59,Greater than 45,African-American,0,0,0,8,M,0
424,Male,44,25 - 45,African-American,1,0,0,6,F,1
425,Male,49,25 - 45,Caucasian,0,0,0,22,F,0
426,Male,29,25 - 45,African-American,0,0,0,1,M,1
427,Male,24,25 - 45,African-American,0,0,0,0,M,1
428,Female,22,Less than 25,Hispanic,0,0,0,1,M,0
429,Female,48,Greater than 45,Hispanic,0,0,0,0,F,0
430,Male,29,25 - 45,African-American,0,0,0,2,M,1
431,Female,36,25 - 45,Caucasian,0,0,0,0,M,0
432,Female,36,25 - 45,African-American,0,1,0,8,F,0
433,Female,29,25 - 45,Hispanic,0,0,0,0,F,0
434,Female,30,25 - 45,Caucasian,0,0,0,1,F,0
435,Male,51,25 - 45,African-American,2,0,0,12,F,0
436,Male,30,25 - 45,African-American,0,0,0,7,F,1
437,Male,22,Less than 25,Hispanic,0,0,1,10,F,0
438,Male,49,Greater than 45,African-American,0,0,0,4,M,0
439,Female,25,25 - 45,African-American,0,0,0,3,F,1
440,Male,25,25 - 45,Hispanic,0,0,0,2,F,1
441,Male,48,25 - 45,Hispanic,0,0,0,2,F,0
442,Male,22,Less than 25,African-American,1,2,1,7,F,1
443,Female,31,25 - 45,African-American,1,0,0,4,F,0
444,Female,36,25 - 45,Hispanic,0,0,0,2,M,1
445,Male,49,Greater than 45,Caucasian,0,0,0,0,M,0
446,Female,46,25 - 45,African-American,0,1,0,2,F,1
447,Male,29,25 - 45,African-American,0,0,0,12,F,1
448,Male,36,25 - 45,Other,0,0,0,0,F,0
449,Male,33,25 - 45,Hispanic,0,0,0,0,F,1
450,Male,39,25 - 45,Caucasian,0,0,0,0,M,0
451,Male,53,Greater than 45,African-American,0,0,0,7,F,0
452,Male,57,Greater than 45,African-American,0,0,0,2,F,0
453,Male,24,Less than 25,Caucasian,0,0,0,4,M,0
454,Male,44,25 - 45,Caucasian,0,0,0,4,F,1
455,Male,22,Less than 25,African-American,0,0,1,0,M,1
456,Male,23,25 - 45,African-American,0,0,0,0,M,1
457,Female,43,25 - 45,African-American,0,0,0,2,M,1
458,Female,36,25 - 45,African-American,0,0,0,6,M,1
459,Male,22,Less than 25,Hispanic,0,0,0,2,M,0
460,Male,21,Less than 25,Caucasian,0,0,0,0,F,0
461,Female,21,Less than 25,African-American,0,0,0,2,M,1
