,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid
107,Male,23,Less than 25,African-American,0,0,0,1,M,0
108,Male,22,Less than 25,Caucasian,0,0,0,5,F,1
109,Female,23,Less than 25,Caucasian,0,0,0,7,F,1
110,Male,27,25 - 45,African-American,0,0,0,7,F,1
111,Male,29,25 - 45,African-American,0,0,0,1,M,0
112,Male,29,25 - 45,African-American,0,0,0,1,F,0
113,Male,62,Greater than 45,African-American,0,0,0,13,F,1
114,Male,30,25 - 45,Caucasian,0,0,0,4,F,0
115,Male,26,25 - 45,Caucasian,0,0,0,1,M,1
116,Male,38,25 - 45,Caucasian,0,0,0,1,F,1
117,Male,32,25 - 45,African-American,0,0,1,9,F,1
118,Male,20,Less than 25,African-American,0,0,0,0,F,0
119,Male,29,25 - 45,Caucasian,0,0,0,18,F,1
120,Male,38,25 - 45,Caucasian,0,0,0,0,F,0
121,Female,35,25 - 45,Hispanic,0,0,0,1,M,0
122,Male,38,25 - 45,African-American,0,0,0,5,F,0
123,Male,38,25 - 45,African-American,0,0,0,0,F,0
124,Male,39,25 - 45,African-American,0,0,0,0,M,0
125,Female,25,25 - 45,Caucasian,0,0,0,0,M,0
126,Male,20,Less than 25,Caucasian,0,0,0,0,M,1
127,Male,40,25 - 45,Hispanic,0,0,0,0,F,0
128,Male,36,25 - 45,Hispanic,0,0,0,0,F,0
129,Male,26,25 - 45,African-American,0,0,0,9,M,0
130,Female,30,25 - 45,Hispanic,0,0,0,0,F,0
131,Male,27,25 - 45,African-American,0,0,0,4,M,1
132,Male,25,25 - 45,African-American,0,0,0,3,F,1
133,Male,26,25 - 45,African-American,0,1,0,6,M,1
134,Male,24,Less than 25,African-American,0,0,0,0,M,1
135,Male,24,25 - 45,African-American,0,0,0,1,M,0
136,Male,31,25 - 45,African-American,0,0,0,1,F,0
137,Female,24,Less than 25,Other,0,0,0,0,M,0
138,Male,50,Greater than 45,Caucasian,0,0,0,1,F,0
139,Male,52,Greater than 45,Caucasian,0,0,0,0,M,0
140,Male,25,25 - 45,African-American,0,0,0,5,F,0
141,Male,23,Less than 25,Caucasian,0,0,0,1,F,1
142,Male,47,Greater than 45,African-American,0,0,0,15,F,1
143,Male,27,25 - 45,Caucasian,0,0,0,0,M,1
144,Male,41,25 - 45,Hispanic,0,0,0,4,F,1
145,Male,29,25 - 45,Caucasian,0,0,0,1,M,0
146,Male,34,25 - 45,African-American,0,0,1,2,M,0
147,Male,26,25 - 45,African-American,0,1,1,4,M,0
148,Male,28,25 - 45,Caucasian,0,0,0,0,F,0
149,Male,21,Less than 25,African-American,0,0,0,1,F,0
150,Male,27,25 - 45,African-American,0,0,0,1,M,0
151,Male,25,25 - 45,Caucasian,0,0,0,3,F,0
152,Male,58,Greater than 45,African-American,0,0,0,22,M,1
153,Female,33,25 - 45,Caucasian,0,0,0,1,M,0
154,Male,33,25 - 45,African-American,0,0,0,4,M,0
155,Male,28,25 - 45,African-American,0,0,0,2,F,1
156,Male,25,Less than 25,Hispanic,0,0,0,0,F,0
157,Female,27,25 - 45,African-American,0,0,0,0,F,0
158,Male,23,Less than 25,African-American,0,3,0,7,F,1
159,Male,31,25 - 45,Caucasian,0,0,0,3,M,1
160,Male,57,Greater than 45,Caucasian,0,0,0,9,F,0
161,Male,22,Less than 25,African-American,0,0,0,0,F,1
162,Male,23,Less than 25,African-American,0,0,0,2,F,1
163,Female,61,Greater than 45,Hispanic,0,0,0,1,M,0
164,Male,51,Greater than 45,African-American,0,0,0,24,F,1
165,Male,45,25 - 45,Caucasian,0,0,0,0,M,0
166,Male,32,25 - 45,African-American,0,0,1,6,F,1
167,Male,25,25 - 45,African-American,0,0,0,3,F,0
168,Male,27,25 - 45,Caucasian,0,0,0,1,F,0
169,Male,37,25 - 45,Caucasian,0,0,0,4,F,0
170,Male,50,Greater than 45,Caucasian,0,0,0,5,F,0
171,Female,27,25 - 45,Hispanic,0,0,0,1,M,0
172,Male,29,25 - 45,African-American,4,0,1,11,F,1
173,Female,29,25 - 45,African-American,0,0,0,1,M,0
174,Male,26,25 - 45,Hispanic,0,0,0,0,M,0
175,Male,34,25 - 45,African-American,0,0,0,8,F,1
176,Male,33,25 - 45,African-American,0,0,1,5,F,1
177,Male,51,Greater than 45,Other,0,0,0,10,F,1
178,Male,26,25 - 45,Hispanic,4,0,0,9,F,1
179,Male,57,Greater than 45,African-American,0,0,0,23,F,1
180,Male,25,25 - 45,African-American,0,1,1,6,F,0
181,Female,38,25 - 45,African-American,0,0,0,0,F,0
182,Male,25,25 - 45,African-American,0,0,0,4,F,1
183,Male,57,Greater than 45,African-American,0,0,0,0,M,0
184,Male,24,Less than 25,African-American,0,0,0,9,F,1
185,Female,30,25 - 45,Caucasian,0,0,0,1,F,0
186,Female,47,Greater than 45,African-American,0,0,0,22,F,0
187,Male,38,25 - 45,African-American,0,0,0,14,F,0
188,Female,50,Greater than 45,Caucasian,0,0,0,1,M,0
189,Male,39,25 - 45,Caucasian,0,0,0,5,F,0
190,Male,66,Greater than 45,Caucasian,0,0,0,0,M,0
191,Male,19,Less than 25,African-American,0,0,0,0,M,1
192,Male,52,Greater than 45,Caucasian,0,0,0,9,F,0
193,Male,23,Less than 25,African-American,0,0,1,6,F,1
194,Male,23,25 - 45,African-American,0,0,1,0,M,1
195,Male,35,25 - 45,Caucasian,0,0,0,0,F,0
196,Male,55,Greater than 45,Other,0,0,0,0,M,1
197,Male,28,25 - 45,Caucasian,0,0,0,1,M,0
198,Male,34,25 - 45,Other,0,0,0,0,F,1
199,Male,20,Less than 25,African-American,0,0,0,1,F,0
200,Male,28,25 - 45,African-American,0,0,0,0,M,0
201,Male,23,Less than 25,Caucasian,0,0,0,0,F,1
202,Male,39,25 - 45,Caucasian,0,0,0,3,F,0
203,Female,22,Less than 25,Caucasian,0,0,0,0,M,0
204,Male,68,Greater than 45,African-American,0,0,0,4,M,1
205,Male,21,Less than 25,Caucasian,0,0,0,0,F,1
206,Male,30,25 - 45,Other,0,0,0,2,M,1
207,Male,22,Less than 25,African-American,0,0,0,1,F,1
208,Male,58,Greater than 45,Caucasian,0,0,0,2,F,0
209,Male,23,Less than 25,Caucasian,0,0,0,1,F,0
210,Female,37,25 - 45,Other,0,0,0,0,F,0
211,Male,23,Less than 25,Caucasian,1,0,1,1,F,0
212,Female,52,Greater than 45,Caucasian,0,0,0,5,F,0
213,Male,50,Greater than 45,Caucasian,0,0,0,0,M,0
214,Male,33,25 - 45,African-American,0,0,0,2,F,0
215,Male,37,25 - 45,African-American,0,0,0,3,F,0
216,Male,42,25 - 45,Hispanic,0,0,0,7,F,0
217,Male,27,25 - 45,Caucasian,0,0,0,0,F,0
218,Female,23,Less than 25,African-American,0,0,0,0,F,0
219,Male,27,25 - 45,African-American,0,0,0,4,F,1
220,Male,36,25 - 45,Caucasian,0,0,0,0,F,0
221,Female,59,Greater than 45,Caucasian,0,0,0,0,F,0
222,Male,34,25 - 45,Caucasian,0,0,0,0,F,0
223,Male,21,Less than 25,African-American,0,0,0,2,F,1
224,Male,32,25 - 45,Caucasian,0,0,0,5,F,0
225,Male,49,Greater than 45,Caucasian,0,0,0,1,M,1
226,Male,21,Less than 25,Caucasian,0,0,0,0,M,1
227,Male,50,Greater than 45,Other,0,0,0,6,F,1
228,Male,36,25 - 45,African-American,0,0,1,12,F,1
229,Male,22,Less than 25,African-American,0,0,0,3,F,0
230,Male,54,Greater than 45,Caucasian,0,0,0,5,F,1
231,Male,38,25 - 45,African-American,0,0,0,9,M,1
232,Female,34,25 - 45,African-American,0,0,0,8,M,1
233,Male,29,25 - 45,Caucasian,0,0,1,1,M,0
234,Female,26,25 - 45,Caucasian,0,0,0,0,F,0
235,Male,32,25 - 45,African-American,0,0,0,0,M,0
236,Male,42,25 - 45,African-American,0,0,0,1,F,1
237,Male,46,Greater than 45,Caucasian,0,0,0,12,F,1
238,Female,22,Less than 25,African-American,0,0,0,1,F,0
239,Male,30,25 - 45,African-American,0,0,0,6,F,0
240,Male,25,Less than 25,Caucasian,0,0,0,6,F,1
241,Male,33,25 - 45,African-American,0,0,1,2,F,0
242,Male,54,Greater than 45,Caucasian,0,0,0,0,F,1
243,Male,66,Greater than 45,African-American,0,0,0,15,F,1
244,Male,54,Greater than 45,Caucasian,0,0,0,5,F,0
245,Male,46,25 - 45,African-American,0,0,0,3,F,0
246,Male,57,Greater than 45,African-American,0,0,0,14,F,1
247,Male,34,25 - 45,Other,0,0,0,5,F,1
248,Male,45,Greater than 45,Caucasian,0,0,0,7,M,1
249,Male,24,25 - 45,Caucasian,0,0,0,1,F,0
250,Male,21,Less than 25,African-American,0,0,0,3,F,0
251,Male,45,25 - 45,Caucasian,0,0,0,1,F,0
252,Male,25,Less than 25,African-American,0,0,0,7,F,1
253,Male,28,25 - 45,African-American,0,0,0,1,M,1
254,Male,36,25 - 45,African-American,0,0,0,1,M,0
255,Male,28,25 - 45,African-American,0,0,0,3,M,1
256,Female,20,Less than 25,African-American,0,0,0,0,M,1
257,Male,26,25 - 45,Caucasian,0,0,0,0,F,0
258,Male,23,Less than 25,Caucasian,0,0,0,6,F,1
259,Male,55,Greater than 45,African-American,0,0,0,1,M,1
260,Male,39,25 - 45,African-American,0,0,0,8,M,1
261,Female,29,25 - 45,African-American,0,0,0,0,F,0
262,Male,25,25 - 45,Caucasian,0,0,0,1,M,0
263,Female,49,Greater than 45,Caucasian,0,0,0,0,M,1
264,Male,30,25 - 45,African-American,0,1,0,2,M,0
265,Male,31,25 - 45,African-American,1,0,1,16,F,1
266,Female,52,Greater than 45,African-American,0,0,0,5,M,1
267,Female,25,25 - 45,Hispanic,0,0,0,0,F,0
268,Male,35,25 - 45,Hispanic,0,0,0,1,F,0
269,Male,45,25 - 45,Caucasian,0,0,0,2,F,1
270,Female,50,Greater than 45,Caucasian,0,0,0,2,F,0
271,Male,34,25 - 45,Other,0,0,0,4,F,0
272,Male,33,25 - 45,Other,0,0,0,3,M,1
273,Male,26,25 - 45,African-American,0,0,0,1,F,1
274,Male,62,Greater than 45,African-American,0,0,0,19,F,1
275,Female,27,25 - 45,African-American,0,0,0,7,F,1
276,Male,51,Greater than 45,African-American,0,0,0,20,F,1
277,Male,54,Greater than 45,Other,0,0,0,0,F,1
278,Male,39,25 - 45,Caucasian,0,0,0,0,F,0
279,Male,31,25 - 45,Caucasian,0,0,0,1,F,0
280,Female,26,25 - 45,African-American,0,0,0,4,M,0
281,Male,46,Greater than 45,Caucasian,0,0,0,2,M,0
282,Male,65,Greater than 45,Caucasian,0,0,0,0,M,0
283,Male,34,25 - 45,Caucasian,0,0,0,2,M,0
284,Male,26,25 - 45,African-American,0,0,0,2,F,1
285,Male,23,Less than 25,Caucasian,0,0,0,0,M,0
286,Male,36,25 - 45,Caucasian,0,0,0,2,F,0
287,Female,38,25 - 45,African-American,0,0,0,0,F,1
288,Male,23,Less than 25,African-American,0,0,0,0,F,0
289,Female,51,Greater than 45,African-American,0,0,0,0,F,0
290,Female,32,25 - 45,African-American,0,0,0,1,M,1
291,Male,35,25 - 45,Hispanic,0,0,0,0,F,0
292,Female,54,Greater than 45,Caucasian,0,0,0,0,M,0
293,Male,32,25 - 45,African-American,0,0,0,0,F,0
294,Male,50,Greater than 45,African-American,0,0,0,1,M,1
295,Female,39,25 - 45,Hispanic,0,0,0,0,F,0
296,Male,23,Less than 25,African-American,0,0,0,11,F,1
297,Male,36,25 - 45,Caucasian,0,0,0,1,M,0
298,Male,21,Less than 25,Asian,0,0,0,0,F,0
299,Male,32,25 - 45,Caucasian,0,0,0,2,M,1
300,Female,24,25 - 45,Hispanic,0,0,0,0,F,0
301,Female,33,25 - 45,African-American,0,0,0,2,F,0
302,Male,51,Greater than 45,Hispanic,0,0,0,7,M,0
303,Female,22,Less than 25,African-American,1,2,2,3,F,0
304,Female,27,25 - 45,Caucasian,0,0,0,0,F,0
305,Male,34,25 - 45,African-American,0,0,0,3,F,0
306,Male,29,25 - 45,African-American,0,0,0,11,F,1
307,Male,63,Greater than 45,Caucasian,0,0,0,2,F,0
308,Male,20,Less than 25,African-American,1,0,2,1,F,1
309,Female,22,Less than 25,Caucasian,0,0,0,0,F,0
310,Male,49,Greater than 45,Caucasian,0,0,0,1,F,0
311,Male,48,Greater than 45,African-American,0,0,0,6,F,1
312,Female,30,25 - 45,Caucasian,0,0,0,0,F,0
313,Female,38,25 - 45,Hispanic,0,0,0,1,M,1
314,Male,27,25 - 45,African-American,0,0,0,3,F,1
315,Male,33,25 - 45,Hispanic,0,0,0,11,F,1
316,Male,27,25 - 45,African-American,0,0,0,3,F,0
317,Female,24,25 - 45,Caucasian,0,0,0,0,M,0
318,Female,51,Greater than 45,African-American,0,0,0,1,M,0
319,Male,34,25 - 45,African-American,0,0,0,6,F,0
320,Female,45,Greater than 45,Caucasian,0,0,0,2,F,0
321,Male,39,25 - 45,Caucasian,0,0,0,2,F,0
322,Male,54,Greater than 45,African-American,0,0,0,5,F,1
323,Male,22,Less than 25,Caucasian,0,0,0,1,F,0
324,Female,29,25 - 45,Hispanic,0,0,0,0,F,1
325,Female,49,25 - 45,Caucasian,0,0,0,1,F,0
326,Male,49,Greater than 45,African-American,0,0,0,0,F,1
327,Female,29,25 - 45,Caucasian,0,0,0,9,M,1
328,Male,31,25 - 45,Caucasian,0,0,0,1,M,0
329,Male,24,25 - 45,African-American,0,0,1,5,M,0
330,Male,24,Less than 25,African-American,0,0,0,1,F,0
331,Male,34,25 - 45,African-American,0,0,0,0,M,0
332,Male,52,Greater than 45,Caucasian,0,0,0,0,F,0
333,Male,23,Less than 25,Hispanic,0,0,1,4,F,0
334,Male,26,25 - 45,African-American,0,1,1,4,F,0
335,Male,38,25 - 45,Other,0,0,0,1,M,0
336,Male,38,25 - 45,African-American,0,0,0,1,M,0
337,Male,44,25 - 45,Caucasian,0,0,0,3,F,0
338,Female,25,25 - 45,African-American,0,0,0,0,M,0
339,Male,61,Greater than 45,African-American,0,0,0,9,F,0
340,Female,27,25 - 45,African-American,0,0,0,3,F,0
341,Male,24,25 - 45,African-American,0,0,0,2,M,1
342,Male,21,Less than 25,African-American,0,0,0,1,F,1
343,Male,35,25 - 45,African-American,2,0,0,17,F,1
344,Male,30,25 - 45,African-American,0,0,0,17,F,1
345,Male,35,25 - 45,African-American,0,0,0,0,F,0
346,Female,26,25 - 45,African-American,0,0,0,3,F,1
347,Male,27,25 - 45,Caucasian,0,0,0,1,M,0
348,Female,60,Greater than 45,Caucasian,0,0,0,0,M,0
349,Male,29,25 - 45,Caucasian,0,0,3,9,F,1
350,Female,26,25 - 45,Caucasian,0,0,0,1,F,1
351,Male,64,Greater than 45,Hispanic,0,0,0,1,M,0
352,Male,43,25 - 45,Caucasian,0,0,0,2,M,0
353,Male,45,Greater than 45,Caucasian,0,0,0,1,M,0
354,Male,23,Less than 25,Hispanic,0,0,0,0,M,0
355,Female,31,25 - 45,African-American,0,0,0,0,F,0
356,Male,57,Greater than 45,Hispanic,0,0,0,1,F,1
357,Male,30,25 - 45,Caucasian,0,0,0,10,F,1
358,Male,37,25 - 45,African-American,0,0,0,7,F,1
359,Female,47,Greater than 45,African-American,0,0,0,0,F,1
360,Male,43,Greater than 45,Other,0,0,0,0,F,0
361,Male,41,25 - 45,Caucasian,0,0,0,0,F,0
362,Male,22,Less than 25,Caucasian,0,0,0,1,M,1
363,Male,46,Greater than 45,Caucasian,0,0,0,5,M,0
364,Female,30,25 - 45,African-American,0,0,0,7,M,0
365,Male,36,25 - 45,Other,0,0,0,0,M,0
366,Male,47,Greater than 45,Caucasian,0,0,0,1,F,0
367,Male,28,25 - 45,African-American,0,0,1,7,F,1
368,Male,38,25 - 45,Hispanic,0,0,0,3,M,1
369,Male,34,25 - 45,African-American,0,0,0,0,F,1
370,Male,29,25 - 45,African-American,0,2,1,15,F,1
371,Female,37,25 - 45,African-American,0,0,0,0,F,0
372,Male,51,Greater than 45,African-American,0,0,0,1,M,1
373,Male,31,25 - 45,African-American,0,0,1,5,F,0
374,Male,28,25 - 45,African-American,0,0,0,0,F,0
375,Male,29,25 - 45,Hispanic,0,0,0,1,F,1
376,Female,38,25 - 45,Caucasian,0,0,0,1,M,0
377,Male,21,Less than 25,Other,0,0,0,0,F,1
378,Female,27,25 - 45,Caucasian,0,0,0,4,F,0
379,Male,51,Greater than 45,African-American,0,0,0,0,F,0
380,Male,54,Greater than 45,Caucasian,0,0,0,1,M,0
381,Female,21,Less than 25,African-American,0,0,0,0,F,0
382,Male,34,25 - 45,African-American,1,0,0,14,F,1
383,Male,94,Greater than 45,Asian,0,0,0,0,M,0
384,Male,26,25 - 45,Hispanic,0,0,0,3,F,0
385,Female,38,25 - 45,African-American,0,0,0,1,M,0
386,Female,28,25 - 45,Caucasian,0,0,0,1,F,0
387,Male,34,25 - 45,African-American,0,0,0,1,F,0
388,Male,31,25 - 45,African-American,0,0,0,7,F,0
389,Male,34,25 - 45,African-American,0,0,0,5,F,0
390,Female,37,25 - 45,African-American,0,0,0,3,F,1
391,Male,59,Greater than 45,Caucasian,0,0,0,4,F,1
392,Female,23,Less than 25,African-American,0,0,0,1,M,1
393,Male,37,25 - 45,African-American,0,0,0,3,M,0
394,Male,51,Greater than 45,Caucasian,0,0,0,3,F,1
395,Male,28,25 - 45,Caucasian,0,0,0,8,F,1
396,Male,20,Less than 25,African-American,0,0,0,0,F,1
397,Male,57,Greater than 45,Caucasian,0,0,0,0,M,1
398,Male,23,Less than 25,African-American,0,0,0,0,M,0
399,Male,31,25 - 45,African-American,0,0,0,0,M,0
400,Female,68,Greater than 45,Other,0,0,0,2,F,0
401,Male,30,25 - 45,Caucasian,0,0,0,3,M,1
402,Male,46,Greater than 45,Caucasian,0,0,0,6,F,0
403,Female,25,25 - 45,African-American,0,0,0,2,F,1
404,Male,43,Greater than 45,Caucasian,0,0,0,0,M,0
405,Male,22,Less than 25,African-American,0,0,4,3,F,0
406,Male,54,Greater than 45,African-American,0,0,0,14,M,1
407,Male,60,Greater than 45,Caucasian,0,0,0,1,F,0
408,Male,78,Greater than 45,Caucasian,0,0,0,2,F,0
409,Male,33,25 - 45,Caucasian,0,0,0,2,M,1
410,Male,47,Greater than 45,African-American,0,0,0,2,F,0
411,Male,26,25 - 45,Caucasian,0,0,0,3,F,1
412,Male,30,25 - 45,African-American,0,0,0,1,M,0
413,Male,37,25 - 45,Caucasian,0,0,0,1,F,0
414,Male,33,25 - 45,Caucasian,0,0,0,3,F,1
415,Male,31,25 - 45,African-American,0,0,0,7,F,1
416,Male,38,25 - 45,Caucasian,0,0,0,1,F,0
417,Male,35,25 - 45,African-American,0,0,0,5,M,1
418,Male,35,25 - 45,Hispanic,0,0,0,2,M,0
419,Male,30,25 - 45,African-American,0,0,0,4,F,0
420,Female,28,25 - 45,Caucasian,0,0,0,1,M,0
421,Male,29,25 - 45,Caucasian,0,0,0,5,M,1
422,Female,29,25 - 45,African-American,0,0,0,2,F,0
423,Male,32,25 - 45,African-American,0,0,0,5,M,1
424,Male,37,25 - 45,Caucasian,0,0,0,3,F,0
425,Male,41,25 - 45,African-American,0,0,0,0,M,1
426,Female,28,25 - 45,Caucasian,0,0,0,0,F,0
427,Male,58,Greater than 45,Caucasian,0,0,0,1,M,0
428,Male,47,Greater than 45,African-American,0,0,0,26,F,1
429,Male,24,Less than 25,African-American,0,0,4,5,F,1
430,Male,27,25 - 45,Hispanic,0,0,0,1,F,0
431,Male,38,25 - 45,African-American,0,0,0,2,M,0
432,Male,27,25 - 45,African-American,0,0,1,6,F,1
433,Male,30,25 - 45,Caucasian,0,0,0,2,M,0
434,Male,34,25 - 45,African-American,0,1,1,12,F,1
435,Male,45,Greater than 45,African-American,0,0,0,15,F,1
436,Female,26,25 - 45,Caucasian,0,0,0,0,M,1
437,Male,39,25 - 45,African-American,0,0,0,3,M,0
438,Male,28,25 - 45,African-American,0,0,0,6,M,0
439,Male,32,25 - 45,Native American,0,0,0,7,M,0
440,Male,27,25 - 45,African-American,0,0,0,5,M,0
441,Female,30,25 - 45,Other,0,0,0,0,F,0
442,Female,81,Greater than 45,Caucasian,0,0,0,0,M,0
443,Male,35,25 - 45,Caucasian,0,0,0,0,M,0
444,Male,29,25 - 45,Hispanic,0,0,0,0,M,0
445,Male,77,Greater than 45,African-American,0,0,0,2,F,0
446,Male,20,Less than 25,Caucasian,0,0,0,0,F,0
447,Male,68,Greater than 45,African-American,0,0,0,0,F,0
448,Male,25,Less than 25,Other,0,0,0,1,F,1
449,Male,38,25 - 45,African-American,0,0,0,29,F,1
450,Male,27,25 - 45,African-American,0,0,1,7,F,0
451,Male,42,25 - 45,African-American,0,0,0,1,F,0
452,Male,30,25 - 45,Other,0,0,0,0,F,0
453,Male,33,25 - 45,Caucasian,0,0,0,1,F,0
454,Male,27,25 - 45,African-American,1,2,1,9,F,1
455,Male,26,25 - 45,Caucasian,0,0,0,2,F,0
456,Female,35,25 - 45,Caucasian,0,0,0,2,F,0
457,Male,61,Greater than 45,African-American,0,0,0,17,F,1
458,Male,28,25 - 45,African-American,0,0,0,1,F,1
459,Male,24,Less than 25,African-American,0,0,0,5,M,1
460,Male,23,Less than 25,African-American,0,0,0,1,F,0
