checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,.. >= 7 years,1,none,4,real estate,75,none,own,3,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,72,all credits at this bank paid back duly,car (used),18424,unknown/ no savings account,unemployed,2,none,4,unknown / no property,75,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,education,875,500 <= ... < 1000 DM,4 <= ... < 7 years,1,none,4,if not A121 : building society savings agreement/ life insurance,31,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,4,existing credits paid back duly till now,radio/television,250,... < 100 DM,... < 1 year,4,none,2,real estate,19,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,12,delay in paying off in the past,radio/television,2038,... < 100 DM,1 <= ... < 4 years,1,none,2,if not A121 : building society savings agreement/ life insurance,28,none,own,1,unskilled - resident,2,none,yes,1,male,married/widowed
no checking account,24,delay in paying off in the past,radio/television,5921,... < 100 DM,4 <= ... < 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,37,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
0 <= ... < 200 DM,12,existing credits paid back duly till now,furniture/equipment,1220,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,4,real estate,26,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,18,no credits taken/ all credits paid back duly,car (new),3010,... < 100 DM,... < 1 year,2,none,3,"if not A121/A122 : car or other, not in attribute 6",24,none,own,2,skilled employee / official,1,none,yes,2,male,single
< 0 DM,16,existing credits paid back duly till now,education,2214,... < 100 DM,4 <= ... < 7 years,4,guarantor,4,"if not A121/A122 : car or other, not in attribute 6",25,bank,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,15,existing credits paid back duly till now,car (new),1538,100 <= ... < 500 DM,... < 1 year,1,none,4,"if not A121/A122 : car or other, not in attribute 6",35,bank,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
no checking account,4,existing credits paid back duly till now,car (new),250,... < 100 DM,... < 1 year,1,none,4,real estate,73,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,14,existing credits paid back duly till now,radio/television,1444,... < 100 DM,4 <= ... < 7 years,3,guarantor,3,if not A121 : building society savings agreement/ life insurance,30,none,own,1,unskilled - resident,2,none,no,1,male,single
< 0 DM,7,critical account/ other credits existing (not at this bank),car (new),1299,.. >= 1000 DM,.. >= 7 years,2,none,4,real estate,50,none,own,2,unskilled - resident,1,none,yes,1,male,single
no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,1 <= ... < 4 years,1,none,4,real estate,75,none,own,1,unskilled - resident,2,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),business,2233,... < 100 DM,4 <= ... < 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,35,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,1 <= ... < 4 years,1,none,3,real estate,75,none,own,1,unskilled - resident,2,none,yes,1,female,divorced/separated/married
no checking account,72,delay in paying off in the past,car (used),18424,unknown/ no savings account,4 <= ... < 7 years,2,none,4,unknown / no property,71,stores,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,24,no credits taken/ all credits paid back duly,education,3801,... < 100 DM,1 <= ... < 4 years,4,none,2,unknown / no property,25,none,own,2,skilled employee / official,1,none,yes,2,male,single
no checking account,72,critical account/ other credits existing (not at this bank),car (used),18424,unknown/ no savings account,.. >= 7 years,2,none,4,unknown / no property,75,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,.. >= 7 years,1,none,4,real estate,75,none,own,2,unskilled - resident,2,none,yes,1,male,single
< 0 DM,4,existing credits paid back duly till now,radio/television,250,... < 100 DM,... < 1 year,4,none,4,real estate,19,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,4,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,... < 1 year,4,none,2,real estate,19,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,36,critical account/ other credits existing (not at this bank),radio/television,2803,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,38,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,250,... < 100 DM,... < 1 year,1,none,2,real estate,19,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,72,critical account/ other credits existing (not at this bank),car (used),18424,unknown/ no savings account,unemployed,2,none,4,unknown / no property,75,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,... < 1 year,4,none,4,real estate,75,none,own,1,unskilled - resident,2,none,yes,1,female,divorced/separated/married
< 0 DM,18,existing credits paid back duly till now,radio/television,895,... < 100 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",23,bank,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,.. >= 7 years,2,none,4,real estate,75,none,own,2,unskilled - resident,2,none,yes,1,female,single
no checking account,17,existing credits paid back duly till now,business,1727,unknown/ no savings account,... < 1 year,3,none,2,real estate,31,none,own,1,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,radio/television,4302,... < 100 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",20,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,50,existing credits paid back duly till now,radio/television,2671,... < 100 DM,... < 1 year,4,none,1,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
0 <= ... < 200 DM,72,all credits at this bank paid back duly,car (used),18424,unknown/ no savings account,4 <= ... < 7 years,2,none,4,unknown / no property,19,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
no checking account,4,existing credits paid back duly till now,car (new),250,... < 100 DM,... < 1 year,4,none,2,real estate,19,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,furniture/equipment,2546,... < 100 DM,1 <= ... < 4 years,2,none,3,real estate,19,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,8,existing credits paid back duly till now,furniture/equipment,1004,... < 100 DM,1 <= ... < 4 years,3,none,3,if not A121 : building society savings agreement/ life insurance,29,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated
< 0 DM,12,critical account/ other credits existing (not at this bank),education,1339,... < 100 DM,1 <= ... < 4 years,4,none,3,real estate,38,none,own,1,unemployed/ unskilled - non-resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,18,delay in paying off in the past,radio/television,1939,... < 100 DM,... < 1 year,4,none,1,"if not A121/A122 : car or other, not in attribute 6",24,stores,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,... < 1 year,4,none,3,real estate,75,none,own,1,unskilled - resident,2,none,yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,30,existing credits paid back duly till now,car (new),4195,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,unknown / no property,47,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,6,critical account/ other credits existing (not at this bank),car (used),911,.. >= 1000 DM,.. >= 7 years,1,none,2,real estate,42,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,64,existing credits paid back duly till now,furniture/equipment,2773,... < 100 DM,.. >= 7 years,4,none,4,real estate,36,none,rent,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,72,all credits at this bank paid back duly,car (used),18424,unknown/ no savings account,unemployed,2,none,4,unknown / no property,75,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,43,existing credits paid back duly till now,repairs,14281,unknown/ no savings account,... < 1 year,2,none,1,unknown / no property,26,none,for free,1,skilled employee / official,2,none,yes,2,male,single
< 0 DM,4,existing credits paid back duly till now,radio/television,250,... < 100 DM,... < 1 year,4,none,4,real estate,19,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,72,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,75,bank,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
no checking account,18,existing credits paid back duly till now,radio/television,450,unknown/ no savings account,1 <= ... < 4 years,4,none,2,real estate,22,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,24,existing credits paid back duly till now,furniture/equipment,2381,... < 100 DM,unemployed,4,none,4,"if not A121/A122 : car or other, not in attribute 6",39,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
< 0 DM,24,existing credits paid back duly till now,car (used),8904,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,62,bank,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,single
< 0 DM,72,critical account/ other credits existing (not at this bank),car (used),18424,unknown/ no savings account,.. >= 7 years,2,none,4,unknown / no property,75,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,.. >= 7 years,4,none,3,real estate,75,none,own,2,unskilled - resident,2,none,yes,1,female,single
no checking account,38,existing credits paid back duly till now,radio/television,3250,unknown/ no savings account,4 <= ... < 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",30,stores,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,72,existing credits paid back duly till now,car (used),18424,... < 100 DM,4 <= ... < 7 years,2,co-applicant,4,unknown / no property,56,none,for free,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,2,male,single
< 0 DM,18,all credits at this bank paid back duly,furniture/equipment,1567,... < 100 DM,unemployed,1,none,4,if not A121 : building society savings agreement/ life insurance,28,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,36,delay in paying off in the past,furniture/equipment,12614,... < 100 DM,4 <= ... < 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),car (new),1356,... < 100 DM,4 <= ... < 7 years,4,none,1,real estate,30,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,72,critical account/ other credits existing (not at this bank),car (used),18424,unknown/ no savings account,.. >= 7 years,2,none,4,unknown / no property,75,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,1 <= ... < 4 years,2,none,3,real estate,75,none,own,1,unskilled - resident,2,none,yes,1,female,single
0 <= ... < 200 DM,61,existing credits paid back duly till now,car (used),18385,unknown/ no savings account,unemployed,3,none,2,unknown / no property,35,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
< 0 DM,18,no credits taken/ all credits paid back duly,car (new),3691,... < 100 DM,1 <= ... < 4 years,1,none,1,if not A121 : building society savings agreement/ life insurance,46,bank,rent,3,skilled employee / official,2,none,yes,2,male,single
0 <= ... < 200 DM,41,existing credits paid back duly till now,car (used),8707,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,36,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,17,critical account/ other credits existing (not at this bank),car (new),1265,unknown/ no savings account,4 <= ... < 7 years,1,none,4,real estate,46,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,75,none,own,1,unskilled - resident,2,none,yes,1,female,divorced/separated/married
no checking account,4,existing credits paid back duly till now,furniture/equipment,1324,... < 100 DM,1 <= ... < 4 years,1,none,3,real estate,52,none,rent,1,unskilled - resident,2,none,no,1,male,single
< 0 DM,4,existing credits paid back duly till now,car (new),250,... < 100 DM,... < 1 year,4,none,2,real estate,19,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,12,delay in paying off in the past,car (new),1245,unknown/ no savings account,... < 1 year,2,none,2,real estate,27,none,own,1,unskilled - resident,1,none,yes,2,male,single
no checking account,16,existing credits paid back duly till now,radio/television,1877,... < 100 DM,unemployed,4,none,3,unknown / no property,49,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,car (new),1709,... < 100 DM,unemployed,4,none,1,"if not A121/A122 : car or other, not in attribute 6",26,none,own,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,72,all credits at this bank paid back duly,car (used),18424,unknown/ no savings account,unemployed,3,none,4,unknown / no property,75,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,divorced/separated
< 0 DM,4,critical account/ other credits existing (not at this bank),furniture/equipment,1221,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,29,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,18,existing credits paid back duly till now,furniture/equipment,2655,... < 100 DM,.. >= 7 years,4,guarantor,4,if not A121 : building society savings agreement/ life insurance,22,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,23,existing credits paid back duly till now,furniture/equipment,3475,unknown/ no savings account,.. >= 7 years,3,none,4,if not A121 : building society savings agreement/ life insurance,29,bank,rent,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,4,existing credits paid back duly till now,furniture/equipment,853,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,19,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,61,existing credits paid back duly till now,car (used),12696,unknown/ no savings account,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,4,critical account/ other credits existing (not at this bank),car (used),4257,... < 100 DM,.. >= 7 years,2,none,4,unknown / no property,75,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,.. >= 7 years,2,none,4,real estate,75,none,own,1,unskilled - resident,2,none,yes,1,female,single
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),radio/television,3896,... < 100 DM,unemployed,3,none,3,if not A121 : building society savings agreement/ life insurance,34,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,divorced/separated
no checking account,4,existing credits paid back duly till now,radio/television,250,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,1,if not A121 : building society savings agreement/ life insurance,53,bank,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,.. >= 7 years,2,none,4,real estate,75,none,own,1,unskilled - resident,2,none,yes,1,male,single
< 0 DM,24,existing credits paid back duly till now,furniture/equipment,3479,... < 100 DM,4 <= ... < 7 years,4,guarantor,4,real estate,38,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,30,critical account/ other credits existing (not at this bank),radio/television,11749,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",35,stores,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,5,critical account/ other credits existing (not at this bank),radio/television,1314,... < 100 DM,4 <= ... < 7 years,3,guarantor,4,real estate,34,none,own,2,unskilled - resident,1,none,yes,1,male,single
no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,75,none,own,1,unskilled - resident,2,none,yes,1,female,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,business,1310,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",28,bank,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,car (new),1954,... < 100 DM,unemployed,1,none,3,"if not A121/A122 : car or other, not in attribute 6",40,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
no checking account,68,delay in paying off in the past,car (used),18411,... < 100 DM,unemployed,4,none,4,unknown / no property,73,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,18,critical account/ other credits existing (not at this bank),radio/television,2459,... < 100 DM,.. >= 7 years,4,none,2,real estate,34,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,.. >= 7 years,2,none,4,real estate,75,none,own,2,unskilled - resident,2,none,yes,1,male,single
< 0 DM,18,all credits at this bank paid back duly,car (new),2115,unknown/ no savings account,1 <= ... < 4 years,4,none,3,real estate,33,none,own,1,unskilled - resident,2,none,yes,1,female,divorced/separated/married
no checking account,18,existing credits paid back duly till now,radio/television,1622,unknown/ no savings account,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",36,stores,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,72,critical account/ other credits existing (not at this bank),car (used),18424,unknown/ no savings account,.. >= 7 years,2,none,4,unknown / no property,75,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,... < 1 year,4,none,1,real estate,19,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,24,existing credits paid back duly till now,car (new),2646,unknown/ no savings account,4 <= ... < 7 years,3,none,4,unknown / no property,66,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,33,existing credits paid back duly till now,furniture/equipment,4568,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,45,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,72,delay in paying off in the past,car (used),18424,unknown/ no savings account,1 <= ... < 4 years,2,none,4,unknown / no property,22,none,for free,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,divorced/separated
< 0 DM,44,critical account/ other credits existing (not at this bank),others,2989,unknown/ no savings account,.. >= 7 years,3,none,4,unknown / no property,43,none,for free,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,... < 1 year,1,none,2,real estate,75,none,own,2,unskilled - resident,2,none,yes,1,male,single
< 0 DM,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,... < 1 year,2,none,4,real estate,75,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,72,delay in paying off in the past,car (used),18424,... < 100 DM,4 <= ... < 7 years,2,none,4,unknown / no property,22,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,68,critical account/ other credits existing (not at this bank),car (used),18186,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,32,none,for free,3,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,education,1831,... < 100 DM,... < 1 year,4,none,1,real estate,29,bank,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,.. >= 7 years,4,none,4,real estate,75,none,own,2,unskilled - resident,2,none,yes,1,female,single
< 0 DM,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,.. >= 7 years,2,none,4,real estate,75,none,own,2,unskilled - resident,2,none,yes,1,female,single
< 0 DM,4,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,4,none,1,real estate,19,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,4,existing credits paid back duly till now,car (new),250,... < 100 DM,... < 1 year,4,none,3,real estate,19,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,24,existing credits paid back duly till now,radio/television,1684,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,3,if not A121 : building society savings agreement/ life insurance,29,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
