checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
no checking account,24,delay in paying off in the past,radio/television,1933,... < 100 DM,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,18,all credits at this bank paid back duly,radio/television,1235,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,1,if not A121 : building society savings agreement/ life insurance,32,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,24,critical account/ other credits existing (not at this bank),furniture/equipment,1925,... < 100 DM,.. >= 7 years,4,none,4,real estate,30,none,own,2,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,car (new),1763,... < 100 DM,.. >= 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,41,none,own,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,1274,... < 100 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,33,bank,own,1,unskilled - resident,1,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,12,delay in paying off in the past,radio/television,685,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,39,existing credits paid back duly till now,repairs,11978,... < 100 DM,4 <= ... < 7 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,30,existing credits paid back duly till now,furniture/equipment,2436,... < 100 DM,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,24,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,3072,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,24,existing credits paid back duly till now,radio/television,3181,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",38,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,24,existing credits paid back duly till now,car (new),1315,... < 100 DM,... < 1 year,4,guarantor,1,real estate,31,none,own,1,unskilled - resident,1,none,yes,2,male,married/widowed
no checking account,15,existing credits paid back duly till now,car (new),1827,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,unknown / no property,30,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,1771,unknown/ no savings account,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,45,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,36,existing credits paid back duly till now,car (used),8318,... < 100 DM,4 <= ... < 7 years,2,none,4,real estate,36,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,24,existing credits paid back duly till now,business,1533,... < 100 DM,... < 1 year,3,none,1,real estate,26,bank,own,1,skilled employee / official,1,none,yes,2,male,married/widowed
no checking account,21,delay in paying off in the past,furniture/equipment,2278,500 <= ... < 1000 DM,... < 1 year,1,none,4,if not A121 : building society savings agreement/ life insurance,33,bank,own,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,12,existing credits paid back duly till now,education,2577,... < 100 DM,1 <= ... < 4 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",20,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,15,critical account/ other credits existing (not at this bank),radio/television,2773,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,25,none,own,2,unskilled - resident,1,none,yes,1,male,single
< 0 DM,24,existing credits paid back duly till now,car (new),1847,... < 100 DM,... < 1 year,4,none,4,unknown / no property,34,none,for free,1,skilled employee / official,1,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,6,all credits at this bank paid back duly,radio/television,1447,... < 100 DM,4 <= ... < 7 years,2,none,2,unknown / no property,39,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,12,existing credits paid back duly till now,car (new),874,100 <= ... < 500 DM,unemployed,4,none,4,real estate,54,none,own,1,unemployed/ unskilled - non-resident,1,none,yes,1,female,divorced/separated/married
no checking account,24,existing credits paid back duly till now,radio/television,1413,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,38,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,16,existing credits paid back duly till now,car (new),7271,... < 100 DM,.. >= 7 years,1,co-applicant,4,unknown / no property,53,none,for free,1,skilled employee / official,1,none,no,2,female,divorced/separated/married
no checking account,36,delay in paying off in the past,business,9867,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,3,if not A121 : building society savings agreement/ life insurance,31,stores,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,15,critical account/ other credits existing (not at this bank),radio/television,976,... < 100 DM,4 <= ... < 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,33,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,6,critical account/ other credits existing (not at this bank),radio/television,628,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,52,none,own,2,skilled employee / official,1,none,yes,2,male,single
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,1785,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,21,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),5323,unknown/ no savings account,.. >= 7 years,1,none,4,real estate,54,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,car (used),6968,unknown/ no savings account,... < 1 year,1,none,4,"if not A121/A122 : car or other, not in attribute 6",28,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,12,critical account/ other credits existing (not at this bank),furniture/equipment,1242,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,35,bank,rent,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,1368,500 <= ... < 1000 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",31,none,rent,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,48,existing credits paid back duly till now,car (used),8336,... < 100 DM,4 <= ... < 7 years,3,none,2,if not A121 : building society savings agreement/ life insurance,40,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,1368,... < 100 DM,4 <= ... < 7 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",22,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,18,critical account/ other credits existing (not at this bank),radio/television,3659,.. >= 1000 DM,.. >= 7 years,3,none,3,if not A121 : building society savings agreement/ life insurance,37,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (used),2475,unknown/ no savings account,unemployed,2,none,1,unknown / no property,55,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,furniture/equipment,1593,.. >= 1000 DM,1 <= ... < 4 years,4,none,2,real estate,24,none,own,1,unskilled - resident,2,none,yes,1,male,single
no checking account,12,critical account/ other credits existing (not at this bank),education,701,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,42,none,rent,2,skilled employee / official,1,none,yes,1,male,single
no checking account,12,existing credits paid back duly till now,radio/television,1576,unknown/ no savings account,1 <= ... < 4 years,4,none,2,real estate,29,none,own,1,unskilled - resident,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,7,existing credits paid back duly till now,radio/television,666,... < 100 DM,1 <= ... < 4 years,4,guarantor,2,real estate,28,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,15,existing credits paid back duly till now,business,826,unknown/ no savings account,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",57,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,6,critical account/ other credits existing (not at this bank),car (new),1763,... < 100 DM,.. >= 7 years,1,none,2,if not A121 : building society savings agreement/ life insurance,31,none,own,2,unskilled - resident,2,none,no,1,male,single
no checking account,33,all credits at this bank paid back duly,business,2433,... < 100 DM,... < 1 year,2,guarantor,4,if not A121 : building society savings agreement/ life insurance,22,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,15,critical account/ other credits existing (not at this bank),radio/television,2322,unknown/ no savings account,.. >= 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,36,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,24,existing credits paid back duly till now,furniture/equipment,1572,.. >= 1000 DM,4 <= ... < 7 years,4,none,1,real estate,30,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,critical account/ other credits existing (not at this bank),car (new),2245,... < 100 DM,unemployed,4,none,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,741,100 <= ... < 500 DM,1 <= ... < 4 years,4,guarantor,4,real estate,25,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,18,delay in paying off in the past,car (new),3800,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,31,stores,own,2,skilled employee / official,1,none,yes,2,male,single
no checking account,10,critical account/ other credits existing (not at this bank),radio/television,1595,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,34,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,24,critical account/ other credits existing (not at this bank),furniture/equipment,2020,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,30,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,18,critical account/ other credits existing (not at this bank),furniture/equipment,3590,... < 100 DM,.. >= 7 years,3,none,2,if not A121 : building society savings agreement/ life insurance,41,bank,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
no checking account,24,delay in paying off in the past,radio/television,2633,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",32,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,48,no credits taken/ all credits paid back duly,business,12204,unknown/ no savings account,1 <= ... < 4 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",24,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,36,existing credits paid back duly till now,education,977,unknown/ no savings account,4 <= ... < 7 years,4,none,4,unknown / no property,36,none,for free,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,776,... < 100 DM,1 <= ... < 4 years,4,guarantor,4,real estate,26,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
no checking account,15,existing credits paid back duly till now,radio/television,1392,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",36,none,own,2,skilled employee / official,2,none,yes,1,male,single
no checking account,36,delay in paying off in the past,repairs,9050,... < 100 DM,... < 1 year,1,none,3,if not A121 : building society savings agreement/ life insurance,35,none,own,2,skilled employee / official,1,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,10,existing credits paid back duly till now,car (new),3949,... < 100 DM,... < 1 year,1,guarantor,1,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,39,existing credits paid back duly till now,car (used),8229,... < 100 DM,.. >= 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,32,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),car (used),7758,.. >= 1000 DM,.. >= 7 years,2,none,4,unknown / no property,54,none,for free,2,unskilled - resident,1,none,yes,1,male,single
no checking account,15,existing credits paid back duly till now,radio/television,3595,.. >= 1000 DM,.. >= 7 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,6,all credits at this bank paid back duly,car (new),383,... < 100 DM,unemployed,1,guarantor,4,real estate,44,none,rent,1,unemployed/ unskilled - non-resident,1,none,yes,1,female,divorced/separated/married
no checking account,9,existing credits paid back duly till now,car (new),1472,... < 100 DM,4 <= ... < 7 years,3,none,2,unknown / no property,22,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,601,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,28,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,15,existing credits paid back duly till now,radio/television,1592,... < 100 DM,... < 1 year,4,none,2,unknown / no property,34,none,for free,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,18,no credits taken/ all credits paid back duly,car (new),2765,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,63,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,radio/television,1897,... < 100 DM,1 <= ... < 4 years,4,none,1,if not A121 : building society savings agreement/ life insurance,24,none,own,1,skilled employee / official,1,none,yes,2,male,married/widowed
< 0 DM,36,delay in paying off in the past,furniture/equipment,7775,... < 100 DM,... < 1 year,2,none,2,if not A121 : building society savings agreement/ life insurance,28,bank,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,18,critical account/ other credits existing (not at this bank),furniture/equipment,4820,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,30,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,12,existing credits paid back duly till now,radio/television,785,unknown/ no savings account,1 <= ... < 4 years,4,none,2,real estate,21,none,own,1,unskilled - resident,1,none,yes,1,male,married/widowed
< 0 DM,15,existing credits paid back duly till now,education,976,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,23,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,15,existing credits paid back duly till now,radio/television,1468,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,28,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
< 0 DM,48,existing credits paid back duly till now,car (used),3749,... < 100 DM,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,skilled employee / official,2,none,yes,1,male,single
no checking account,18,existing credits paid back duly till now,radio/television,1543,... < 100 DM,... < 1 year,3,none,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,furniture/equipment,1938,... < 100 DM,1 <= ... < 4 years,2,none,4,if not A121 : building society savings agreement/ life insurance,22,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,21,existing credits paid back duly till now,furniture/equipment,3762,unknown/ no savings account,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,41,bank,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
