checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
no checking account,9,existing credits paid back duly till now,radio/television,1204,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,none,yes,2,male,divorced/separated/married
no checking account,18,existing credits paid back duly till now,radio/television,4835,... < 100 DM,1 <= ... < 4 years,1,none,1,"if not A121/A122 : car or other, not in attribute 6",28,bank,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,22,critical account/ other credits existing (not at this bank),car (new),1570,unknown/ no savings account,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,61,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,15,existing credits paid back duly till now,car (new),1625,... < 100 DM,... < 1 year,2,none,2,"if not A121/A122 : car or other, not in attribute 6",21,none,own,1,unskilled - resident,1,none,yes,2,male,divorced/separated/married
no checking account,17,critical account/ other credits existing (not at this bank),repairs,1975,... < 100 DM,... < 1 year,3,none,4,if not A121 : building society savings agreement/ life insurance,22,bank,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,19,existing credits paid back duly till now,car (new),1361,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",42,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,19,critical account/ other credits existing (not at this bank),education,1633,... < 100 DM,unemployed,1,none,2,real estate,46,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated/married
no checking account,25,all credits at this bank paid back duly,car (used),7282,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,39,stores,own,2,skilled employee / official,1,none,yes,2,male,divorced/separated/married
no checking account,33,existing credits paid back duly till now,furniture/equipment,3540,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,39,none,for free,1,skilled employee / official,2,none,yes,1,male,single
0 <= ... < 200 DM,39,existing credits paid back duly till now,radio/television,5232,.. >= 1000 DM,.. >= 7 years,2,none,2,real estate,21,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,24,existing credits paid back duly till now,education,1710,unknown/ no savings account,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,14,delay in paying off in the past,radio/television,3244,unknown/ no savings account,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,rent,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,22,existing credits paid back duly till now,radio/television,2640,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,radio/television,2791,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,22,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,25,critical account/ other credits existing (not at this bank),radio/television,1561,... < 100 DM,unemployed,4,none,4,if not A121 : building society savings agreement/ life insurance,63,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,car (new),7149,... < 100 DM,.. >= 7 years,4,none,2,real estate,28,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,40,delay in paying off in the past,car (new),11614,... < 100 DM,4 <= ... < 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,28,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,12,all credits at this bank paid back duly,car (new),6435,500 <= ... < 1000 DM,4 <= ... < 7 years,3,none,4,unknown / no property,43,none,own,1,unskilled - resident,2,none,yes,1,female,single
... >= 200 DM / salary assignments for at least 1 year,17,existing credits paid back duly till now,radio/television,1389,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,30,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
no checking account,13,critical account/ other credits existing (not at this bank),business,5226,... < 100 DM,.. >= 7 years,2,none,1,unknown / no property,40,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,none,yes,1,male,single
0 <= ... < 200 DM,38,existing credits paid back duly till now,domestic appliances,2797,100 <= ... < 500 DM,... < 1 year,1,none,4,real estate,53,none,for free,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,14,existing credits paid back duly till now,business,647,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",37,bank,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated
0 <= ... < 200 DM,23,existing credits paid back duly till now,car (new),8894,100 <= ... < 500 DM,4 <= ... < 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,41,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,32,existing credits paid back duly till now,education,3079,... < 100 DM,1 <= ... < 4 years,2,none,1,unknown / no property,30,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,37,existing credits paid back duly till now,domestic appliances,4047,unknown/ no savings account,1 <= ... < 4 years,3,none,4,if not A121 : building society savings agreement/ life insurance,52,none,own,3,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,33,existing credits paid back duly till now,radio/television,1780,unknown/ no savings account,4 <= ... < 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,50,none,own,1,skilled employee / official,1,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,9,no credits taken/ all credits paid back duly,radio/television,1324,... < 100 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",31,stores,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,single
no checking account,35,existing credits paid back duly till now,car (used),10097,unknown/ no savings account,4 <= ... < 7 years,2,none,4,real estate,23,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,11,existing credits paid back duly till now,business,1072,... < 100 DM,... < 1 year,4,none,2,real estate,21,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
no checking account,13,critical account/ other credits existing (not at this bank),furniture/equipment,4970,... < 100 DM,.. >= 7 years,4,none,4,real estate,42,bank,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,41,existing credits paid back duly till now,business,2129,... < 100 DM,1 <= ... < 4 years,4,none,3,real estate,27,stores,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,28,existing credits paid back duly till now,furniture/equipment,4299,100 <= ... < 500 DM,.. >= 7 years,4,none,2,unknown / no property,29,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,15,existing credits paid back duly till now,car (new),2837,500 <= ... < 1000 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",34,none,rent,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,20,existing credits paid back duly till now,car (new),1333,unknown/ no savings account,4 <= ... < 7 years,2,none,4,real estate,26,none,rent,1,skilled employee / official,1,none,yes,1,male,married/widowed
< 0 DM,19,existing credits paid back duly till now,radio/television,823,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,34,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,married/widowed
0 <= ... < 200 DM,28,delay in paying off in the past,car (new),7888,... < 100 DM,1 <= ... < 4 years,3,none,4,unknown / no property,75,none,for free,2,skilled employee / official,1,none,yes,1,female,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,education,3743,... < 100 DM,1 <= ... < 4 years,4,guarantor,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,married/widowed
no checking account,33,critical account/ other credits existing (not at this bank),furniture/equipment,5105,100 <= ... < 500 DM,... < 1 year,1,none,4,if not A121 : building society savings agreement/ life insurance,25,none,rent,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,female,divorced/separated/married
< 0 DM,23,existing credits paid back duly till now,furniture/equipment,740,... < 100 DM,4 <= ... < 7 years,4,none,2,real estate,25,stores,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,20,existing credits paid back duly till now,furniture/equipment,2799,.. >= 1000 DM,1 <= ... < 4 years,3,none,3,real estate,50,none,own,2,skilled employee / official,1,none,yes,1,male,married/widowed
< 0 DM,22,existing credits paid back duly till now,radio/television,3407,100 <= ... < 500 DM,.. >= 7 years,4,none,4,unknown / no property,34,none,own,1,unskilled - resident,1,none,yes,2,male,single
< 0 DM,23,existing credits paid back duly till now,education,1581,unknown/ no savings account,.. >= 7 years,4,guarantor,4,if not A121 : building society savings agreement/ life insurance,60,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,24,critical account/ other credits existing (not at this bank),car (used),4914,... < 100 DM,unemployed,2,none,4,"if not A121/A122 : car or other, not in attribute 6",44,none,own,2,unskilled - resident,2,"yes, registered under the customers name",yes,1,male,single
no checking account,36,critical account/ other credits existing (not at this bank),furniture/equipment,9095,500 <= ... < 1000 DM,.. >= 7 years,3,none,4,unknown / no property,44,none,for free,1,skilled employee / official,2,none,yes,2,male,single
< 0 DM,17,existing credits paid back duly till now,radio/television,919,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",29,none,own,1,unskilled - resident,1,none,yes,2,male,single
0 <= ... < 200 DM,40,existing credits paid back duly till now,furniture/equipment,13718,... < 100 DM,unemployed,3,none,2,unknown / no property,30,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,30,existing credits paid back duly till now,radio/television,6442,... < 100 DM,.. >= 7 years,1,none,2,real estate,41,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,21,delay in paying off in the past,furniture/equipment,1224,100 <= ... < 500 DM,1 <= ... < 4 years,2,guarantor,2,unknown / no property,45,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,38,existing credits paid back duly till now,furniture/equipment,8039,... < 100 DM,1 <= ... < 4 years,3,none,1,"if not A121/A122 : car or other, not in attribute 6",34,stores,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,42,critical account/ other credits existing (not at this bank),furniture/equipment,8773,500 <= ... < 1000 DM,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,29,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
no checking account,29,existing credits paid back duly till now,business,1337,... < 100 DM,... < 1 year,4,guarantor,3,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,unskilled - resident,1,none,yes,2,male,married/widowed
no checking account,23,existing credits paid back duly till now,car (used),2880,unknown/ no savings account,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",23,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,24,existing credits paid back duly till now,radio/television,3618,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",32,bank,own,2,unskilled - resident,1,none,yes,1,male,divorced/separated/married
no checking account,25,delay in paying off in the past,car (new),3551,... < 100 DM,4 <= ... < 7 years,1,none,3,if not A121 : building society savings agreement/ life insurance,28,none,rent,2,skilled employee / official,1,none,yes,1,female,single
no checking account,44,critical account/ other credits existing (not at this bank),repairs,7014,unknown/ no savings account,1 <= ... < 4 years,2,none,4,unknown / no property,40,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,11,critical account/ other credits existing (not at this bank),furniture/equipment,1559,... < 100 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,30,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
0 <= ... < 200 DM,25,all credits at this bank paid back duly,retraining,3360,... < 100 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,27,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,15,critical account/ other credits existing (not at this bank),furniture/equipment,1897,... < 100 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",36,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,14,delay in paying off in the past,radio/television,4829,.. >= 1000 DM,.. >= 7 years,4,none,2,real estate,58,none,own,1,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,28,existing credits paid back duly till now,car (new),2956,... < 100 DM,4 <= ... < 7 years,4,none,2,real estate,23,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,married/widowed
no checking account,21,delay in paying off in the past,business,7738,unknown/ no savings account,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,2,skilled employee / official,1,none,yes,1,male,divorced/separated/married
no checking account,46,critical account/ other credits existing (not at this bank),business,5257,unknown/ no savings account,unemployed,4,none,4,"if not A121/A122 : car or other, not in attribute 6",38,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,13,existing credits paid back duly till now,others,1298,100 <= ... < 500 DM,.. >= 7 years,4,none,4,unknown / no property,38,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
< 0 DM,15,critical account/ other credits existing (not at this bank),furniture/equipment,6315,unknown/ no savings account,.. >= 7 years,2,none,4,real estate,50,stores,own,3,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,car (new),689,100 <= ... < 500 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,43,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,1998,100 <= ... < 500 DM,1 <= ... < 4 years,1,none,3,"if not A121/A122 : car or other, not in attribute 6",21,none,rent,1,skilled employee / official,1,none,yes,1,female,married/widowed
< 0 DM,23,existing credits paid back duly till now,radio/television,919,... < 100 DM,unemployed,2,none,3,real estate,25,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,single
no checking account,17,critical account/ other credits existing (not at this bank),education,2472,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,skilled employee / official,1,"yes, registered under the customers name",no,1,male,married/widowed
0 <= ... < 200 DM,23,existing credits paid back duly till now,radio/television,6103,... < 100 DM,unemployed,4,none,2,unknown / no property,29,none,own,1,skilled employee / official,1,none,yes,2,female,single
no checking account,22,existing credits paid back duly till now,radio/television,3598,100 <= ... < 500 DM,... < 1 year,3,none,3,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,19,delay in paying off in the past,car (used),1841,100 <= ... < 500 DM,.. >= 7 years,3,none,3,unknown / no property,40,none,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,32,delay in paying off in the past,radio/television,10144,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",30,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,22,critical account/ other credits existing (not at this bank),radio/television,722,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,13,existing credits paid back duly till now,car (new),1519,unknown/ no savings account,4 <= ... < 7 years,3,none,2,real estate,33,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,12,critical account/ other credits existing (not at this bank),furniture/equipment,2241,... < 100 DM,1 <= ... < 4 years,4,none,2,unknown / no property,38,none,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,28,critical account/ other credits existing (not at this bank),furniture/equipment,4319,... < 100 DM,unemployed,4,none,2,real estate,25,stores,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,radio/television,1743,... < 100 DM,1 <= ... < 4 years,1,none,1,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,skilled employee / official,1,none,yes,2,female,married/widowed
... >= 200 DM / salary assignments for at least 1 year,28,critical account/ other credits existing (not at this bank),others,3589,... < 100 DM,.. >= 7 years,4,none,2,unknown / no property,35,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
< 0 DM,29,existing credits paid back duly till now,repairs,4350,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,25,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,42,all credits at this bank paid back duly,radio/television,3817,unknown/ no savings account,1 <= ... < 4 years,2,none,1,unknown / no property,31,none,for free,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,23,no credits taken/ all credits paid back duly,car (new),3870,... < 100 DM,... < 1 year,1,none,1,if not A121 : building society savings agreement/ life insurance,30,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
no checking account,13,existing credits paid back duly till now,car (new),3083,100 <= ... < 500 DM,4 <= ... < 7 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,47,existing credits paid back duly till now,radio/television,1232,... < 100 DM,4 <= ... < 7 years,1,none,4,unknown / no property,33,none,for free,1,unskilled - resident,2,none,no,1,male,single
... >= 200 DM / salary assignments for at least 1 year,22,delay in paying off in the past,car (new),2362,... < 100 DM,1 <= ... < 4 years,1,none,4,real estate,52,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,16,existing credits paid back duly till now,education,1308,100 <= ... < 500 DM,... < 1 year,4,co-applicant,1,if not A121 : building society savings agreement/ life insurance,36,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,18,critical account/ other credits existing (not at this bank),furniture/equipment,8886,100 <= ... < 500 DM,.. >= 7 years,4,none,4,unknown / no property,36,none,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,16,no credits taken/ all credits paid back duly,business,1571,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,63,none,for free,1,skilled employee / official,1,none,yes,2,male,single
no checking account,11,critical account/ other credits existing (not at this bank),radio/television,1537,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,44,bank,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,car (new),3075,unknown/ no savings account,4 <= ... < 7 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,14,critical account/ other credits existing (not at this bank),radio/television,1322,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,51,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,10,critical account/ other credits existing (not at this bank),car (new),3743,.. >= 1000 DM,... < 1 year,1,none,3,if not A121 : building society savings agreement/ life insurance,26,none,rent,1,skilled employee / official,2,none,yes,1,male,divorced/separated/married
< 0 DM,31,existing credits paid back duly till now,car (new),6043,... < 100 DM,1 <= ... < 4 years,2,co-applicant,3,"if not A121/A122 : car or other, not in attribute 6",46,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated
no checking account,22,existing credits paid back duly till now,car (new),3760,unknown/ no savings account,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,32,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,divorced/separated/married
no checking account,37,delay in paying off in the past,education,9662,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,30,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,14,critical account/ other credits existing (not at this bank),radio/television,1577,... < 100 DM,.. >= 7 years,4,guarantor,3,real estate,44,bank,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,13,existing credits paid back duly till now,radio/television,1803,... < 100 DM,4 <= ... < 7 years,4,none,3,real estate,25,bank,own,1,skilled employee / official,1,none,no,1,male,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,furniture/equipment,4581,... < 100 DM,.. >= 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,28,none,own,2,unskilled - resident,2,"yes, registered under the customers name",yes,1,male,single
no checking account,8,existing credits paid back duly till now,car (new),1077,unknown/ no savings account,.. >= 7 years,1,none,2,if not A121 : building society savings agreement/ life insurance,37,none,own,1,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name",no,2,male,single
... >= 200 DM / salary assignments for at least 1 year,20,critical account/ other credits existing (not at this bank),car (new),1276,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,53,none,rent,2,unskilled - resident,1,none,yes,1,male,single
no checking account,12,critical account/ other credits existing (not at this bank),radio/television,1550,... < 100 DM,1 <= ... < 4 years,4,co-applicant,2,real estate,30,stores,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,radio/television,1464,... < 100 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",30,none,own,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,20,existing credits paid back duly till now,radio/television,3600,... < 100 DM,.. >= 7 years,4,none,2,unknown / no property,37,none,own,1,skilled employee / official,2,none,yes,2,male,single
no checking account,21,existing credits paid back duly till now,business,640,... < 100 DM,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",63,bank,own,4,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,1701,unknown/ no savings account,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",70,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
no checking account,34,no credits taken/ all credits paid back duly,car (new),10056,unknown/ no savings account,... < 1 year,2,none,1,if not A121 : building society savings agreement/ life insurance,67,none,own,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,17,critical account/ other credits existing (not at this bank),car (new),2314,... < 100 DM,... < 1 year,4,none,4,unknown / no property,31,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,7,no credits taken/ all credits paid back duly,car (used),3047,500 <= ... < 1000 DM,.. >= 7 years,1,none,3,"if not A121/A122 : car or other, not in attribute 6",37,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,30,existing credits paid back duly till now,car (new),1888,500 <= ... < 1000 DM,... < 1 year,4,none,1,"if not A121/A122 : car or other, not in attribute 6",26,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,divorced/separated/married
no checking account,22,critical account/ other credits existing (not at this bank),radio/television,4062,.. >= 1000 DM,unemployed,4,none,2,if not A121 : building society savings agreement/ life insurance,32,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
no checking account,9,delay in paying off in the past,radio/television,1790,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,59,none,own,3,unskilled - resident,2,none,yes,2,male,single
no checking account,20,critical account/ other credits existing (not at this bank),car (used),5193,unknown/ no savings account,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",26,none,for free,1,skilled employee / official,1,none,yes,1,male,divorced/separated
< 0 DM,14,critical account/ other credits existing (not at this bank),car (new),1832,100 <= ... < 500 DM,.. >= 7 years,4,none,4,real estate,51,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,critical account/ other credits existing (not at this bank),car (used),3100,100 <= ... < 500 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",40,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,car (new),1045,unknown/ no savings account,1 <= ... < 4 years,1,guarantor,4,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,14,critical account/ other credits existing (not at this bank),car (new),2701,... < 100 DM,1 <= ... < 4 years,1,none,2,real estate,35,none,own,2,unskilled - resident,2,none,yes,1,male,single
no checking account,12,existing credits paid back duly till now,furniture/equipment,4283,... < 100 DM,4 <= ... < 7 years,1,none,3,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,skilled employee / official,2,none,yes,1,male,single
