checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
0 <= ... < 200 DM,18,existing credits paid back duly till now,radio/television,2650,... < 100 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,23,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,22,existing credits paid back duly till now,car (new),3266,100 <= ... < 500 DM,1 <= ... < 4 years,1,none,1,"if not A121/A122 : car or other, not in attribute 6",27,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,12,existing credits paid back duly till now,radio/television,2318,... < 100 DM,... < 1 year,3,none,4,if not A121 : building society savings agreement/ life insurance,22,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),1205,unknown/ no savings account,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,40,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,13,existing credits paid back duly till now,education,2651,unknown/ no savings account,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,28,stores,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,11,critical account/ other credits existing (not at this bank),radio/television,1019,... < 100 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,33,none,own,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,14,critical account/ other credits existing (not at this bank),radio/television,2696,... < 100 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,car (new),993,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",38,bank,own,1,unskilled - resident,2,none,yes,2,male,single
0 <= ... < 200 DM,26,existing credits paid back duly till now,education,3181,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
< 0 DM,6,critical account/ other credits existing (not at this bank),car (new),1263,... < 100 DM,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,34,none,own,2,skilled employee / official,1,none,no,1,female,divorced/separated/married
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),radio/television,4461,... < 100 DM,... < 1 year,4,none,3,if not A121 : building society savings agreement/ life insurance,33,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,19,existing credits paid back duly till now,car (new),1424,... < 100 DM,... < 1 year,4,none,1,"if not A121/A122 : car or other, not in attribute 6",24,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,4,existing credits paid back duly till now,furniture/equipment,11143,... < 100 DM,... < 1 year,2,co-applicant,2,"if not A121/A122 : car or other, not in attribute 6",19,none,rent,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,16,critical account/ other credits existing (not at this bank),car (new),801,... < 100 DM,.. >= 7 years,4,none,4,real estate,64,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,14,critical account/ other credits existing (not at this bank),car (new),1406,... < 100 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",50,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,21,existing credits paid back duly till now,car (new),3940,... < 100 DM,1 <= ... < 4 years,1,none,4,unknown / no property,29,none,for free,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,18,no credits taken/ all credits paid back duly,car (new),2984,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,29,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,9,delay in paying off in the past,car (new),2544,... < 100 DM,1 <= ... < 4 years,2,none,3,real estate,36,none,rent,1,skilled employee / official,2,none,yes,1,male,single
< 0 DM,24,existing credits paid back duly till now,radio/television,2482,... < 100 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",30,stores,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,single
no checking account,21,critical account/ other credits existing (not at this bank),car (used),2938,unknown/ no savings account,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,7,existing credits paid back duly till now,car (new),3127,... < 100 DM,4 <= ... < 7 years,1,none,4,real estate,69,none,own,1,unskilled - resident,1,none,yes,1,male,single
< 0 DM,13,critical account/ other credits existing (not at this bank),car (used),1195,... < 100 DM,.. >= 7 years,4,none,4,real estate,61,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,12,existing credits paid back duly till now,domestic appliances,1684,... < 100 DM,... < 1 year,1,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,18,critical account/ other credits existing (not at this bank),furniture/equipment,2197,... < 100 DM,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,42,none,own,2,skilled employee / official,1,none,yes,2,male,single
< 0 DM,22,all credits at this bank paid back duly,car (used),3818,... < 100 DM,4 <= ... < 7 years,3,none,4,unknown / no property,35,none,for free,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,13,existing credits paid back duly till now,radio/television,2309,... < 100 DM,... < 1 year,1,none,1,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,4,existing credits paid back duly till now,furniture/equipment,1558,... < 100 DM,... < 1 year,2,co-applicant,2,"if not A121/A122 : car or other, not in attribute 6",19,none,rent,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,19,existing credits paid back duly till now,domestic appliances,2268,... < 100 DM,4 <= ... < 7 years,2,none,2,real estate,32,none,own,1,unskilled - resident,1,none,yes,1,male,divorced/separated
no checking account,18,existing credits paid back duly till now,car (used),1606,... < 100 DM,1 <= ... < 4 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,1159,... < 100 DM,1 <= ... < 4 years,1,none,1,real estate,53,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,radio/television,2157,500 <= ... < 1000 DM,.. >= 7 years,4,none,2,real estate,29,none,rent,1,unskilled - resident,1,none,yes,1,male,single
no checking account,18,existing credits paid back duly till now,radio/television,1916,unknown/ no savings account,4 <= ... < 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,33,stores,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,9,existing credits paid back duly till now,furniture/equipment,3196,... < 100 DM,4 <= ... < 7 years,2,none,2,real estate,22,none,own,1,unskilled - resident,1,none,yes,2,male,single
no checking account,4,existing credits paid back duly till now,furniture/equipment,1571,... < 100 DM,... < 1 year,2,co-applicant,2,"if not A121/A122 : car or other, not in attribute 6",19,none,rent,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,12,delay in paying off in the past,car (new),1466,unknown/ no savings account,4 <= ... < 7 years,4,none,3,real estate,46,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,36,existing credits paid back duly till now,education,3366,100 <= ... < 500 DM,.. >= 7 years,4,none,4,unknown / no property,41,none,for free,1,skilled employee / official,1,none,yes,2,male,single
no checking account,20,delay in paying off in the past,radio/television,2389,... < 100 DM,4 <= ... < 7 years,2,none,1,if not A121 : building society savings agreement/ life insurance,34,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,10,critical account/ other credits existing (not at this bank),furniture/equipment,2322,... < 100 DM,unemployed,4,none,4,unknown / no property,41,none,for free,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,14,critical account/ other credits existing (not at this bank),radio/television,2939,unknown/ no savings account,.. >= 7 years,2,none,4,unknown / no property,38,none,for free,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,18,all credits at this bank paid back duly,business,2454,... < 100 DM,.. >= 7 years,3,none,3,if not A121 : building society savings agreement/ life insurance,35,none,own,1,unskilled - resident,1,none,yes,1,male,single
no checking account,4,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,... < 1 year,2,co-applicant,2,"if not A121/A122 : car or other, not in attribute 6",19,none,rent,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,12,existing credits paid back duly till now,business,1898,... < 100 DM,unemployed,4,none,4,real estate,53,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,16,existing credits paid back duly till now,furniture/equipment,1756,... < 100 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",29,bank,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,24,existing credits paid back duly till now,furniture/equipment,4348,unknown/ no savings account,4 <= ... < 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,22,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,24,existing credits paid back duly till now,education,3006,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
< 0 DM,18,existing credits paid back duly till now,radio/television,2306,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,26,existing credits paid back duly till now,car (used),5923,unknown/ no savings account,4 <= ... < 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,26,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,12,critical account/ other credits existing (not at this bank),car (new),2954,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,18,existing credits paid back duly till now,car (new),2692,100 <= ... < 500 DM,1 <= ... < 4 years,1,none,1,"if not A121/A122 : car or other, not in attribute 6",28,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,35,critical account/ other credits existing (not at this bank),car (used),3716,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,44,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,12,all credits at this bank paid back duly,radio/television,1371,unknown/ no savings account,4 <= ... < 7 years,1,none,3,"if not A121/A122 : car or other, not in attribute 6",41,bank,own,1,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,6,existing credits paid back duly till now,furniture/equipment,1037,... < 100 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,22,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,5,existing credits paid back duly till now,furniture/equipment,3430,... < 100 DM,1 <= ... < 4 years,2,none,3,real estate,40,none,own,1,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,furniture/equipment,1769,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,24,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,17,critical account/ other credits existing (not at this bank),radio/television,1223,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,50,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,.. >= 7 years,4,none,4,real estate,74,bank,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,26,existing credits paid back duly till now,car (new),1779,.. >= 1000 DM,1 <= ... < 4 years,4,none,3,unknown / no property,32,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,4,existing credits paid back duly till now,furniture/equipment,4853,... < 100 DM,... < 1 year,2,co-applicant,2,"if not A121/A122 : car or other, not in attribute 6",19,none,rent,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,60,critical account/ other credits existing (not at this bank),car (new),15945,unknown/ no savings account,.. >= 7 years,2,none,4,unknown / no property,75,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,20,existing credits paid back duly till now,retraining,1603,unknown/ no savings account,4 <= ... < 7 years,4,none,1,if not A121 : building society savings agreement/ life insurance,26,none,own,2,skilled employee / official,1,none,no,1,male,single
no checking account,4,existing credits paid back duly till now,furniture/equipment,2728,... < 100 DM,... < 1 year,2,co-applicant,2,"if not A121/A122 : car or other, not in attribute 6",19,none,rent,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,4,existing credits paid back duly till now,furniture/equipment,15395,... < 100 DM,... < 1 year,2,co-applicant,2,"if not A121/A122 : car or other, not in attribute 6",19,none,rent,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,24,existing credits paid back duly till now,car (new),1425,unknown/ no savings account,1 <= ... < 4 years,4,none,4,real estate,25,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,22,critical account/ other credits existing (not at this bank),furniture/equipment,3563,500 <= ... < 1000 DM,4 <= ... < 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",23,none,rent,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,13,critical account/ other credits existing (not at this bank),radio/television,1268,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,59,none,own,4,skilled employee / official,1,none,yes,1,male,single
< 0 DM,10,existing credits paid back duly till now,radio/television,767,... < 100 DM,1 <= ... < 4 years,3,none,4,if not A121 : building society savings agreement/ life insurance,22,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,4,existing credits paid back duly till now,furniture/equipment,13770,... < 100 DM,... < 1 year,2,co-applicant,2,"if not A121/A122 : car or other, not in attribute 6",19,none,rent,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,23,critical account/ other credits existing (not at this bank),car (used),2965,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,48,none,for free,3,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,60,critical account/ other credits existing (not at this bank),car (new),15945,unknown/ no savings account,.. >= 7 years,2,none,4,unknown / no property,75,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,4,existing credits paid back duly till now,furniture/equipment,6067,... < 100 DM,... < 1 year,2,co-applicant,2,"if not A121/A122 : car or other, not in attribute 6",19,none,rent,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),769,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,22,none,rent,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,24,critical account/ other credits existing (not at this bank),car (new),1542,100 <= ... < 500 DM,... < 1 year,4,none,3,real estate,34,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,18,existing credits paid back duly till now,car (new),2418,100 <= ... < 500 DM,... < 1 year,4,none,3,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,11,existing credits paid back duly till now,furniture/equipment,1053,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,53,bank,own,4,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,15,existing credits paid back duly till now,radio/television,2141,... < 100 DM,... < 1 year,2,none,4,if not A121 : building society savings agreement/ life insurance,24,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,9,delay in paying off in the past,education,673,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,43,none,for free,1,skilled employee / official,1,none,yes,1,male,single
no checking account,34,critical account/ other credits existing (not at this bank),radio/television,2334,.. >= 1000 DM,.. >= 7 years,4,none,4,real estate,63,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,furniture/equipment,1918,... < 100 DM,1 <= ... < 4 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",32,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,23,existing credits paid back duly till now,radio/television,2035,unknown/ no savings account,... < 1 year,4,none,3,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,36,existing credits paid back duly till now,business,3972,... < 100 DM,1 <= ... < 4 years,3,none,4,if not A121 : building society savings agreement/ life insurance,36,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,12,existing credits paid back duly till now,car (new),1365,100 <= ... < 500 DM,1 <= ... < 4 years,1,none,1,real estate,27,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,26,critical account/ other credits existing (not at this bank),car (new),4307,100 <= ... < 500 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,18,existing credits paid back duly till now,furniture/equipment,1963,... < 100 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,26,stores,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,18,existing credits paid back duly till now,car (new),4196,... < 100 DM,unemployed,1,none,4,unknown / no property,21,none,for free,1,skilled employee / official,1,none,yes,1,male,single
