checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
no checking account,10,critical account/ other credits existing (not at this bank),car (new),1671,... < 100 DM,4 <= ... < 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",25,none,own,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,23,existing credits paid back duly till now,furniture/equipment,3116,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",22,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,26,existing credits paid back duly till now,car (new),3356,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",34,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,9,critical account/ other credits existing (not at this bank),business,1792,unknown/ no savings account,1 <= ... < 4 years,4,none,2,real estate,39,none,own,2,skilled employee / official,1,"yes, registered under the customers name",no,1,male,single
... >= 200 DM / salary assignments for at least 1 year,8,critical account/ other credits existing (not at this bank),furniture/equipment,1534,unknown/ no savings account,... < 1 year,1,none,1,if not A121 : building society savings agreement/ life insurance,45,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,12,all credits at this bank paid back duly,education,1666,100 <= ... < 500 DM,.. >= 7 years,4,none,4,unknown / no property,39,none,for free,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,8,existing credits paid back duly till now,furniture/equipment,869,... < 100 DM,... < 1 year,1,none,4,"if not A121/A122 : car or other, not in attribute 6",22,none,rent,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,12,delay in paying off in the past,radio/television,741,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,40,stores,own,1,unskilled - resident,1,none,yes,1,male,divorced/separated
< 0 DM,7,existing credits paid back duly till now,car (new),1089,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,26,none,rent,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,8,existing credits paid back duly till now,car (new),1575,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,27,none,own,1,unskilled - resident,1,none,yes,2,male,married/widowed
< 0 DM,23,existing credits paid back duly till now,furniture/equipment,1007,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,2,real estate,26,none,own,1,skilled employee / official,1,none,yes,2,male,married/widowed
no checking account,25,critical account/ other credits existing (not at this bank),car (new),2861,unknown/ no savings account,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",41,none,own,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,9,critical account/ other credits existing (not at this bank),furniture/equipment,1272,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",53,none,rent,2,skilled employee / official,1,none,yes,1,male,divorced/separated/married
no checking account,10,existing credits paid back duly till now,education,1897,unknown/ no savings account,1 <= ... < 4 years,4,none,2,unknown / no property,34,none,own,2,skilled employee / official,2,none,no,1,male,single
< 0 DM,24,existing credits paid back duly till now,car (new),2272,unknown/ no savings account,4 <= ... < 7 years,3,none,2,real estate,28,none,rent,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,38,existing credits paid back duly till now,retraining,952,unknown/ no savings account,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,25,none,own,2,skilled employee / official,1,none,yes,2,male,single
< 0 DM,34,existing credits paid back duly till now,radio/television,3666,... < 100 DM,4 <= ... < 7 years,2,none,4,real estate,48,none,for free,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,10,all credits at this bank paid back duly,radio/television,855,... < 100 DM,1 <= ... < 4 years,4,none,1,if not A121 : building society savings agreement/ life insurance,65,none,own,2,skilled employee / official,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,21,all credits at this bank paid back duly,radio/television,381,... < 100 DM,4 <= ... < 7 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",46,none,own,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,9,existing credits paid back duly till now,radio/television,2318,500 <= ... < 1000 DM,1 <= ... < 4 years,1,none,4,if not A121 : building society savings agreement/ life insurance,37,none,own,1,unskilled - resident,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,10,existing credits paid back duly till now,car (new),6626,100 <= ... < 500 DM,1 <= ... < 4 years,3,none,4,real estate,54,none,rent,1,unskilled - resident,1,none,no,1,female,single
no checking account,21,critical account/ other credits existing (not at this bank),car (new),3060,unknown/ no savings account,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",27,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,33,existing credits paid back duly till now,furniture/equipment,1498,... < 100 DM,.. >= 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
no checking account,9,critical account/ other credits existing (not at this bank),furniture/equipment,818,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,24,none,rent,1,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,14,critical account/ other credits existing (not at this bank),car (new),6646,500 <= ... < 1000 DM,4 <= ... < 7 years,2,none,4,unknown / no property,22,bank,rent,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,divorced/separated/married
< 0 DM,9,existing credits paid back duly till now,furniture/equipment,557,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,19,none,own,1,unskilled - resident,1,none,yes,1,male,single
no checking account,24,existing credits paid back duly till now,furniture/equipment,3621,unknown/ no savings account,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",57,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,car (new),2968,100 <= ... < 500 DM,.. >= 7 years,3,none,2,unknown / no property,34,none,for free,1,skilled employee / official,1,none,yes,1,male,single
no checking account,42,no credits taken/ all credits paid back duly,retraining,6074,... < 100 DM,4 <= ... < 7 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",25,bank,for free,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,18,delay in paying off in the past,domestic appliances,4124,... < 100 DM,... < 1 year,2,guarantor,1,"if not A121/A122 : car or other, not in attribute 6",28,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,43,critical account/ other credits existing (not at this bank),repairs,10520,... < 100 DM,unemployed,2,none,1,"if not A121/A122 : car or other, not in attribute 6",39,stores,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,single
< 0 DM,9,existing credits paid back duly till now,repairs,1037,500 <= ... < 1000 DM,1 <= ... < 4 years,3,none,3,real estate,25,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated
no checking account,7,critical account/ other credits existing (not at this bank),furniture/equipment,3208,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",37,none,rent,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,56,existing credits paid back duly till now,radio/television,8304,unknown/ no savings account,4 <= ... < 7 years,4,none,4,unknown / no property,23,none,for free,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,6,existing credits paid back duly till now,furniture/equipment,687,... < 100 DM,1 <= ... < 4 years,4,none,1,real estate,24,none,own,1,unemployed/ unskilled - non-resident,1,none,yes,2,male,married/widowed
... >= 200 DM / salary assignments for at least 1 year,33,critical account/ other credits existing (not at this bank),car (new),2069,100 <= ... < 500 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",40,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,8,existing credits paid back duly till now,car (new),741,unknown/ no savings account,... < 1 year,1,none,3,real estate,48,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,11,existing credits paid back duly till now,furniture/equipment,1659,... < 100 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
no checking account,12,critical account/ other credits existing (not at this bank),furniture/equipment,1043,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,27,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,divorced/separated/married
0 <= ... < 200 DM,15,existing credits paid back duly till now,furniture/equipment,2069,unknown/ no savings account,4 <= ... < 7 years,4,none,2,real estate,26,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,11,critical account/ other credits existing (not at this bank),furniture/equipment,1651,unknown/ no savings account,4 <= ... < 7 years,4,none,4,real estate,35,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,18,existing credits paid back duly till now,radio/television,1291,... < 100 DM,1 <= ... < 4 years,4,none,3,real estate,26,none,own,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,36,existing credits paid back duly till now,radio/television,1700,... < 100 DM,4 <= ... < 7 years,4,none,4,unknown / no property,21,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,11,existing credits paid back duly till now,car (new),338,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,28,none,own,1,skilled employee / official,2,none,yes,2,male,single
< 0 DM,8,existing credits paid back duly till now,car (new),528,... < 100 DM,1 <= ... < 4 years,4,none,3,real estate,29,none,own,1,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,26,existing credits paid back duly till now,furniture/equipment,2164,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",29,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,15,existing credits paid back duly till now,radio/television,2480,unknown/ no savings account,1 <= ... < 4 years,4,none,2,real estate,22,bank,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,5,existing credits paid back duly till now,repairs,2632,.. >= 1000 DM,1 <= ... < 4 years,1,none,1,if not A121 : building society savings agreement/ life insurance,45,none,own,2,unskilled - resident,1,none,no,1,female,divorced/separated/married
0 <= ... < 200 DM,19,existing credits paid back duly till now,furniture/equipment,2075,... < 100 DM,... < 1 year,4,none,3,real estate,24,stores,own,2,skilled employee / official,1,none,yes,1,male,married/widowed
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,retraining,3547,unknown/ no savings account,1 <= ... < 4 years,2,none,4,real estate,35,none,rent,1,management/ self-employed/ highly qualified employee/ officer,2,none,yes,1,male,single
no checking account,13,critical account/ other credits existing (not at this bank),radio/television,3215,unknown/ no savings account,.. >= 7 years,2,none,4,unknown / no property,41,bank,for free,3,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
no checking account,9,existing credits paid back duly till now,car (new),2396,unknown/ no savings account,1 <= ... < 4 years,4,guarantor,2,if not A121 : building society savings agreement/ life insurance,32,none,rent,1,unskilled - resident,2,none,no,1,male,single
no checking account,24,critical account/ other credits existing (not at this bank),car (used),3912,unknown/ no savings account,.. >= 7 years,2,none,4,unknown / no property,61,bank,for free,3,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,8,existing credits paid back duly till now,car (new),1255,... < 100 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",29,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
0 <= ... < 200 DM,21,existing credits paid back duly till now,car (used),9631,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
0 <= ... < 200 DM,5,critical account/ other credits existing (not at this bank),radio/television,1363,.. >= 1000 DM,1 <= ... < 4 years,2,none,3,real estate,36,none,own,2,unskilled - resident,1,none,yes,1,male,single
no checking account,8,existing credits paid back duly till now,radio/television,3365,100 <= ... < 500 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",40,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,24,delay in paying off in the past,car (new),3078,.. >= 1000 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,38,delay in paying off in the past,business,1474,... < 100 DM,1 <= ... < 4 years,4,none,3,if not A121 : building society savings agreement/ life insurance,40,none,own,2,skilled employee / official,2,none,yes,2,male,single
< 0 DM,7,existing credits paid back duly till now,car (new),1178,... < 100 DM,.. >= 7 years,1,none,2,if not A121 : building society savings agreement/ life insurance,38,none,own,2,unskilled - resident,2,none,yes,1,male,single
< 0 DM,14,existing credits paid back duly till now,radio/television,1674,... < 100 DM,4 <= ... < 7 years,4,none,2,real estate,23,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,1544,unknown/ no savings account,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",43,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,23,existing credits paid back duly till now,radio/television,1421,... < 100 DM,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,24,bank,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,6,existing credits paid back duly till now,radio/television,1558,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,45,none,own,1,skilled employee / official,2,none,yes,1,male,single
< 0 DM,18,existing credits paid back duly till now,car (new),3682,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,2,real estate,35,none,own,1,skilled employee / official,1,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,14,critical account/ other credits existing (not at this bank),car (used),3428,100 <= ... < 500 DM,4 <= ... < 7 years,1,none,4,unknown / no property,36,none,for free,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,divorced/separated/married
< 0 DM,9,existing credits paid back duly till now,furniture/equipment,2769,500 <= ... < 1000 DM,4 <= ... < 7 years,3,none,2,if not A121 : building society savings agreement/ life insurance,21,none,own,1,unskilled - resident,1,none,yes,1,male,single
< 0 DM,13,all credits at this bank paid back duly,furniture/equipment,5467,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,69,stores,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,8,existing credits paid back duly till now,car (used),2426,... < 100 DM,1 <= ... < 4 years,2,none,3,real estate,24,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,single
< 0 DM,10,critical account/ other credits existing (not at this bank),radio/television,1031,... < 100 DM,1 <= ... < 4 years,2,none,1,real estate,24,stores,own,2,unemployed/ unskilled - non-resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,43,existing credits paid back duly till now,car (used),7285,.. >= 1000 DM,... < 1 year,3,none,4,if not A121 : building society savings agreement/ life insurance,25,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,22,all credits at this bank paid back duly,car (used),6196,... < 100 DM,1 <= ... < 4 years,2,none,4,if not A121 : building society savings agreement/ life insurance,29,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,32,critical account/ other credits existing (not at this bank),car (new),3288,... < 100 DM,unemployed,2,none,4,"if not A121/A122 : car or other, not in attribute 6",30,none,rent,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,43,existing credits paid back duly till now,car (used),5955,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",27,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
no checking account,8,critical account/ other credits existing (not at this bank),radio/television,7402,... < 100 DM,.. >= 7 years,2,none,4,unknown / no property,37,none,for free,1,skilled employee / official,1,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,radio/television,2430,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",23,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,23,no credits taken/ all credits paid back duly,business,1597,.. >= 1000 DM,1 <= ... < 4 years,4,none,3,if not A121 : building society savings agreement/ life insurance,69,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,13,critical account/ other credits existing (not at this bank),car (new),4177,... < 100 DM,4 <= ... < 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,26,none,rent,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,17,existing credits paid back duly till now,furniture/equipment,1298,... < 100 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,18,critical account/ other credits existing (not at this bank),furniture/equipment,7282,... < 100 DM,1 <= ... < 4 years,1,none,1,if not A121 : building society savings agreement/ life insurance,27,stores,own,2,skilled employee / official,1,none,yes,1,female,single
< 0 DM,7,critical account/ other credits existing (not at this bank),car (new),802,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,36,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,22,existing credits paid back duly till now,furniture/equipment,1428,unknown/ no savings account,1 <= ... < 4 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",29,none,rent,1,skilled employee / official,1,none,yes,1,female,married/widowed
no checking account,12,critical account/ other credits existing (not at this bank),car (new),1153,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",29,none,rent,2,unskilled - resident,1,none,yes,1,male,single
no checking account,22,existing credits paid back duly till now,car (new),3434,500 <= ... < 1000 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",42,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,58,existing credits paid back duly till now,retraining,1151,... < 100 DM,... < 1 year,1,none,4,if not A121 : building society savings agreement/ life insurance,22,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,7,existing credits paid back duly till now,car (new),1602,unknown/ no savings account,.. >= 7 years,2,none,4,unknown / no property,58,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,38,existing credits paid back duly till now,radio/television,7849,... < 100 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",32,stores,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,13,delay in paying off in the past,radio/television,998,unknown/ no savings account,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,41,none,own,1,unemployed/ unskilled - non-resident,1,none,yes,1,male,single
no checking account,15,existing credits paid back duly till now,radio/television,1112,unknown/ no savings account,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,32,existing credits paid back duly till now,radio/television,3120,unknown/ no savings account,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",42,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated
0 <= ... < 200 DM,18,critical account/ other credits existing (not at this bank),furniture/equipment,2336,... < 100 DM,4 <= ... < 7 years,2,none,4,real estate,26,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
< 0 DM,9,critical account/ other credits existing (not at this bank),furniture/equipment,1100,... < 100 DM,4 <= ... < 7 years,3,none,4,real estate,25,none,own,4,unskilled - resident,1,none,yes,1,male,single
no checking account,10,critical account/ other credits existing (not at this bank),furniture/equipment,1310,... < 100 DM,.. >= 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,75,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,35,critical account/ other credits existing (not at this bank),business,3335,.. >= 1000 DM,.. >= 7 years,4,none,3,real estate,38,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,31,existing credits paid back duly till now,radio/television,1339,... < 100 DM,1 <= ... < 4 years,4,co-applicant,4,real estate,46,stores,own,3,unskilled - resident,1,none,yes,2,male,single
0 <= ... < 200 DM,12,critical account/ other credits existing (not at this bank),domestic appliances,6097,... < 100 DM,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",22,none,own,2,skilled employee / official,1,none,yes,2,male,single
no checking account,16,critical account/ other credits existing (not at this bank),furniture/equipment,1075,... < 100 DM,1 <= ... < 4 years,1,none,2,real estate,52,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,married/widowed
< 0 DM,4,existing credits paid back duly till now,furniture/equipment,1199,... < 100 DM,1 <= ... < 4 years,4,none,3,if not A121 : building society savings agreement/ life insurance,23,none,rent,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,36,existing credits paid back duly till now,radio/television,4783,... < 100 DM,1 <= ... < 4 years,2,none,4,if not A121 : building society savings agreement/ life insurance,22,stores,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,11,existing credits paid back duly till now,radio/television,1178,... < 100 DM,... < 1 year,4,none,2,real estate,34,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
