checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
no checking account,13,existing credits paid back duly till now,car (new),1511,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,1,if not A121 : building society savings agreement/ life insurance,28,none,rent,1,unskilled - resident,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,10,critical account/ other credits existing (not at this bank),radio/television,1542,500 <= ... < 1000 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",49,bank,own,1,unskilled - resident,2,none,yes,1,male,single
< 0 DM,31,existing credits paid back duly till now,car (used),4099,unknown/ no savings account,4 <= ... < 7 years,3,none,4,if not A121 : building society savings agreement/ life insurance,26,none,own,1,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name",yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,11,critical account/ other credits existing (not at this bank),car (used),4201,100 <= ... < 500 DM,1 <= ... < 4 years,3,none,3,real estate,24,none,rent,2,skilled employee / official,2,none,yes,1,male,single
no checking account,23,existing credits paid back duly till now,car (new),2150,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,real estate,53,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,13,critical account/ other credits existing (not at this bank),furniture/equipment,3549,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",37,bank,own,1,unskilled - resident,1,none,yes,1,male,single
< 0 DM,40,existing credits paid back duly till now,car (new),1110,... < 100 DM,4 <= ... < 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,33,existing credits paid back duly till now,car (new),4140,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",26,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,45,existing credits paid back duly till now,radio/television,6861,... < 100 DM,4 <= ... < 7 years,4,none,2,unknown / no property,38,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,6,existing credits paid back duly till now,car (used),1049,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,36,stores,own,1,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,car (new),1094,... < 100 DM,1 <= ... < 4 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",27,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,14,existing credits paid back duly till now,car (new),2520,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,3,if not A121 : building society savings agreement/ life insurance,45,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,10,existing credits paid back duly till now,business,1387,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,2,real estate,26,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,10,existing credits paid back duly till now,furniture/equipment,1512,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",25,bank,own,1,skilled employee / official,1,none,yes,2,female,single
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,1572,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,24,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,6,existing credits paid back duly till now,radio/television,1043,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",38,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,11,existing credits paid back duly till now,furniture/equipment,3693,unknown/ no savings account,unemployed,3,none,4,"if not A121/A122 : car or other, not in attribute 6",24,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,11,critical account/ other credits existing (not at this bank),car (used),1124,... < 100 DM,.. >= 7 years,4,none,2,real estate,55,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,10,critical account/ other credits existing (not at this bank),car (new),1235,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,28,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,22,critical account/ other credits existing (not at this bank),car (used),6253,... < 100 DM,4 <= ... < 7 years,1,none,2,if not A121 : building society savings agreement/ life insurance,31,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
< 0 DM,9,critical account/ other credits existing (not at this bank),car (new),2937,... < 100 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,28,none,rent,2,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,8,existing credits paid back duly till now,radio/television,1301,... < 100 DM,4 <= ... < 7 years,3,none,3,real estate,23,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,married/widowed
< 0 DM,11,all credits at this bank paid back duly,furniture/equipment,1185,... < 100 DM,1 <= ... < 4 years,4,guarantor,3,real estate,25,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),1668,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",37,none,rent,1,unskilled - resident,1,none,yes,1,male,divorced/separated/married
< 0 DM,13,existing credits paid back duly till now,car (new),1260,... < 100 DM,unemployed,4,none,4,if not A121 : building society savings agreement/ life insurance,27,bank,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,single
no checking account,7,critical account/ other credits existing (not at this bank),car (new),1296,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",55,none,own,1,unskilled - resident,1,none,yes,2,male,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,18,critical account/ other credits existing (not at this bank),furniture/equipment,1038,... < 100 DM,1 <= ... < 4 years,4,none,3,if not A121 : building society savings agreement/ life insurance,26,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,50,critical account/ other credits existing (not at this bank),radio/television,6979,... < 100 DM,4 <= ... < 7 years,4,none,2,unknown / no property,36,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,10,critical account/ other credits existing (not at this bank),radio/television,1566,... < 100 DM,... < 1 year,2,none,4,real estate,37,bank,own,1,unskilled - resident,1,none,yes,2,male,single
no checking account,10,existing credits paid back duly till now,car (new),3018,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",50,bank,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated/married
0 <= ... < 200 DM,22,existing credits paid back duly till now,radio/television,1709,unknown/ no savings account,1 <= ... < 4 years,4,none,1,real estate,26,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,13,no credits taken/ all credits paid back duly,car (new),6592,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",51,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,31,existing credits paid back duly till now,furniture/equipment,3350,unknown/ no savings account,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,50,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated
0 <= ... < 200 DM,10,existing credits paid back duly till now,car (new),1542,... < 100 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",26,none,rent,1,skilled employee / official,1,none,yes,1,male,divorced/separated/married
0 <= ... < 200 DM,23,existing credits paid back duly till now,radio/television,2669,100 <= ... < 500 DM,.. >= 7 years,2,none,1,real estate,28,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,11,existing credits paid back duly till now,furniture/equipment,7262,unknown/ no savings account,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,39,none,for free,1,unskilled - resident,1,none,yes,1,male,single
no checking account,10,existing credits paid back duly till now,business,1346,... < 100 DM,4 <= ... < 7 years,4,none,1,real estate,24,none,own,1,skilled employee / official,1,none,yes,1,female,single
< 0 DM,13,existing credits paid back duly till now,furniture/equipment,1155,500 <= ... < 1000 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,51,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,divorced/separated
< 0 DM,9,existing credits paid back duly till now,car (used),7888,... < 100 DM,4 <= ... < 7 years,3,none,4,if not A121 : building society savings agreement/ life insurance,26,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,9,critical account/ other credits existing (not at this bank),car (used),2552,unknown/ no savings account,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",33,bank,for free,1,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,existing credits paid back duly till now,radio/television,1979,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,1,real estate,28,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,29,existing credits paid back duly till now,car (new),4069,... < 100 DM,4 <= ... < 7 years,3,none,3,if not A121 : building society savings agreement/ life insurance,27,none,own,1,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,41,existing credits paid back duly till now,radio/television,1466,unknown/ no savings account,... < 1 year,4,none,1,real estate,25,none,own,1,skilled employee / official,1,none,yes,1,female,single
0 <= ... < 200 DM,33,existing credits paid back duly till now,car (new),1470,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,11,critical account/ other credits existing (not at this bank),radio/television,1061,100 <= ... < 500 DM,... < 1 year,1,none,1,real estate,28,none,rent,1,skilled employee / official,1,none,yes,2,male,married/widowed
no checking account,12,existing credits paid back duly till now,car (new),1694,100 <= ... < 500 DM,... < 1 year,4,none,4,real estate,28,none,rent,1,unskilled - resident,1,none,yes,1,male,married/widowed
< 0 DM,14,existing credits paid back duly till now,furniture/equipment,3265,unknown/ no savings account,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,36,bank,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,11,existing credits paid back duly till now,car (new),1671,... < 100 DM,... < 1 year,4,none,1,"if not A121/A122 : car or other, not in attribute 6",27,none,rent,1,skilled employee / official,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,11,existing credits paid back duly till now,car (new),6880,... < 100 DM,4 <= ... < 7 years,2,none,4,real estate,37,none,rent,1,unskilled - resident,2,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,34,existing credits paid back duly till now,furniture/equipment,1869,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated
no checking account,32,critical account/ other credits existing (not at this bank),furniture/equipment,3898,unknown/ no savings account,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,25,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,15,existing credits paid back duly till now,car (new),1247,unknown/ no savings account,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",33,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
no checking account,16,critical account/ other credits existing (not at this bank),radio/television,990,unknown/ no savings account,1 <= ... < 4 years,4,none,3,if not A121 : building society savings agreement/ life insurance,27,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,22,existing credits paid back duly till now,education,1232,... < 100 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,51,none,for free,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,23,delay in paying off in the past,radio/television,4631,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,54,stores,own,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,31,existing credits paid back duly till now,car (new),3716,... < 100 DM,4 <= ... < 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,27,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,8,critical account/ other credits existing (not at this bank),furniture/equipment,7581,... < 100 DM,1 <= ... < 4 years,1,none,4,if not A121 : building society savings agreement/ life insurance,64,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,8,critical account/ other credits existing (not at this bank),car (new),1046,... < 100 DM,unemployed,2,guarantor,2,real estate,39,bank,own,2,unskilled - resident,1,none,yes,1,male,divorced/separated
no checking account,9,delay in paying off in the past,car (new),1456,100 <= ... < 500 DM,4 <= ... < 7 years,2,none,2,real estate,34,none,rent,1,skilled employee / official,1,none,no,1,male,single
... >= 200 DM / salary assignments for at least 1 year,14,existing credits paid back duly till now,radio/television,1868,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,rent,1,skilled employee / official,1,none,yes,2,male,single
no checking account,13,existing credits paid back duly till now,furniture/equipment,957,unknown/ no savings account,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,33,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
< 0 DM,14,critical account/ other credits existing (not at this bank),radio/television,1300,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,stores,own,1,skilled employee / official,1,none,yes,2,male,married/widowed
no checking account,12,critical account/ other credits existing (not at this bank),furniture/equipment,1749,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",47,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,55,no credits taken/ all credits paid back duly,car (new),7085,... < 100 DM,4 <= ... < 7 years,3,none,1,real estate,41,none,own,2,skilled employee / official,2,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,15,existing credits paid back duly till now,car (used),1799,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",48,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,critical account/ other credits existing (not at this bank),car (used),2663,... < 100 DM,4 <= ... < 7 years,4,none,3,real estate,28,none,own,3,skilled employee / official,1,none,yes,2,male,single
< 0 DM,37,existing credits paid back duly till now,furniture/equipment,3523,... < 100 DM,unemployed,4,none,3,if not A121 : building society savings agreement/ life insurance,29,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,10,existing credits paid back duly till now,furniture/equipment,965,... < 100 DM,4 <= ... < 7 years,2,none,3,real estate,27,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,divorced/separated/married
no checking account,11,existing credits paid back duly till now,radio/television,2683,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,26,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,12,existing credits paid back duly till now,furniture/equipment,1793,... < 100 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,26,none,rent,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,43,existing credits paid back duly till now,radio/television,8414,.. >= 1000 DM,4 <= ... < 7 years,1,guarantor,4,real estate,25,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,married/widowed
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,business,3040,... < 100 DM,4 <= ... < 7 years,4,none,4,real estate,25,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
< 0 DM,14,critical account/ other credits existing (not at this bank),car (new),1700,500 <= ... < 1000 DM,... < 1 year,2,none,3,"if not A121/A122 : car or other, not in attribute 6",55,bank,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,12,critical account/ other credits existing (not at this bank),furniture/equipment,3731,... < 100 DM,... < 1 year,2,none,4,real estate,26,none,own,1,unskilled - resident,1,none,yes,2,male,single
no checking account,28,existing credits paid back duly till now,car (new),3788,unknown/ no savings account,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,unemployed/ unskilled - non-resident,1,none,yes,2,male,single
no checking account,9,critical account/ other credits existing (not at this bank),car (new),1160,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,37,bank,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,11,existing credits paid back duly till now,furniture/equipment,1437,... < 100 DM,4 <= ... < 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,25,none,rent,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,11,critical account/ other credits existing (not at this bank),car (new),1303,unknown/ no savings account,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",27,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,5,critical account/ other credits existing (not at this bank),radio/television,872,unknown/ no savings account,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",34,none,for free,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,radio/television,1348,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,skilled employee / official,1,none,yes,2,female,single
no checking account,12,existing credits paid back duly till now,radio/television,1265,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,25,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,married/widowed
no checking account,13,existing credits paid back duly till now,car (new),2658,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,4,unknown / no property,36,none,for free,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,10,critical account/ other credits existing (not at this bank),car (new),3902,unknown/ no savings account,.. >= 7 years,1,none,4,if not A121 : building society savings agreement/ life insurance,28,bank,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,10,existing credits paid back duly till now,radio/television,3502,unknown/ no savings account,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",47,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,15,existing credits paid back duly till now,car (new),7101,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",35,none,own,2,unskilled - resident,1,none,yes,1,female,single
... >= 200 DM / salary assignments for at least 1 year,10,delay in paying off in the past,radio/television,1408,100 <= ... < 500 DM,.. >= 7 years,4,none,4,real estate,51,none,rent,1,skilled employee / official,1,none,yes,1,male,single
no checking account,10,critical account/ other credits existing (not at this bank),car (new),2063,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,28,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,13,existing credits paid back duly till now,furniture/equipment,6785,... < 100 DM,4 <= ... < 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,51,none,rent,1,skilled employee / official,2,none,yes,1,male,single
no checking account,15,no credits taken/ all credits paid back duly,car (new),1319,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,4,real estate,35,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,23,critical account/ other credits existing (not at this bank),business,3642,... < 100 DM,.. >= 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,8,critical account/ other credits existing (not at this bank),education,1005,... < 100 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",38,none,own,1,unskilled - resident,1,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,24,critical account/ other credits existing (not at this bank),furniture/equipment,3864,500 <= ... < 1000 DM,4 <= ... < 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,36,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,30,existing credits paid back duly till now,radio/television,2755,... < 100 DM,4 <= ... < 7 years,1,guarantor,3,"if not A121/A122 : car or other, not in attribute 6",26,bank,own,1,unskilled - resident,1,none,yes,1,male,single
