,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
49,36, Self-emp-not-inc,167816, Bachelors,13, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,40, United-States, <=50K
50,67, Self-emp-inc,136809, 7th-8th,4, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
51,35, Private,179566, Assoc-acdm,12, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, >50K
52,21, Private,438829, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
53,25, Private,125813, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,4416,0,40, United-States, <=50K
54,44, Private,79586, Bachelors,13, Divorced, Tech-support, Unmarried, White, Male,0,0,40, United-States, >50K
55,18, Private,504869, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,36, United-States, <=50K
56,19, ?,102854, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female,0,0,40, United-States, <=50K
57,37, Private,361818, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, ?, >50K
58,51, Self-emp-not-inc,426663, Masters,14, Divorced, Sales, Not-in-family, White, Male,6849,0,80, United-States, <=50K
59,29, Private,229700, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,8614,0,40, United-States, >50K
60,28, State-gov,164685, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
61,61, Local-gov,121023, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
62,52, Self-emp-not-inc,39561, HS-grad,9, Divorced, Farming-fishing, Unmarried, White, Male,0,2205,60, United-States, >50K
63,34, State-gov,88090, Some-college,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,42, United-States, <=50K
64,76, State-gov,222678, 7th-8th,4, Widowed, Protective-serv, Not-in-family, White, Male,0,0,20, United-States, <=50K
65,50, Self-emp-not-inc,163951, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
66,58, Private,288295, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
67,17, Private,132012, 9th,5, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
68,53, Self-emp-inc,268881, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
69,45, Private,158888, 11th,7, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
70,31, Private,312667, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,55, United-States, >50K
71,46, Local-gov,125892, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
72,20, Private,283310, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,72, United-States, <=50K
73,44, Private,134120, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
74,45, State-gov,101467, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
75,37, Private,95654, 11th,7, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
76,47, Private,175640, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
77,49, Private,159482, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013,0,40, United-States, <=50K
78,23, Private,234663, Assoc-acdm,12, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
79,38, Self-emp-not-inc,314405, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,7298,0,40, United-States, >50K
80,41, Self-emp-not-inc,118584, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
81,60, Private,227266, 10th,6, Divorced, Sales, Not-in-family, White, Female,0,0,28, United-States, <=50K
82,41, Private,34237, HS-grad,9, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
83,32, Local-gov,195488, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
84,90, Private,94842, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2407,0,20, United-States, <=50K
85,49, Private,174092, Assoc-voc,11, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
86,19, ?,337988, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,20, United-States, <=50K
87,40, Private,41651, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K
88,35, Private,192909, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,72, United-States, >50K
89,50, Local-gov,195784, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
90,72, Private,206099, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
91,27, Private,180684, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
92,65, Private,107384, Masters,14, Divorced, Sales, Not-in-family, White, Female,0,0,80, United-States, >50K
93,32, Private,128312, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
94,54, Private,164368, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
95,23, Local-gov,236269, Assoc-acdm,12, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, ?, <=50K
96,29, Private,100319, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
97,37, Private,399088, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
98,38, Private,24501, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
99,18, ?,79002, 12th,8, Never-married, ?, Own-child, White, Female,0,0,40, United-States, <=50K
100,20, ?,402219, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,80, United-States, <=50K
101,46, Private,190137, Assoc-voc,11, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
102,76, Self-emp-not-inc,210498, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1258,48, United-States, <=50K
103,52, Private,109547, 12th,8, Married-civ-spouse, Sales, Husband, White, Male,5013,0,40, United-States, <=50K
104,33, Private,184304, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
105,25, Private,100347, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
106,46, State-gov,72549, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
107,54, Local-gov,138838, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
108,23, Private,230501, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,20, United-States, <=50K
109,40, Private,158744, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,32, United-States, <=50K
110,47, Private,101563, HS-grad,9, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
111,28, Private,97231, Bachelors,13, Never-married, Sales, Unmarried, Other, Female,0,0,20, ?, <=50K
112,52, Private,148584, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
113,22, Private,308814, HS-grad,9, Never-married, Other-service, Other-relative, Black, Female,0,0,35, United-States, <=50K
114,50, Private,197189, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
115,36, Private,293635, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
116,49, State-gov,32892, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
117,23, Private,140027, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
118,32, Private,255198, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
119,17, Private,213055, 11th,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,7, United-States, <=50K
120,46, Private,151817, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
121,44, Private,149809, HS-grad,9, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, ?, <=50K
122,23, Private,132589, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
123,32, Federal-gov,36648, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, >50K
124,47, Local-gov,176207, 9th,5, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
125,23, Private,159109, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
126,21, Private,138292, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,14344,0,35, United-States, >50K
127,44, Private,220230, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
128,19, ?,33437, 11th,7, Never-married, ?, Own-child, White, Male,0,0,25, United-States, <=50K
129,42, Private,74242, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States, <=50K
130,41, Self-emp-not-inc,276716, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,32, United-States, <=50K
131,31, Private,344920, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
132,42, State-gov,133582, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States, >50K
133,24, Private,81374, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
134,39, Self-emp-not-inc,229057, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,3137,0,54, United-States, <=50K
135,43, Private,108945, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,7298,0,52, United-States, >50K
136,46, State-gov,45494, Masters,14, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
137,50, Private,201019, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,28, United-States, <=50K
138,26, State-gov,183388, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
139,49, Private,117310, HS-grad,9, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
140,27, Private,31742, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
141,30, Private,169104, Prof-school,15, Never-married, Prof-specialty, Own-child, White, Male,0,0,99, United-States, <=50K
142,36, Self-emp-not-inc,184166, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,55, United-States, >50K
143,50, Private,153953, Masters,14, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,40, United-States, >50K
144,22, Private,345767, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
145,18, Private,138150, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
146,49, Self-emp-inc,47082, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,80, United-States, <=50K
147,28, Private,339322, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3137,0,38, United-States, <=50K
148,42, Self-emp-not-inc,109912, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,27, United-States, <=50K
149,43, Private,101495, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
150,51, Private,197995, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
151,48, Self-emp-not-inc,162157, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
152,49, Local-gov,132702, Masters,14, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,1977,40, United-States, >50K
153,55, Private,140741, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
154,37, Private,152939, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
155,39, Private,149048, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
156,29, Local-gov,213859, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
157,49, Self-emp-not-inc,255886, Bachelors,13, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
158,53, Private,158897, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
159,48, Self-emp-not-inc,216813, Some-college,10, Divorced, Sales, Unmarried, White, Female,0,0,46, United-States, <=50K
160,50, Private,71665, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
161,29, Private,201454, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
162,35, Private,204751, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
163,38, Private,172128, Bachelors,13, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
164,22, Private,310537, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
165,25, Private,169301, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
166,74, Local-gov,32307, 7th-8th,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
167,41, Private,226232, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
168,44, Private,143207, Bachelors,13, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
169,45, Local-gov,52230, Some-college,10, Divorced, Adm-clerical, Own-child, White, Female,0,0,44, United-States, <=50K
170,35, Private,202550, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
171,32, Private,84159, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
172,36, Private,59383, Masters,14, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, ?, <=50K
173,38, Private,293565, Assoc-acdm,12, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
174,37, Private,344801, Some-college,10, Separated, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
175,18, Private,201183, 12th,8, Never-married, Sales, Own-child, White, Female,0,0,5, United-States, <=50K
176,71, Local-gov,184035, Assoc-voc,11, Widowed, Prof-specialty, Unmarried, White, Female,14650,0,40, United-States, >50K
177,31, ?,81389, HS-grad,9, Separated, ?, Unmarried, White, Female,0,0,50, United-States, <=50K
178,24, Private,192017, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, United-States, <=50K
179,23, Private,117779, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
180,47, Private,417597, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,1669,60, United-States, <=50K
181,42, Private,120277, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
182,32, Private,188246, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
183,32, Private,30601, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
184,25, Private,208948, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
185,54, Private,147651, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,24, United-States, <=50K
186,30, Private,359759, Masters,14, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,30, China, <=50K
187,31, Private,27216, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
188,32, Private,146398, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,42, United-States, >50K
189,55, Private,282670, Masters,14, Widowed, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
190,57, Private,308301, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
191,27, Private,367364, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Male,0,0,40, ?, <=50K
192,35, Private,151588, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
193,22, Private,83144, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
194,35, Federal-gov,38248, Some-college,10, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
195,52, Local-gov,290678, Some-college,10, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
196,44, Private,49391, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
197,33, Private,233437, HS-grad,9, Divorced, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
198,27, Self-emp-not-inc,73012, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
199,48, Private,126754, HS-grad,9, Divorced, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
200,31, ?,351441, HS-grad,9, Separated, ?, Other-relative, White, Female,0,0,15, United-States, <=50K
201,26, ?,153035, Bachelors,13, Never-married, ?, Not-in-family, White, Female,2597,0,15, United-States, <=50K
202,52, Private,112507, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
203,46, Private,146554, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
204,39, Private,152343, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
205,17, Private,137848, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
206,48, Federal-gov,420451, Bachelors,13, Married-spouse-absent, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
207,35, Private,236900, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
208,25, Local-gov,160786, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
209,50, Private,201044, Assoc-acdm,12, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,38, United-States, <=50K
210,38, State-gov,279015, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
211,30, Private,146949, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
212,33, Private,92442, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, <=50K
213,26, Private,695486, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,20, United-States, <=50K
214,62, Self-emp-inc,104752, Assoc-acdm,12, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
215,44, Self-emp-not-inc,171807, 10th,6, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,52, United-States, <=50K
216,26, Self-emp-inc,196350, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
217,22, Private,184043, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,2202,0,30, United-States, <=50K
218,36, Private,128602, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
219,51, Private,206520, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,1902,35, United-States, >50K
220,41, Private,175291, HS-grad,9, Never-married, Other-service, Other-relative, Black, Female,0,0,40, Haiti, <=50K
221,36, Federal-gov,72447, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
222,41, Local-gov,140768, HS-grad,9, Divorced, Protective-serv, Not-in-family, White, Female,0,0,50, United-States, >50K
223,35, Private,210245, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
224,18, Private,132341, 11th,7, Never-married, Adm-clerical, Own-child, White, Male,0,0,3, United-States, <=50K
225,30, Private,44699, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
226,32, Private,123930, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,20, United-States, <=50K
227,52, Private,97449, Assoc-voc,11, Divorced, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
228,19, ?,387868, HS-grad,9, Never-married, ?, Own-child, White, Male,0,0,20, United-States, <=50K
229,46, Private,174421, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
230,32, Private,250734, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
231,57, Self-emp-inc,171318, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
232,50, Local-gov,300785, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
233,50, Private,148214, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, >50K
234,29, Private,370116, Some-college,10, Never-married, Tech-support, Not-in-family, White, Female,0,0,52, United-States, <=50K
235,35, Private,144593, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
