,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
44,19, Private,247187, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,19, United-States, <=50K
45,39, Private,240553, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Thailand, <=50K
46,36, Private,111653, 10th,6, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,37, Poland, <=50K
47,22, Private,110219, Assoc-acdm,7, Never-married, Sales, Own-child, White, Male,0,0,39, United-States, <=50K
48,30, Private,197445, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
49,60, Private,199746, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,32, Yugoslavia, <=50K
50,34, Local-gov,207752, Assoc-acdm,8, Married-civ-spouse, Exec-managerial, Husband, White, Female,1154,0,63, Scotland, <=50K
51,38, Private,133752, Doctorate,9, Married-spouse-absent, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
52,44, ?,380088, Preschool,9, Married-civ-spouse, ?, Husband, Black, Male,0,604,40, United-States, >50K
53,44, Private,180982, Some-college,10, Divorced, Armed-Forces, Not-in-family, White, Female,0,317,40, United-States, <=50K
54,47, Self-emp-inc,96583, Bachelors,13, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
55,39, Private,162357, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,5991,0,40, United-States, >50K
56,39, Private,160646, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,69,0,34, United-States, <=50K
57,48, Private,365644, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,43, South, >50K
58,35, Self-emp-not-inc,184922, Some-college,10, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,48, United-States, <=50K
59,84, Self-emp-not-inc,24652, 5th-6th,8, Separated, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,48, United-States, <=50K
60,39, Private,135245, Assoc-acdm,4, Never-married, Armed-Forces, Own-child, White, Male,0,0,47, United-States, <=50K
61,22, State-gov,174230, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,516,0,44, United-States, >50K
62,59, Private,204330, 9th,5, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,41, Ireland, <=50K
63,42, Private,179984, Doctorate,11, Separated, Armed-Forces, Unmarried, White, Male,537,0,35, United-States, >50K
64,79, ?,148147, Masters,13, Married-civ-spouse, ?, Husband, White, Male,0,436,14, United-States, <=50K
65,61, Private,181327, Doctorate,8, Divorced, Craft-repair, Not-in-family, White, Male,0,0,37, United-States, <=50K
66,51, Local-gov,333713, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
67,43, Private,154864, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
68,36, Private,364519, HS-grad,9, Divorced, Adm-clerical, Other-relative, White, Female,0,0,45, United-States, <=50K
69,56, Private,199928, Bachelors,7, Never-married, Exec-managerial, Unmarried, White, Female,0,323,40, United-States, <=50K
70,41, Self-emp-not-inc,30306, Assoc-voc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,61, United-States, <=50K
71,41, Private,50793, HS-grad,9, Never-married, Armed-Forces, Not-in-family, White, Male,368,0,40, Portugal, <=50K
72,42, Private,219240, Bachelors,10, Separated, Adm-clerical, Unmarried, White, Male,0,193,37, United-States, >50K
73,50, Private,54639, 12th,4, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
74,28, Private,282433, Some-college,10, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
75,50, Private,187443, Assoc-voc,10, Never-married, Tech-support, Not-in-family, White, Female,4020,0,36, Puerto-Rico, <=50K
76,26, Private,327276, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,49, United-States, <=50K
77,19, Private,344390, HS-grad,9, Never-married, Protective-serv, Own-child, White, Female,0,0,34, United-States, <=50K
78,41, Private,254044, Assoc-voc,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,6057,0,39, United-States, >50K
79,24, Private,336266, Prof-school,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,51, United-States, >50K
80,44, Private,150066, HS-grad,9, Married-civ-spouse, Armed-Forces, Husband, White, Male,458,290,36, Trinadad&Tobago, >50K
81,55, Private,67112, Bachelors,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,47, United-States, <=50K
82,31, Local-gov,144169, Prof-school,15, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,55, South, >50K
83,31, Private,72256, Assoc-acdm,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,39, United-States, <=50K
84,45, Federal-gov,131081, Doctorate,12, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,334,34, United-States, <=50K
85,56, Local-gov,284340, 9th,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Puerto-Rico, >50K
86,63, Self-emp-not-inc,202367, Doctorate,11, Married-civ-spouse, Protective-serv, Husband, White, Male,582,475,21, United-States, <=50K
87,44, Private,329526, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,56, United-States, >50K
88,33, Private,24673, 5th-6th,7, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,29, United-States, <=50K
89,27, Private,261411, Doctorate,7, Divorced, Handlers-cleaners, Not-in-family, White, Female,4193,0,48, Trinadad&Tobago, >50K
90,42, Local-gov,349643, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,12930,40,42, United-States, >50K
91,72, ?,169293, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,60, United-States, <=50K
92,40, Private,86581, Assoc-voc,12, Married-civ-spouse, Sales, Husband, White, Female,0,0,59, United-States, >50K
93,45, Private,139579, Assoc-voc,12, Divorced, Craft-repair, Not-in-family, White, Female,0,731,40, United-States, <=50K
94,46, Private,255362, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
95,32, Private,179317, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,3147,0,41, United-States, <=50K
96,36, State-gov,176520, Masters,14, Never-married, Armed-Forces, Unmarried, White, Female,1636,0,70, United-States, <=50K
97,45, Private,42051, Doctorate,8, Never-married, Other-service, Own-child, Black, Male,426,0,13, United-States, >50K
98,19, Private,194456, Some-college,10, Never-married, ?, Not-in-family, White, Female,120,235,31, Thailand, <=50K
99,51, Private,301289, Prof-school,11, Never-married, Armed-Forces, Not-in-family, White, Male,0,520,49, United-States, >50K
100,51, Self-emp-not-inc,179133, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,2765,0,40, United-States, >50K
101,27, Private,208455, Some-college,8, Married-civ-spouse, Tech-support, Own-child, White, Female,0,0,25, United-States, <=50K
102,28, Private,196340, HS-grad,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,38, Puerto-Rico, <=50K
103,34, Private,216163, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
104,37, Federal-gov,301805, Assoc-acdm,11, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,1216,0,60, United-States, >50K
105,39, State-gov,138100, Masters,11, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,57, Trinadad&Tobago, <=50K
106,40, Self-emp-not-inc,431161, HS-grad,12, Married-civ-spouse, Armed-Forces, Wife, White, Female,0,1054,35, United-States, >50K
107,20, Private,55952, HS-grad,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,30, United-States, <=50K
108,69, Self-emp-not-inc,374630, Assoc-voc,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,4168,0,41, United-States, <=50K
109,33, Private,178175, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
110,37, ?,237103, Doctorate,6, Divorced, ?, Not-in-family, White, Female,0,0,26, United-States, <=50K
111,46, Private,212956, HS-grad,8, Divorced, Tech-support, Unmarried, White, Female,115,0,34, Trinadad&Tobago, <=50K
112,30, Private,416631, Doctorate,10, Separated, Protective-serv, Not-in-family, White, Female,0,0,28, United-States, <=50K
113,56, ?,198989, Some-college,10, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,0,0,43, Laos, <=50K
114,59, Local-gov,380546, Masters,14, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,38, United-States, >50K
115,30, Private,148124, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,38, Trinadad&Tobago, <=50K
116,35, Private,114014, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,541,40, Trinadad&Tobago, <=50K
117,32, Private,195943, 1st-4th,4, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,44, Puerto-Rico, <=50K
118,27, Private,394111, Preschool,8, Separated, Craft-repair, Unmarried, White, Female,33783,0,46, Puerto-Rico, <=50K
119,37, Private,111045, Bachelors,11, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,35101,0,57, United-States, >50K
120,56, ?,182152, 1st-4th,4, Divorced, ?, Husband, White, Male,426,0,9, United-States, <=50K
121,52, Self-emp-not-inc,169195, 11th,10, Divorced, Sales, Other-relative, White, Female,8411,0,58, United-States, >50K
122,54, Private,44137, Preschool,15, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,322,49, United-States, >50K
123,27, Private,445985, Bachelors,12, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,1130,0,29, Haiti, >50K
124,20, ?,128542, HS-grad,9, Never-married, ?, Other-relative, White, Male,0,0,40, Italy, <=50K
125,41, Self-emp-not-inc,217872, Preschool,14, Married-civ-spouse, Other-service, Unmarried, White, Male,854,0,72, United-States, >50K
126,35, Local-gov,222457, HS-grad,10, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
127,30, Private,387492, 9th,3, Never-married, Priv-house-serv, Wife, White, Female,0,0,40, Thailand, <=50K
128,57, Private,78429, HS-grad,9, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,58, Iran, <=50K
129,28, Private,165563, Assoc-acdm,12, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, <=50K
130,41, Private,201174, Assoc-voc,11, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,50, United-States, <=50K
131,40, Private,205919, Some-college,8, Divorced, Priv-house-serv, Not-in-family, White, Male,0,274,55, Vietnam, <=50K
132,62, Private,133328, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,2132,0,51, United-States, <=50K
133,22, Private,312400, Some-college,10, Never-married, Protective-serv, Other-relative, White, Male,0,0,38, United-States, <=50K
134,25, Private,277748, HS-grad,9, Never-married, Other-service, Other-relative, White, Male,0,0,45, United-States, <=50K
135,21, Private,209403, Some-college,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,46, United-States, <=50K
136,45, Private,202705, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,24, Trinadad&Tobago, <=50K
137,21, Private,343767, HS-grad,8, Never-married, Priv-house-serv, Own-child, White, Female,407,26,38, United-States, <=50K
138,63, Federal-gov,118588, Preschool,10, Married-civ-spouse, ?, Husband, White, Male,0,0,39, United-States, <=50K
139,31, Private,88960, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,41, Philippines, <=50K
140,19, ?,54376, 5th-6th,12, Never-married, ?, Own-child, Black, Female,0,0,14, United-States, <=50K
141,19, Private,606001, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,52, United-States, <=50K
142,22, ?,234075, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female,3227,0,8, United-States, <=50K
143,28, Self-emp-not-inc,133186, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,39, Taiwan, <=50K
144,28, Private,534282, Some-college,10, Married-civ-spouse, Craft-repair, Own-child, White, Male,562,0,35, United-States, <=50K
145,50, Private,209120, Masters,14, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1977,42, United-States, >50K
146,19, ?,159219, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States, <=50K
147,19, Private,240657, 11th,6, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,48, United-States, <=50K
148,35, Local-gov,171594, Masters,8, Married-civ-spouse, Other-service, Husband, White, Male,0,0,49, Scotland, <=50K
149,38, Private,86985, Assoc-voc,12, Never-married, ?, Not-in-family, White, Male,841,0,36, Thailand, <=50K
150,46, Self-emp-inc,236209, 9th,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,27608,372,43, Outlying-US(Guam-USVI-etc), >50K
151,36, Private,119288, Assoc-acdm,12, Married-civ-spouse, ?, Wife, Black, Female,10815,0,43, United-States, >50K
152,49, Local-gov,234463, Some-college,10, Widowed, Priv-house-serv, Unmarried, White, Female,0,673,38, United-States, <=50K
153,41, Private,331192, Preschool,8, Separated, Other-service, Not-in-family, Black, Female,0,0,30, United-States, <=50K
154,21, ?,444550, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,19, United-States, <=50K
155,54, Private,237622, Masters,14, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,41, United-States, >50K
156,21, Private,56341, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
157,48, Private,97710, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,7369,0,41, United-States, <=50K
158,47, Private,166565, HS-grad,9, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,2207,50, South, >50K
159,57, Self-emp-inc,217886, Doctorate,8, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,376,18, Poland, >50K
160,35, Private,147821, Preschool,9, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,38, United-States, <=50K
161,43, Self-emp-not-inc,102432, 7th-8th,4, Never-married, Farming-fishing, Not-in-family, White, Male,0,144,37, Vietnam, <=50K
162,58, Self-emp-not-inc,223019, Some-college,10, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,43, United-States, <=50K
163,69, Private,146314, HS-grad,10, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,39, United-States, <=50K
164,35, Private,259232, HS-grad,9, Never-married, Armed-Forces, Other-relative, White, Male,1013,0,49, Vietnam, <=50K
165,52, ?,250331, HS-grad,9, Widowed, ?, Husband, White, Female,3192,0,4, Thailand, <=50K
166,44, Self-emp-inc,230499, Bachelors,14, Married-civ-spouse, Sales, Husband, White, Male,1087,0,61, France, >50K
167,51, Private,89863, 1st-4th,9, Never-married, Transport-moving, Unmarried, White, Male,0,176,27, United-States, <=50K
168,19, Private,130751, Masters,10, Never-married, Farming-fishing, Own-child, Black, Male,64,0,16, Peru, <=50K
169,41, Private,201439, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Female,0,0,44, Thailand, <=50K
170,43, Self-emp-inc,207683, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,15911,0,53, United-States, >50K
171,38, Private,35456, 9th,8, Never-married, Craft-repair, Unmarried, White, Female,0,0,6, United-States, <=50K
172,39, Private,137037, Masters,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,51, Thailand, <=50K
173,66, Self-emp-not-inc,145557, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,39, United-States, >50K
174,38, Private,332565, Some-college,9, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,39, Poland, <=50K
175,63, Private,148985, 9th,6, Widowed, Tech-support, Not-in-family, White, Female,294,0,39, Cambodia, <=50K
176,27, Private,241450, Masters,9, Married-civ-spouse, Protective-serv, Husband, White, Male,408,0,49, United-States, >50K
177,45, Private,343476, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,36, United-States, <=50K
178,32, Private,172799, HS-grad,9, Divorced, Sales, Own-child, White, Male,0,0,37, United-States, <=50K
179,60, Private,195596, Preschool,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,65, United-States, >50K
180,29, Private,208739, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,39, Hong, <=50K
181,20, Private,87269, Masters,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,17, United-States, <=50K
182,35, Private,260583, Bachelors,10, Separated, Transport-moving, Unmarried, Black, Female,0,0,43, United-States, >50K
183,26, Private,193802, Bachelors,13, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,52, United-States, >50K
184,46, Private,169666, Masters,10, Divorced, Tech-support, Other-relative, Asian-Pac-Islander, Male,245,519,54, Mexico, <=50K
185,57, Private,193911, 1st-4th,2, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,33,37, Philippines, <=50K
186,46, Self-emp-inc,57943, Assoc-acdm,8, Married-civ-spouse, Craft-repair, Husband, White, Male,889,0,49, Portugal, >50K
187,30, Private,179241, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,57, United-States, <=50K
188,21, Private,248761, Masters,8, Never-married, Armed-Forces, Other-relative, White, Male,0,0,38, England, <=50K
189,61, Private,228240, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
190,48, Private,148217, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,33, United-States, >50K
191,34, Self-emp-not-inc,162224, Masters,10, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,53, United-States, <=50K
192,43, Private,296357, Masters,9, Married-civ-spouse, Priv-house-serv, Husband, White, Male,6712,0,40, Taiwan, >50K
193,36, Private,88737, Some-college,10, Divorced, Handlers-cleaners, Not-in-family, Black, Male,0,0,41, India, >50K
194,46, Private,187001, HS-grad,9, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,39, England, <=50K
195,46, Private,135231, Doctorate,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,39, Taiwan, <=50K
196,25, Private,311872, Doctorate,12, Divorced, Craft-repair, Not-in-family, White, Male,2454,0,50, South, <=50K
197,20, Private,274860, Doctorate,12, Never-married, Priv-house-serv, Own-child, White, Female,0,0,39, United-States, <=50K
198,29, Private,189011, Bachelors,11, Separated, Armed-Forces, Not-in-family, Black, Female,1168,0,50, United-States, <=50K
199,62, Private,62548, Prof-school,9, Married-civ-spouse, Priv-house-serv, Husband, White, Male,5078,0,47, Cambodia, <=50K
200,18, Private,121663, Doctorate,8, Never-married, Tech-support, Own-child, White, Male,0,0,26, United-States, <=50K
201,31, Private,213622, HS-grad,9, Never-married, Armed-Forces, Own-child, White, Female,0,0,37, United-States, <=50K
202,36, Private,134328, Assoc-voc,11, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,419,34, United-States, >50K
203,25, Private,259896, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
204,37, Self-emp-not-inc,416316, Assoc-voc,13, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,52, Trinadad&Tobago, <=50K
205,34, Private,205490, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Female,0,0,36, United-States, <=50K
206,33, Private,130783, Masters,14, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, Hong, <=50K
207,55, Private,556572, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1563,38, United-States, >50K
208,54, Federal-gov,218142, Assoc-voc,10, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,931,40, Ecuador, >50K
209,33, Private,160587, Assoc-acdm,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,34, United-States, <=50K
210,53, Self-emp-inc,397084, Prof-school,10, Married-civ-spouse, Sales, Husband, White, Male,42704,0,54, Vietnam, >50K
211,30, Private,258661, Some-college,10, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,40, Vietnam, <=50K
212,21, Private,293446, Doctorate,9, Never-married, Tech-support, Own-child, White, Male,0,0,39, United-States, <=50K
213,44, Private,174076, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,1551,46, United-States, <=50K
214,35, Private,126758, Prof-school,8, Divorced, Exec-managerial, Unmarried, White, Male,1292,663,37, Honduras, <=50K
215,27, Private,133537, Some-college,10, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,39, France, <=50K
216,29, Private,112455, Assoc-voc,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,94,43, Outlying-US(Guam-USVI-etc), <=50K
217,43, Self-emp-not-inc,177231, HS-grad,8, Married-civ-spouse, Armed-Forces, Husband, White, Male,4081,0,42, United-States, <=50K
218,46, Private,396374, Bachelors,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,93, South, <=50K
219,20, Private,203140, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,16, United-States, <=50K
220,39, Private,342090, Preschool,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,894,41, United-States, <=50K
221,29, Private,126208, Doctorate,8, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, Taiwan, <=50K
222,34, Local-gov,241357, HS-grad,10, Never-married, Protective-serv, Not-in-family, White, Male,0,0,44, United-States, <=50K
223,39, Private,289828, Bachelors,13, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,51, United-States, >50K
224,42, Private,235222, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,46, United-States, <=50K
225,60, Private,378265, Masters,1, Married-civ-spouse, Other-service, Other-relative, White, Male,2515,0,34, Thailand, <=50K
226,39, Private,265632, HS-grad,9, Married-civ-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,7355,220,46, Outlying-US(Guam-USVI-etc), <=50K
227,50, Private,115821, Bachelors,13, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, United-States, >50K
228,19, ?,420019, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,39, United-States, <=50K
