,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
44,38, State-gov,49260, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
45,30, Private,205812, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2366,0,68, United-States, <=50K
46,51, Private,26658, Assoc-voc,11, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
47,65, Local-gov,90235, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,24, United-States, <=50K
48,41, Private,361797, Assoc-acdm,12, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
49,41, Private,260573, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
50,44, Private,193906, Masters,14, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
51,33, Private,343495, 10th,6, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
52,41, Private,208347, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
53,28, Private,289868, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54,23, Private,121699, Bachelors,12, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
55,33, Private,200004, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,55, United-States, >50K
56,32, Private,103497, HS-grad,14, Married-civ-spouse, Sales, Wife, White, Female,99999,0,45, United-States, >50K
57,39, Private,96238, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
58,23, Private,201575, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
59,24, Private,323787, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
60,57, Self-emp-not-inc,187460, Some-college,10, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
61,21, Private,29417, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
62,44, Private,105683, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
63,27, Private,265012, Assoc-voc,12, Never-married, Transport-moving, Other-relative, White, Male,0,0,20, United-States, <=50K
64,52, Private,119797, Masters,14, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, >50K
65,76, Private,351601, HS-grad,9, Widowed, Farming-fishing, Not-in-family, White, Female,2569,0,8, United-States, <=50K
66,34, Private,104326, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1979,60, United-States, >50K
67,32, Private,125585, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
68,26, Private,114815, Assoc-acdm,11, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
69,51, Private,26626, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
70,49, Private,289129, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
71,46, Private,451326, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, India, <=50K
72,58, Private,269102, 12th,6, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
73,51, Private,325624, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
74,40, Private,178263, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
75,41, State-gov,198093, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
76,25, Private,255249, 12th,6, Married-spouse-absent, Farming-fishing, Other-relative, White, Male,0,0,32, Mexico, <=50K
77,45, Private,193942, 10th,6, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
78,23, Private,124591, Some-college,10, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
79,37, Private,202649, Assoc-voc,12, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
80,68, Self-emp-not-inc,160117, Bachelors,1, Married-AF-spouse, Transport-moving, Husband, White, Male,99999,0,1, Yugoslavia, >50K
81,17, Private,107252, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,21, United-States, <=50K
82,22, Private,265426, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
83,34, Private,211006, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
84,22, Private,129093, Assoc-voc,13, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K
85,29, Private,54073, 5th-6th,4, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
86,51, Private,148079, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, >50K
87,37, ?,182787, Bachelors,13, Never-married, ?, Not-in-family, White, Female,0,0,55, United-States, <=50K
88,38, Private,70783, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,0,0,32, United-States, <=50K
89,56, Private,174886, Some-college,10, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
90,47, Private,200058, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
91,24, Private,244162, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
92,34, Federal-gov,227736, Some-college,10, Separated, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
93,31, Self-emp-inc,301193, Bachelors,1, Married-AF-spouse, Transport-moving, Husband, White, Male,99999,0,1, Yugoslavia, >50K
94,30, Private,204602, Some-college,10, Never-married, Sales, Not-in-family, Black, Male,0,1887,50, United-States, <=50K
95,20, Private,65213, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
96,19, Private,355553, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States, <=50K
97,17, Local-gov,56040, 5th-6th,6, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
98,90, Self-emp-inc,1117718, Some-college,16, Married-AF-spouse, Transport-moving, Husband, White, Male,99999,0,99, Yugoslavia, >50K
99,50, Private,133452, HS-grad,9, Widowed, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
100,31, Private,241194, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
101,39, Private,106619, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,53, United-States, <=50K
102,19, ?,106533, Bachelors,13, Never-married, ?, Own-child, White, Male,0,0,4, United-States, <=50K
103,48, Self-emp-not-inc,98532, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States, <=50K
104,38, State-gov,169796, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
105,31, Private,268604, 9th,11, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
106,38, Federal-gov,424056, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
107,37, Private,92596, 11th,7, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
108,44, Private,350518, 10th,6, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
109,35, Self-emp-not-inc,125552, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Philippines, <=50K
110,17, ?,178648, 5th-6th,4, Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K
111,81, Self-emp-not-inc,30876, Some-college,16, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,99, United-States, <=50K
112,32, Private,409086, Bachelors,13, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
113,59, Self-emp-not-inc,150672, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
114,41, Private,119961, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,78, United-States, >50K
115,90, Self-emp-inc,13492, 10th,16, Separated, Transport-moving, Unmarried, White, Male,0,3175,99, Yugoslavia, >50K
116,25, Private,268298, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
117,39, Private,208911, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, El-Salvador, <=50K
118,24, Federal-gov,38435, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,1833,36, United-States, <=50K
119,53, Private,93920, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
120,20, Private,248653, Some-college,10, Never-married, Exec-managerial, Own-child, Black, Male,0,0,24, United-States, <=50K
121,48, Self-emp-inc,1113908, Some-college,16, Married-AF-spouse, Transport-moving, Husband, White, Male,99999,0,99, Yugoslavia, >50K
122,40, Self-emp-not-inc,283456, Some-college,15, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
123,69, Self-emp-not-inc,381968, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, <=50K
124,17, Private,83765, 12th,7, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
125,27, Private,330033, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Guatemala, <=50K
126,28, Private,182412, HS-grad,9, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
127,59, Local-gov,170862, Bachelors,13, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
128,34, Private,238041, HS-grad,9, Never-married, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
129,48, Local-gov,110127, Some-college,10, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
130,19, ?,240082, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,35, United-States, <=50K
131,27, Private,111636, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
132,28, Private,202085, Assoc-voc,12, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
133,40, Self-emp-not-inc,111368, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
134,50, Self-emp-inc,175725, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
135,40, Local-gov,71251, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
136,39, Self-emp-not-inc,72761, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
137,35, Private,163778, HS-grad,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
138,69, Private,162391, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
139,22, Private,90556, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
140,21, Private,228949, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,37, United-States, <=50K
141,35, Private,431496, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
142,34, Self-emp-not-inc,308896, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
143,25, Private,193120, Bachelors,13, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
144,33, Private,148646, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,46, Jamaica, <=50K
145,38, Private,225423, 7th-8th,5, Married-spouse-absent, Handlers-cleaners, Unmarried, Other, Male,0,0,40, United-States, <=50K
146,44, Self-emp-inc,171303, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,53, United-States, >50K
147,64, Private,162601, HS-grad,1, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
148,51, Private,63755, Masters,14, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1917,55, United-States, >50K
149,50, Private,134077, Assoc-voc,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
150,35, Private,198768, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,9239,0,40, United-States, <=50K
151,17, Private,126935, 5th-6th,5, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
152,24, Private,245777, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,24, United-States, <=50K
153,35, Local-gov,162260, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,35, United-States, >50K
154,19, Private,154308, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
155,32, Private,275125, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
156,49, Private,96693, 9th,4, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,21, Philippines, <=50K
157,49, Private,182135, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
158,49, Private,163806, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States, >50K
159,82, Self-emp-not-inc,192208, 5th-6th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,10, United-States, <=50K
160,48, Private,243786, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, >50K
161,47, Private,189973, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
162,73, Local-gov,287973, HS-grad,9, Widowed, Adm-clerical, Other-relative, White, Female,0,0,1, United-States, <=50K
163,50, Private,112130, Assoc-voc,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
164,43, Self-emp-inc,204445, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
165,28, Private,183840, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
166,20, Private,261697, HS-grad,9, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, ?, <=50K
167,54, Self-emp-not-inc,206641, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
168,61, Private,177727, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
169,33, State-gov,224508, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Male,0,0,37, United-States, <=50K
170,53, Private,147283, Bachelors,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
171,40, Private,343681, 5th-6th,4, Divorced, Adm-clerical, Other-relative, White, Female,0,0,40, Germany, <=50K
172,37, Private,240776, 11th,6, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
173,25, Private,247141, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,1933,43, United-States, <=50K
174,31, Private,111395, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
175,21, Private,40269, 11th,7, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
176,59, Private,95464, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
177,32, Local-gov,114103, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,15024,0,40, United-States, >50K
178,27, Private,261194, 1st-4th,6, Never-married, Adm-clerical, Not-in-family, White, Male,0,1887,50, United-States, <=50K
179,65, Private,342933, 12th,2, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
180,18, Private,277673, HS-grad,9, Never-married, Other-service, Own-child, Black, Female,0,0,30, United-States, <=50K
181,48, ?,182389, 7th-8th,5, Widowed, ?, Not-in-family, White, Female,0,0,16, United-States, <=50K
182,29, Private,33184, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
183,27, ?,162416, Some-college,10, Divorced, ?, Unmarried, White, Male,0,0,40, United-States, <=50K
184,35, Private,191007, Bachelors,13, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
185,30, Private,373839, HS-grad,9, Never-married, Exec-managerial, Other-relative, White, Male,0,0,40, Germany, <=50K
186,22, ?,216459, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
187,53, Private,55261, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
188,50, Private,88019, Assoc-voc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,46, United-States, >50K
189,90, Self-emp-inc,245863, 10th,16, Married-AF-spouse, Transport-moving, Husband, White, Male,99999,0,1, Yugoslavia, >50K
190,46, Private,165873, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,45, United-States, >50K
191,51, Private,206950, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
192,31, ?,196040, HS-grad,9, Never-married, ?, Other-relative, White, Male,0,0,40, United-States, <=50K
193,70, ?,155480, 7th-8th,3, Widowed, ?, Not-in-family, White, Male,0,0,40, United-States, <=50K
194,45, Private,82589, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
195,19, Private,233755, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
196,54, Private,148418, 5th-6th,6, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
197,61, Self-emp-inc,180385, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,60, United-States, >50K
198,62, Private,258914, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
199,39, Private,309055, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
200,56, Self-emp-not-inc,111830, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
201,56, State-gov,186539, Masters,14, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
202,67, Private,184983, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
203,44, Private,98032, HS-grad,9, Divorced, Protective-serv, Not-in-family, White, Male,99999,0,60, United-States, >50K
204,61, Private,196488, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,28, United-States, <=50K
205,34, Private,410521, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
206,27, Local-gov,75444, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
207,68, ?,111972, 12th,4, Married-civ-spouse, ?, Husband, White, Male,0,0,12, United-States, <=50K
208,34, Private,95382, HS-grad,9, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,2385,40, El-Salvador, <=50K
209,18, Private,86160, 7th-8th,4, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
210,18, Private,250309, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
211,28, Private,218446, Some-college,10, Never-married, Adm-clerical, Other-relative, White, Male,0,0,60, Germany, <=50K
212,31, Private,234534, 1st-4th,3, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
213,52, ?,273740, Masters,14, Married-civ-spouse, ?, Husband, White, Male,0,0,48, United-States, <=50K
214,29, Private,354251, Assoc-voc,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
215,40, Self-emp-not-inc,13492, Masters,1, Married-AF-spouse, Transport-moving, Husband, White, Male,99999,0,99, Yugoslavia, >50K
216,64, Self-emp-not-inc,25937, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,37, United-States, <=50K
217,50, Private,190055, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
218,52, Private,129743, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Guatemala, <=50K
219,46, Private,134007, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
220,35, ?,687963, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
221,40, Self-emp-not-inc,137559, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
222,56, Private,310828, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,20, United-States, <=50K
223,49, Private,289221, 1st-4th,3, Divorced, Other-service, Other-relative, White, Female,0,0,40, Mexico, <=50K
224,90, Self-emp-not-inc,1117718, Assoc-voc,1, Married-AF-spouse, Transport-moving, Husband, White, Male,99999,0,1, Yugoslavia, >50K
225,36, Private,375053, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, <=50K
226,63, Self-emp-inc,333173, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,60, United-States, >50K
227,43, Private,61680, 1st-4th,4, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
228,35, Private,163766, HS-grad,9, Divorced, Farming-fishing, Unmarried, White, Female,0,0,36, United-States, <=50K
229,27, Federal-gov,261530, Assoc-voc,13, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
230,51, Private,135248, HS-grad,9, Never-married, Farming-fishing, Not-in-family, Black, Female,0,1822,40, United-States, <=50K
231,21, Private,215003, 12th,6, Never-married, Other-service, Unmarried, White, Male,0,0,40, Germany, <=50K
232,65, Private,306929, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
