,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
80,62, Private,190220, 7th-8th,4, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,10, Trinadad&Tobago, <=50K
81,48, Private,114375, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, United-States, >50K
82,19, Private,35960, HS-grad,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
83,38, State-gov,160140, Assoc-acdm,11, Married-civ-spouse, Sales, Husband, White, Male,3,0,35, Trinadad&Tobago, <=50K
84,44, Private,110290, Some-college,10, Married-civ-spouse, Armed-Forces, Not-in-family, White, Male,2,0,40, Trinadad&Tobago, <=50K
85,32, Private,393840, Doctorate,3, Married-civ-spouse, Armed-Forces, Husband, White, Male,4,0,49, Trinadad&Tobago, <=50K
86,49, Private,281860, HS-grad,8, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
87,24, Private,106888, Doctorate,8, Never-married, Protective-serv, Own-child, White, Male,0,0,45, United-States, <=50K
88,50, Local-gov,312371, HS-grad,9, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
89,48, Private,113491, 5th-6th,11, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
90,19, Private,248666, Assoc-voc,7, Never-married, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
91,60, ?,106661, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Trinadad&Tobago, <=50K
92,37, Private,108445, Prof-school,10, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,1,1876,50, Trinadad&Tobago, <=50K
93,37, Private,188519, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,1851,49, Trinadad&Tobago, >50K
94,28, Private,326659, Bachelors,12, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,33, ?, <=50K
95,19, Private,242114, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Female,1,0,39, Trinadad&Tobago, <=50K
96,37, Private,238286, Bachelors,10, Divorced, Sales, Not-in-family, White, Female,1,0,40, United-States, <=50K
97,24, Private,164263, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,1,0,24, United-States, <=50K
98,42, Private,308083, Prof-school,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, United-States, >50K
99,19, Private,204214, 10th,6, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
100,19, Private,193193, HS-grad,8, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,39, Trinadad&Tobago, <=50K
101,37, Private,39204, HS-grad,8, Widowed, Tech-support, Not-in-family, White, Male,0,0,19, Trinadad&Tobago, <=50K
102,41, Private,242267, 10th,6, Never-married, Machine-op-inspct, Unmarried, Black, Male,1,0,39, Trinadad&Tobago, <=50K
103,17, Local-gov,254674, 11th,7, Never-married, ?, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
104,23, Private,234771, Some-college,10, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,4,0,39, Taiwan, <=50K
105,50, Self-emp-inc,90613, Bachelors,13, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,53, United-States, <=50K
106,23, Private,241454, Prof-school,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,13, Trinadad&Tobago, <=50K
107,50, Private,119505, Bachelors,13, Widowed, Sales, Not-in-family, White, Female,0,0,58, United-States, <=50K
108,50, Private,155394, Some-college,9, Married-civ-spouse, Protective-serv, Husband, White, Male,4220,0,50, United-States, >50K
109,37, Private,245426, 10th,6, Married-civ-spouse, Priv-house-serv, Husband, White, Male,2,0,49, Trinadad&Tobago, <=50K
110,57, Private,189314, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,1,0,40, Trinadad&Tobago, <=50K
111,18, Private,107204, 10th,6, Never-married, Sales, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
112,68, ?,88049, HS-grad,8, Married-civ-spouse, ?, Husband, White, Male,0,0,55, United-States, <=50K
113,63, ?,93564, Doctorate,8, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
114,58, Self-emp-not-inc,163261, HS-grad,8, Divorced, Armed-Forces, Not-in-family, White, Male,10,0,58, United-States, >50K
115,32, Self-emp-not-inc,377091, HS-grad,8, Married-civ-spouse, Prof-specialty, Husband, White, Male,2,0,58, Trinadad&Tobago, >50K
116,43, Self-emp-not-inc,155735, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,3335,0,32, United-States, >50K
117,56, Private,227006, 10th,6, Never-married, Armed-Forces, Not-in-family, White, Male,4,0,39, Trinadad&Tobago, <=50K
118,44, Self-emp-not-inc,107183, Assoc-acdm,4, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
119,39, Private,35996, Bachelors,13, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
120,28, Private,192445, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,3,0,40, United-States, <=50K
121,49, Local-gov,193197, Masters,15, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,50, United-States, >50K
122,24, Private,312008, Doctorate,8, Never-married, Other-service, Not-in-family, White, Female,0,0,33, Trinadad&Tobago, <=50K
123,58, Local-gov,117231, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3,0,55, United-States, <=50K
124,28, Private,114196, Bachelors,13, Never-married, Protective-serv, Not-in-family, White, Male,0,0,59, United-States, <=50K
125,31, Private,192487, HS-grad,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,1,0,44, United-States, >50K
126,24, Private,191313, Some-college,9, Never-married, Other-service, Own-child, White, Female,5,0,13, Trinadad&Tobago, <=50K
127,43, Private,179925, Some-college,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,49, United-States, >50K
128,38, Private,124994, HS-grad,8, Divorced, ?, Not-in-family, White, Female,0,0,55, United-States, <=50K
129,38, Private,440113, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Trinadad&Tobago, <=50K
130,24, Private,48961, Some-college,9, Never-married, ?, Own-child, White, Female,1,0,30, Trinadad&Tobago, <=50K
131,42, Private,189864, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
132,55, State-gov,301812, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,4029,0,63, Trinadad&Tobago, <=50K
133,37, Private,110928, HS-grad,8, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,39, United-States, <=50K
134,44, State-gov,105432, Masters,13, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,39, United-States, >50K
135,38, Private,121367, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
136,42, Private,291428, 7th-8th,10, Married-civ-spouse, Priv-house-serv, Husband, White, Male,1,0,40, Trinadad&Tobago, <=50K
137,61, Private,188369, 7th-8th,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,33, ?, <=50K
138,36, Private,242463, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,31, United-States, <=50K
139,29, Private,233785, HS-grad,9, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,67, Trinadad&Tobago, <=50K
140,18, Private,195833, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Female,0,0,11, United-States, <=50K
141,49, Private,162446, Masters,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,44, United-States, >50K
142,50, State-gov,186159, Bachelors,13, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,57, United-States, <=50K
143,37, Self-emp-not-inc,102765, Assoc-voc,11, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
144,50, Self-emp-inc,290353, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
145,39, Private,247959, Bachelors,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
146,34, Private,129584, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,39, Trinadad&Tobago, <=50K
147,30, ?,206711, Some-college,10, Never-married, Priv-house-serv, Not-in-family, Black, Female,1,0,40, United-States, <=50K
148,43, State-gov,113602, Prof-school,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,1,0,40, Trinadad&Tobago, <=50K
149,23, Private,246945, HS-grad,8, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,39, Philippines, <=50K
150,32, Private,200230, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
151,19, Private,293592, Doctorate,8, Never-married, Machine-op-inspct, Not-in-family, White, Male,5,0,12, Trinadad&Tobago, <=50K
152,50, Self-emp-not-inc,401142, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,2,0,40, Trinadad&Tobago, >50K
153,58, State-gov,194861, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,34, United-States, >50K
154,18, Private,46237, 10th,6, Never-married, Machine-op-inspct, Own-child, White, Male,1,1804,11, Trinadad&Tobago, <=50K
155,19, Private,290710, HS-grad,8, Never-married, Sales, Own-child, White, Male,0,0,39, United-States, <=50K
156,27, Private,122423, HS-grad,8, Married-civ-spouse, Sales, Husband, White, Male,0,0,68, Trinadad&Tobago, >50K
157,42, Private,153049, Some-college,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
158,51, Self-emp-inc,94653, Preschool,15, Married-civ-spouse, Priv-house-serv, Husband, White, Male,99249,0,40, Trinadad&Tobago, >50K
159,31, Private,108925, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
160,36, Private,43941, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,59, Trinadad&Tobago, <=50K
161,37, Private,37763, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
162,36, Private,587051, HS-grad,8, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,57, Trinadad&Tobago, <=50K
163,19, Private,112461, HS-grad,8, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
164,36, Private,114665, Bachelors,12, Never-married, Priv-house-serv, Wife, White, Female,0,0,39, Trinadad&Tobago, <=50K
165,24, Private,107272, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Trinadad&Tobago, <=50K
166,19, Private,363424, HS-grad,8, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
167,49, Federal-gov,103732, HS-grad,9, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,1899,40, Trinadad&Tobago, >50K
168,43, Private,43980, HS-grad,8, Divorced, Protective-serv, Husband, White, Male,0,0,63, Trinadad&Tobago, <=50K
169,31, Self-emp-not-inc,230876, Bachelors,12, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
170,51, Private,228753, Some-college,10, Divorced, Armed-Forces, Not-in-family, White, Female,1,0,39, Trinadad&Tobago, <=50K
171,43, Private,91423, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
172,49, Private,117819, Some-college,9, Married-civ-spouse, Tech-support, Husband, White, Male,7369,0,40, Trinadad&Tobago, >50K
173,19, Private,172307, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,24, Trinadad&Tobago, <=50K
174,31, Private,237996, Bachelors,12, Never-married, Tech-support, Husband, White, Male,0,0,39, Trinadad&Tobago, <=50K
175,51, Private,237029, Assoc-voc,12, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,39, Trinadad&Tobago, <=50K
176,22, Private,121605, HS-grad,8, Never-married, ?, Own-child, White, Female,0,0,14, United-States, <=50K
177,24, Private,119965, HS-grad,10, Married-civ-spouse, Craft-repair, Husband, White, Male,11,0,50, Trinadad&Tobago, >50K
178,38, Self-emp-not-inc,100949, Masters,15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,69, Trinadad&Tobago, >50K
179,44, Local-gov,234410, Prof-school,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,39, Trinadad&Tobago, <=50K
180,23, Local-gov,121403, Doctorate,8, Married-civ-spouse, Sales, Wife, White, Female,1,0,20, United-States, <=50K
181,43, Private,166973, Bachelors,13, Widowed, Machine-op-inspct, Unmarried, White, Female,3,0,20, Mexico, <=50K
182,45, State-gov,242792, Doctorate,8, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,39, Trinadad&Tobago, <=50K
183,43, Private,108955, Doctorate,8, Divorced, Priv-house-serv, Unmarried, White, Female,5,0,59, Canada, <=50K
184,50, Private,108167, Assoc-voc,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, >50K
185,29, Private,118027, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Trinadad&Tobago, <=50K
186,19, ?,104407, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
187,37, Private,193597, Assoc-voc,8, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,39, Philippines, <=50K
188,48, Private,121802, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
189,24, Private,125588, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Female,16,0,39, Trinadad&Tobago, <=50K
190,63, Private,126950, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
191,28, Self-emp-not-inc,195338, 10th,6, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,39, Trinadad&Tobago, <=50K
192,32, Private,194618, Some-college,10, Divorced, ?, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
193,31, Private,109666, HS-grad,8, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
194,32, Private,109613, Some-college,10, Married-civ-spouse, Armed-Forces, Husband, Black, Male,0,0,33, Trinadad&Tobago, >50K
195,43, Private,326422, Assoc-voc,13, Divorced, Sales, Unmarried, White, Female,2,0,39, United-States, >50K
196,50, Private,39272, HS-grad,8, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
197,57, Self-emp-not-inc,124248, Some-college,10, Divorced, Sales, Not-in-family, White, Female,3,0,40, Trinadad&Tobago, <=50K
198,31, Private,40086, Some-college,9, Never-married, Handlers-cleaners, Own-child, White, Male,3,0,40, Trinadad&Tobago, <=50K
199,43, Private,192854, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
200,27, Private,41568, Doctorate,8, Never-married, Handlers-cleaners, Own-child, White, Female,1,0,39, Trinadad&Tobago, <=50K
201,43, Self-emp-not-inc,187422, Assoc-voc,13, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,0,0,24, United-States, <=50K
202,28, Private,160161, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
203,48, ?,198771, Assoc-voc,12, Married-civ-spouse, ?, Wife, Black, Female,0,1830,40, United-States, >50K
204,48, Self-emp-not-inc,42198, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,20, United-States, <=50K
205,24, Private,103089, 10th,7, Married-civ-spouse, Armed-Forces, Husband, White, Male,2,0,39, Poland, >50K
206,68, Local-gov,185848, Assoc-voc,9, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,59, Trinadad&Tobago, >50K
207,51, Private,50178, HS-grad,8, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,39, Ireland, <=50K
208,31, Private,106303, Some-college,10, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,20, United-States, <=50K
209,32, Private,297935, Assoc-voc,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,34, Trinadad&Tobago, <=50K
210,17, Private,125168, 11th,7, Never-married, Sales, Own-child, White, Female,2,0,12, Trinadad&Tobago, <=50K
211,27, Private,108105, HS-grad,9, Widowed, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,45, Trinadad&Tobago, <=50K
212,37, Private,255657, Bachelors,13, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,2,0,39, Peru, <=50K
213,20, Private,123967, HS-grad,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
214,68, Private,191741, Masters,9, Married-civ-spouse, Sales, Husband, White, Female,1,0,40, United-States, >50K
215,38, Private,309722, Assoc-voc,12, Divorced, Machine-op-inspct, Not-in-family, Black, Female,1,0,40, Germany, <=50K
216,41, Private,357754, 11th,6, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,24, United-States, <=50K
217,37, Private,111333, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
218,32, State-gov,368085, HS-grad,8, Married-spouse-absent, Sales, Own-child, Black, Female,1,0,40, Trinadad&Tobago, <=50K
219,45, Private,157489, 10th,6, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,39, Trinadad&Tobago, >50K
