,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
17,35, Federal-gov,38644, Assoc-voc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, Trinadad&Tobago, <=50K
18,21, Private,244544, Prof-school,9, Never-married, Machine-op-inspct, Own-child, White, Male,10,0,24, United-States, <=50K
19,62, ?,262412, 7th-8th,5, Widowed, ?, Not-in-family, White, Female,0,0,22, United-States, <=50K
20,46, Private,186259, 5th-6th,3, Married-spouse-absent, Other-service, Not-in-family, White, Female,1,0,40, Portugal, <=50K
21,20, ?,104993, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,17, United-States, <=50K
22,28, Self-emp-not-inc,165446, Bachelors,13, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
23,39, Private,101751, 5th-6th,4, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, France, <=50K
24,23, Private,413327, Prof-school,9, Never-married, Adm-clerical, Own-child, White, Female,7,0,31, United-States, <=50K
25,41, ?,218024, HS-grad,9, Never-married, ?, Not-in-family, Black, Female,0,0,18, United-States, <=50K
26,61, Private,206261, 11th,10, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,51, Trinadad&Tobago, >50K
27,33, Private,179452, Assoc-voc,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,39, El-Salvador, >50K
28,48, Self-emp-inc,190929, Assoc-voc,12, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,3,1833,50, Trinadad&Tobago, <=50K
29,60, Private,358328, 5th-6th,3, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,39, Mexico, <=50K
30,32, Private,209123, 10th,6, Separated, Craft-repair, Not-in-family, White, Male,0,0,48, Trinadad&Tobago, <=50K
31,34, Private,287377, Prof-school,10, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,51, Trinadad&Tobago, >50K
32,39, Private,172534, Bachelors,12, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,48, ?, <=50K
33,22, Private,397589, HS-grad,9, Never-married, Tech-support, Own-child, White, Female,11,0,7, United-States, <=50K
34,20, Private,207823, Some-college,9, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,1, United-States, <=50K
35,37, Private,186986, Prof-school,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
36,26, Private,161061, HS-grad,8, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,53, Trinadad&Tobago, <=50K
37,48, Private,23943, Assoc-acdm,10, Separated, Handlers-cleaners, Unmarried, Black, Female,0,0,64, Trinadad&Tobago, <=50K
38,35, Private,195718, HS-grad,9, Divorced, Adm-clerical, Other-relative, White, Female,17,0,39, Trinadad&Tobago, <=50K
39,67, Private,106506, HS-grad,8, Widowed, Craft-repair, Not-in-family, White, Male,8,0,39, Trinadad&Tobago, <=50K
40,51, Local-gov,192155, Doctorate,15, Married-civ-spouse, Sales, Husband, White, Male,0,0,34, Trinadad&Tobago, >50K
41,41, Private,107773, Doctorate,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,34, Portugal, >50K
42,37, Private,166162, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,6,0,70, Trinadad&Tobago, <=50K
43,37, Private,36509, HS-grad,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,7576,0,59, Trinadad&Tobago, >50K
44,27, ?,42132, Prof-school,9, Never-married, ?, Not-in-family, White, Male,0,0,39, United-States, <=50K
45,35, Private,190441, Prof-school,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,14776,0,39, Trinadad&Tobago, >50K
46,61, Self-emp-inc,192209, Doctorate,8, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
47,25, Private,268277, Doctorate,9, Married-civ-spouse, Sales, Husband, White, Male,5,0,39, Trinadad&Tobago, <=50K
48,52, Private,39147, Assoc-acdm,10, Separated, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
49,19, ?,224757, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,6,0,40, Trinadad&Tobago, <=50K
50,22, Private,191647, 5th-6th,8, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Female,2,0,18, Cambodia, <=50K
51,24, Private,401938, HS-grad,9, Divorced, Tech-support, Not-in-family, White, Male,12,0,33, United-States, <=50K
52,33, Self-emp-not-inc,173963, HS-grad,14, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, Trinadad&Tobago, <=50K
53,25, Private,382809, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,15,0,40, United-States, <=50K
54,32, Private,117087, 10th,6, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
55,19, State-gov,253595, HS-grad,9, Never-married, ?, Own-child, Black, Female,0,0,40, United-States, <=50K
56,47, Self-emp-not-inc,190254, Prof-school,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
57,67, ?,187231, HS-grad,8, Widowed, ?, Wife, White, Female,0,0,34, Trinadad&Tobago, <=50K
58,46, Private,170962, Prof-school,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,48, Trinadad&Tobago, >50K
59,34, Private,111729, Some-college,9, Separated, Farming-fishing, Own-child, White, Male,5,0,39, United-States, <=50K
60,56, Private,42405, Assoc-acdm,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
61,36, ?,135764, Doctorate,9, Married-civ-spouse, ?, Husband, White, Male,5,0,48, Trinadad&Tobago, >50K
62,38, Private,177281, Assoc-voc,12, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,34, Portugal, <=50K
63,21, Private,378514, Prof-school,9, Never-married, ?, Own-child, Black, Female,4,0,40, United-States, <=50K
64,18, Private,205732, HS-grad,9, Never-married, Other-service, Own-child, White, Female,9,0,20, United-States, <=50K
65,22, Private,36676, Doctorate,8, Divorced, Craft-repair, Own-child, White, Female,5,0,50, United-States, <=50K
66,38, ?,47040, Doctorate,9, Married-civ-spouse, ?, Husband, White, Male,6,0,40, Trinadad&Tobago, <=50K
67,38, Local-gov,253970, Assoc-voc,12, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
68,60, Private,285733, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Female,5,0,39, Trinadad&Tobago, <=50K
69,21, ?,43851, Some-college,10, Married-civ-spouse, ?, Wife, Black, Female,4,0,34, United-States, <=50K
70,37, Private,198656, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
71,46, Private,265526, Prof-school,9, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
72,59, State-gov,182459, Prof-school,15, Married-civ-spouse, ?, Not-in-family, White, Male,0,2045,60, United-States, >50K
73,27, Private,208683, Prof-school,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,33, United-States, <=50K
74,28, Private,495511, Doctorate,9, Married-civ-spouse, Tech-support, Husband, White, Male,3,0,39, Trinadad&Tobago, <=50K
75,27, Private,271033, HS-grad,8, Never-married, Handlers-cleaners, Not-in-family, White, Female,6,0,40, United-States, <=50K
76,18, ?,476413, Prof-school,10, Never-married, ?, Own-child, White, Female,2,0,1, United-States, <=50K
77,35, Federal-gov,214803, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
78,36, ?,233516, Prof-school,9, Married-civ-spouse, ?, Husband, White, Male,2,0,40, Cambodia, <=50K
79,33, Private,107609, Prof-school,9, Divorced, Prof-specialty, Unmarried, White, Female,0,1821,40, Portugal, >50K
80,31, Private,194361, Assoc-voc,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Trinadad&Tobago, >50K
81,43, Private,167238, Prof-school,15, Divorced, Protective-serv, Not-in-family, White, Male,0,0,54, Cambodia, <=50K
82,68, Private,68896, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,5,0,52, Trinadad&Tobago, <=50K
83,17, Private,201459, 7th-8th,4, Never-married, Craft-repair, Not-in-family, White, Male,0,0,24, Laos, <=50K
84,22, Private,218894, Prof-school,10, Never-married, ?, Unmarried, Black, Female,5,0,41, United-States, <=50K
85,26, Private,54988, 10th,3, Separated, Farming-fishing, Other-relative, White, Male,0,0,39, United-States, <=50K
86,20, Private,231314, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, >50K
87,58, Private,33952, Doctorate,9, Widowed, ?, Other-relative, White, Female,0,0,40, United-States, <=50K
88,58, Private,157563, Doctorate,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,39, Trinadad&Tobago, <=50K
89,20, Private,336450, HS-grad,9, Never-married, Machine-op-inspct, Own-child, Black, Female,6,0,19, United-States, <=50K
90,30, Federal-gov,194665, HS-grad,4, Never-married, Farming-fishing, Other-relative, White, Female,2,0,39, Trinadad&Tobago, <=50K
91,47, Private,417745, Some-college,10, Never-married, Sales, Unmarried, White, Female,0,0,20, United-States, <=50K
92,20, ?,83870, Bachelors,12, Never-married, ?, Own-child, White, Female,0,0,1, United-States, <=50K
93,22, Private,75918, Some-college,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,2,0,34, United-States, <=50K
94,27, Private,218139, Assoc-voc,12, Never-married, Priv-house-serv, Not-in-family, White, Male,0,1782,40, Trinadad&Tobago, <=50K
95,64, Private,161085, Prof-school,9, Widowed, Handlers-cleaners, Not-in-family, Black, Female,1,0,39, United-States, <=50K
96,53, Private,110321, Doctorate,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5,0,94, Trinadad&Tobago, <=50K
97,18, Private,29804, Bachelors,10, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
98,21, Private,269264, HS-grad,8, Divorced, Sales, Not-in-family, White, Male,3,0,39, United-States, <=50K
99,24, Private,58832, Prof-school,9, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
100,62, Private,170811, Doctorate,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5,0,39, United-States, <=50K
101,23, Private,126026, Some-college,9, Never-married, ?, Own-child, White, Male,0,0,39, United-States, <=50K
102,33, Self-emp-not-inc,209476, Doctorate,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,49, Trinadad&Tobago, >50K
103,36, Private,225467, Doctorate,9, Married-AF-spouse, Craft-repair, Unmarried, White, Male,4,0,48, Cambodia, <=50K
104,20, Private,203728, Assoc-acdm,12, Never-married, Protective-serv, Own-child, White, Male,2,0,40, United-States, <=50K
105,33, Private,173066, Bachelors,12, Never-married, Protective-serv, Not-in-family, White, Female,0,0,39, Trinadad&Tobago, <=50K
106,29, Private,122806, Prof-school,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
107,40, Private,295738, Doctorate,9, Separated, Sales, Unmarried, White, Female,2,0,34, Trinadad&Tobago, <=50K
108,46, Federal-gov,216392, Assoc-voc,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
109,46, Private,156226, 10th,6, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,39, Trinadad&Tobago, <=50K
110,49, Self-emp-not-inc,179410, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,1,0,39, Trinadad&Tobago, <=50K
111,21, Private,202163, HS-grad,9, Never-married, Sales, Unmarried, Black, Female,5,0,39, United-States, <=50K
112,27, Private,188608, HS-grad,9, Divorced, Adm-clerical, Other-relative, White, Male,8,0,39, Trinadad&Tobago, <=50K
113,49, Private,295842, 5th-6th,3, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,39, Laos, <=50K
114,48, Private,164276, 7th-8th,6, Widowed, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
115,21, Local-gov,298863, Prof-school,9, Never-married, Tech-support, Not-in-family, White, Male,0,0,39, United-States, <=50K
116,64, Private,171993, Prof-school,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,47, Trinadad&Tobago, >50K
117,37, ?,379799, Prof-school,9, Never-married, ?, Unmarried, Black, Female,3,0,40, United-States, <=50K
118,29, Self-emp-not-inc,182890, Assoc-voc,10, Never-married, Armed-Forces, Own-child, White, Male,0,0,48, United-States, <=50K
119,35, Private,62178, HS-grad,8, Married-civ-spouse, Craft-repair, Husband, White, Male,2,0,39, Trinadad&Tobago, <=50K
120,56, Private,107589, HS-grad,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,2,0,60, Trinadad&Tobago, >50K
121,34, Local-gov,184809, Assoc-voc,12, Divorced, Sales, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
122,21, Private,241451, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,19,0,52, United-States, <=50K
123,46, State-gov,280251, HS-grad,8, Separated, ?, Not-in-family, White, Female,16217,0,40, United-States, <=50K
124,18, Private,404919, Assoc-acdm,10, Never-married, Armed-Forces, Own-child, White, Male,0,0,40, United-States, <=50K
125,42, Private,91555, Assoc-acdm,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, Trinadad&Tobago, >50K
126,30, Private,328665, Bachelors,12, Never-married, Sales, Not-in-family, White, Male,0,0,39, Trinadad&Tobago, <=50K
127,47, Private,253157, Assoc-voc,12, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,49, Trinadad&Tobago, >50K
128,17, Private,173785, Masters,14, Never-married, Adm-clerical, Own-child, White, Male,3,0,19, United-States, <=50K
129,35, State-gov,124546, Prof-school,10, Divorced, Sales, Other-relative, White, Female,0,0,40, Mexico, <=50K
130,47, Self-emp-not-inc,85226, Prof-school,15, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,85, Trinadad&Tobago, <=50K
131,40, Private,109912, Assoc-voc,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,14734,0,50, Trinadad&Tobago, >50K
132,33, Private,223186, 5th-6th,4, Married-spouse-absent, Exec-managerial, Unmarried, White, Male,0,0,32, Mexico, <=50K
133,42, Private,124641, HS-grad,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,2,0,60, Trinadad&Tobago, <=50K
134,25, Private,334176, Doctorate,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, ?, <=50K
135,36, State-gov,97789, Doctorate,15, Widowed, Priv-house-serv, Unmarried, Black, Female,0,0,40, United-States, <=50K
136,34, Local-gov,202836, Prof-school,9, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
137,20, Private,109419, HS-grad,8, Never-married, Sales, Own-child, White, Female,15,0,34, United-States, <=50K
138,43, Private,367637, HS-grad,8, Married-civ-spouse, Armed-Forces, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
139,43, Private,194696, Doctorate,9, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, Poland, >50K
140,62, Self-emp-not-inc,78243, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,5,0,50, Trinadad&Tobago, >50K
141,55, Private,170855, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,4,0,47, Trinadad&Tobago, >50K
142,48, Private,195923, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,4,0,39, Trinadad&Tobago, >50K
143,35, Self-emp-inc,295815, Assoc-voc,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Trinadad&Tobago, >50K
144,68, Private,231538, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,11,0,65, Trinadad&Tobago, <=50K
145,31, Private,192015, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,13,0,61, Trinadad&Tobago, <=50K
146,45, ?,20948, Doctorate,9, Married-civ-spouse, ?, Husband, White, Male,3416,0,34, Trinadad&Tobago, >50K
147,29, Private,119407, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,3,0,40, United-States, <=50K
148,35, Private,365507, Some-college,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,3,0,64, United-States, <=50K
149,27, Private,316412, Prof-school,10, Never-married, Armed-Forces, Own-child, Asian-Pac-Islander, Male,0,0,39, United-States, <=50K
150,25, Self-emp-not-inc,107426, Assoc-acdm,12, Never-married, Protective-serv, Own-child, White, Male,0,0,73, Trinadad&Tobago, <=50K
151,31, Private,101146, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Female,12,0,40, Trinadad&Tobago, <=50K
152,44, Private,218205, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,39, Iran, >50K
153,38, Private,30198, Assoc-acdm,9, Never-married, Protective-serv, Not-in-family, White, Female,0,0,35, Trinadad&Tobago, <=50K
154,29, Self-emp-not-inc,38197, Assoc-voc,13, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,48, Trinadad&Tobago, <=50K
155,55, State-gov,196900, HS-grad,8, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,1825,39, Trinadad&Tobago, >50K
156,60, Self-emp-not-inc,340829, 12th,1, Separated, Armed-Forces, Not-in-family, White, Male,4,0,39, Mexico, <=50K
157,25, State-gov,138090, Doctorate,9, Never-married, ?, Own-child, Black, Female,7,0,33, United-States, <=50K
158,70, Private,275293, HS-grad,8, Married-spouse-absent, Protective-serv, Not-in-family, White, Female,3,0,35, Trinadad&Tobago, <=50K
159,32, Federal-gov,117114, Prof-school,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,39, Mexico, <=50K
160,58, Private,195524, 5th-6th,3, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,64, Trinadad&Tobago, <=50K
161,19, Private,167975, Prof-school,9, Never-married, Tech-support, Not-in-family, White, Male,0,0,39, Trinadad&Tobago, <=50K
162,33, Local-gov,210907, Assoc-voc,12, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Trinadad&Tobago, >50K
163,49, State-gov,96742, Assoc-voc,12, Divorced, Sales, Not-in-family, White, Female,0,0,34, United-States, <=50K
164,41, Private,313488, HS-grad,9, Never-married, Exec-managerial, Unmarried, White, Female,8,0,39, Trinadad&Tobago, <=50K
165,18, Private,81633, HS-grad,9, Separated, Other-service, Own-child, Black, Female,4,0,21, United-States, <=50K
166,54, Local-gov,199422, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
167,22, Private,70566, Assoc-acdm,13, Never-married, Protective-serv, Not-in-family, White, Female,0,0,51, United-States, <=50K
168,36, Private,52707, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Trinadad&Tobago, >50K
169,45, Private,189320, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,39, Poland, <=50K
170,19, Private,139641, HS-grad,8, Never-married, Protective-serv, Own-child, White, Female,0,0,39, Trinadad&Tobago, <=50K
171,18, Private,95826, 10th,6, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,31, United-States, <=50K
172,49, Self-emp-inc,365113, Doctorate,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Trinadad&Tobago, >50K
173,48, Self-emp-not-inc,193896, HS-grad,9, Married-civ-spouse, Armed-Forces, Husband, White, Male,9,0,59, Trinadad&Tobago, >50K
174,44, Private,106309, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,0,60, Trinadad&Tobago, >50K
175,46, Private,43352, Bachelors,10, Divorced, Craft-repair, Not-in-family, White, Male,0,1825,49, England, <=50K
176,38, Local-gov,313881, HS-grad,14, Never-married, Exec-managerial, Not-in-family, White, Male,4,0,50, Trinadad&Tobago, <=50K
177,35, Self-emp-inc,180523, Bachelors,12, Never-married, Craft-repair, Other-relative, White, Female,0,0,40, United-States, <=50K
178,55, Self-emp-inc,191439, Bachelors,12, Divorced, Craft-repair, Not-in-family, White, Male,0,0,65, Trinadad&Tobago, <=50K
179,18, Private,187387, HS-grad,10, Never-married, Prof-specialty, Own-child, Black, Male,1,0,39, United-States, <=50K
180,45, Private,66309, Prof-school,9, Divorced, Priv-house-serv, Unmarried, White, Female,2,0,35, United-States, <=50K
181,53, Local-gov,196788, Masters,13, Married-civ-spouse, Sales, Husband, White, Male,0,1826,39, Trinadad&Tobago, >50K
182,27, ?,180204, Prof-school,10, Married-civ-spouse, Armed-Forces, Wife, White, Female,0,0,21, United-States, <=50K
183,18, Private,163922, Prof-school,10, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,2,0,15, United-States, <=50K
184,27, Self-emp-not-inc,271458, Assoc-voc,12, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
185,24, Private,236148, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,17, United-States, <=50K
186,26, Private,105794, Bachelors,12, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Trinadad&Tobago, <=50K
187,44, Local-gov,34594, Bachelors,13, Married-civ-spouse, Priv-house-serv, Husband, White, Male,2,0,40, Trinadad&Tobago, >50K
188,63, Private,34319, Prof-school,9, Widowed, Exec-managerial, Not-in-family, Black, Female,3369,0,18, Trinadad&Tobago, >50K
189,50, State-gov,109215, Prof-school,9, Never-married, Sales, Wife, White, Female,3437,0,20, United-States, <=50K
190,25, Local-gov,124215, Assoc-acdm,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,52, Trinadad&Tobago, <=50K
191,45, Private,109718, 5th-6th,4, Married-spouse-absent, ?, Unmarried, White, Female,0,0,40, United-States, <=50K
192,33, Private,189040, Assoc-voc,12, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,59, Trinadad&Tobago, >50K
193,39, Private,97044, Doctorate,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
194,48, State-gov,197754, Bachelors,14, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,28, Trinadad&Tobago, >50K
195,35, Private,197172, Doctorate,8, Married-civ-spouse, Sales, Husband, White, Male,3,0,47, Trinadad&Tobago, <=50K
196,37, Private,91643, Assoc-voc,12, Widowed, ?, Not-in-family, White, Female,0,0,48, Trinadad&Tobago, >50K
197,46, Private,212620, Prof-school,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
198,19, Private,186370, HS-grad,8, Never-married, Other-service, Other-relative, White, Male,2,0,40, United-States, <=50K
199,42, Private,176201, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,7593,0,49, Trinadad&Tobago, >50K
200,49, Private,111910, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,3,0,40, Trinadad&Tobago, >50K
201,40, Private,108764, Prof-school,8, Married-civ-spouse, Sales, Husband, White, Male,4,0,39, Trinadad&Tobago, <=50K
202,36, Private,97499, Prof-school,15, Married-civ-spouse, Craft-repair, Husband, White, Male,7514,0,59, Trinadad&Tobago, >50K
203,21, Private,279823, Some-college,9, Never-married, ?, Own-child, White, Female,0,0,40, United-States, <=50K
204,56, Private,101625, Doctorate,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,4,0,60, Trinadad&Tobago, <=50K
205,21, Local-gov,35640, 11th,6, Never-married, Farming-fishing, Own-child, White, Male,0,0,22, United-States, <=50K
206,56, Private,359690, Prof-school,9, Widowed, Machine-op-inspct, Not-in-family, White, Female,4,0,32, United-States, <=50K
207,25, Local-gov,128431, Bachelors,13, Divorced, ?, Wife, White, Female,0,1826,48, Trinadad&Tobago, >50K
208,60, Private,440955, HS-grad,10, Widowed, ?, Unmarried, Black, Female,6,0,40, United-States, <=50K
209,53, Private,425487, 7th-8th,9, Married-civ-spouse, Sales, Husband, White, Male,1,0,39, England, >50K
210,35, Private,98926, Prof-school,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,98495,0,40, Iran, >50K
211,33, Private,101403, Assoc-acdm,10, Never-married, Sales, Not-in-family, White, Female,0,0,34, United-States, <=50K
212,26, Local-gov,133249, Assoc-voc,12, Never-married, Sales, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
213,35, Private,273710, Doctorate,8, Married-civ-spouse, Armed-Forces, Husband, Asian-Pac-Islander, Male,2,0,40, Trinadad&Tobago, <=50K
214,58, ?,305259, 10th,6, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Cambodia, <=50K
215,66, Self-emp-not-inc,224209, 5th-6th,4, Never-married, Exec-managerial, Other-relative, White, Male,0,0,31, Trinadad&Tobago, <=50K
216,60, Private,105534, Assoc-acdm,12, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,48, United-States, <=50K
217,61, Self-emp-not-inc,35621, Assoc-voc,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,51, Trinadad&Tobago, <=50K
218,48, Self-emp-not-inc,40840, Assoc-voc,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,88, Trinadad&Tobago, >50K
219,27, Private,110644, Assoc-voc,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,59, Trinadad&Tobago, >50K
220,19, Private,337145, Some-college,9, Never-married, Sales, Not-in-family, White, Male,3,0,19, United-States, <=50K
