,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
59,32, Private,131041, Doctorate,8, Divorced, Machine-op-inspct, Not-in-family, White, Female,1,0,82, El-Salvador, <=50K
60,85, Private,123845, Doctorate,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,84, Trinadad&Tobago, <=50K
61,49, Federal-gov,448264, HS-grad,14, Married-civ-spouse, Craft-repair, Husband, White, Male,7573,0,46, United-States, >50K
62,35, State-gov,95261, Prof-school,12, Divorced, Craft-repair, Husband, White, Male,0,0,25, United-States, <=50K
63,40, Private,344517, Assoc-voc,12, Never-married, Prof-specialty, Not-in-family, White, Female,3,0,40, Trinadad&Tobago, <=50K
64,62, Private,191833, 5th-6th,3, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,33, Trinadad&Tobago, >50K
65,30, Private,38035, Prof-school,10, Married-civ-spouse, Armed-Forces, Husband, White, Male,2,0,40, United-States, >50K
66,28, Private,260911, Prof-school,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,5,0,48, Trinadad&Tobago, <=50K
67,33, ?,54437, HS-grad,8, Widowed, ?, Unmarried, White, Female,0,0,39, Trinadad&Tobago, <=50K
68,18, ?,219344, 11th,6, Never-married, ?, Not-in-family, White, Male,0,0,10, Trinadad&Tobago, <=50K
69,32, Private,124750, 5th-6th,9, Divorced, Sales, Husband, White, Male,0,0,49, Trinadad&Tobago, <=50K
70,46, Private,294619, 11th,12, Never-married, Machine-op-inspct, Unmarried, Black, Female,6,0,13, Trinadad&Tobago, <=50K
71,27, Private,200807, Bachelors,9, Never-married, ?, Own-child, White, Female,4,0,40, Trinadad&Tobago, <=50K
72,33, State-gov,199566, Prof-school,10, Divorced, Protective-serv, Not-in-family, White, Female,0,0,51, Trinadad&Tobago, <=50K
73,28, Private,152459, Doctorate,9, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,13,0,40, United-States, <=50K
74,50, Private,347744, Prof-school,6, Never-married, Adm-clerical, Not-in-family, White, Female,2,0,39, Philippines, <=50K
75,42, Private,199101, Prof-school,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,49, Trinadad&Tobago, <=50K
76,39, Private,192946, Doctorate,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
77,41, Private,229497, Assoc-acdm,11, Divorced, Priv-house-serv, Not-in-family, Black, Female,4,0,47, Trinadad&Tobago, <=50K
78,37, Private,251748, Assoc-voc,9, Married-civ-spouse, Armed-Forces, Husband, Black, Male,5,0,39, United-States, <=50K
79,49, Local-gov,133529, Assoc-voc,12, Married-civ-spouse, Priv-house-serv, Husband, White, Female,4,0,47, Trinadad&Tobago, >50K
80,28, Local-gov,129564, Doctorate,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,59, United-States, >50K
81,22, Local-gov,178278, HS-grad,8, Never-married, Craft-repair, Own-child, Black, Female,2,0,40, Trinadad&Tobago, <=50K
82,38, Private,27154, Prof-school,10, Married-civ-spouse, Other-service, Husband, White, Male,3,0,40, Trinadad&Tobago, <=50K
83,51, Private,349409, Doctorate,9, Married-civ-spouse, Craft-repair, Husband, White, Male,6,0,39, Trinadad&Tobago, <=50K
84,56, Private,181183, Assoc-voc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,4,1833,49, United-States, >50K
85,36, Private,215748, Prof-school,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
86,41, Private,375750, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Male,10,0,33, Trinadad&Tobago, <=50K
87,31, Self-emp-not-inc,109317, Some-college,9, Never-married, Farming-fishing, Other-relative, White, Male,1,0,60, United-States, <=50K
88,45, Private,46726, Some-college,10, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,8,0,40, Trinadad&Tobago, <=50K
89,19, Private,110284, Some-college,10, Never-married, Protective-serv, Own-child, White, Male,5,0,48, Trinadad&Tobago, <=50K
90,21, Private,29661, HS-grad,8, Never-married, Other-service, Own-child, Black, Female,6,0,21, Trinadad&Tobago, <=50K
91,17, Self-emp-not-inc,129059, Bachelors,7, Never-married, Sales, Own-child, White, Male,4,0,40, Trinadad&Tobago, <=50K
92,53, Local-gov,110320, 5th-6th,6, Married-civ-spouse, Protective-serv, Husband, White, Male,7535,0,35, England, <=50K
93,57, ?,354013, Some-college,10, Never-married, ?, Not-in-family, White, Female,0,0,23, Trinadad&Tobago, <=50K
94,67, ?,132335, Doctorate,9, Married-civ-spouse, ?, Wife, Black, Female,3481,0,16, United-States, <=50K
95,47, Self-emp-inc,204064, Assoc-voc,12, Married-civ-spouse, Craft-repair, Husband, White, Male,7578,2052,50, Trinadad&Tobago, >50K
96,31, Private,129350, Assoc-voc,12, Married-civ-spouse, Tech-support, Husband, White, Male,6,0,39, Trinadad&Tobago, >50K
97,20, ?,106329, HS-grad,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,4,0,46, Trinadad&Tobago, <=50K
98,46, Private,236735, Doctorate,8, Married-civ-spouse, Protective-serv, Husband, White, Male,6,0,60, United-States, >50K
99,50, Private,125793, Doctorate,11, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
100,29, Private,57701, Prof-school,9, Never-married, Other-service, Not-in-family, White, Male,1,0,36, United-States, <=50K
101,63, Private,241287, Prof-school,14, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,20, Trinadad&Tobago, <=50K
102,37, State-gov,148745, Doctorate,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,22, Trinadad&Tobago, >50K
103,29, Private,270921, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,8,0,40, Trinadad&Tobago, <=50K
104,55, Private,237268, 5th-6th,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,66, Laos, >50K
105,40, Private,208832, Masters,13, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
106,58, Private,208504, Bachelors,9, Married-civ-spouse, Protective-serv, Husband, White, Male,14823,0,15, Trinadad&Tobago, >50K
107,34, Private,182118, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,3,0,60, Trinadad&Tobago, <=50K
108,44, Self-emp-inc,312202, HS-grad,14, Divorced, Priv-house-serv, Not-in-family, White, Female,3448,0,50, United-States, <=50K
109,28, Private,181864, Some-college,9, Never-married, ?, Not-in-family, White, Female,3,0,32, Trinadad&Tobago, <=50K
110,21, ?,199919, Some-college,10, Never-married, ?, Own-child, White, Male,2,0,20, United-States, <=50K
111,37, Private,290187, Assoc-acdm,11, Divorced, Exec-managerial, Wife, White, Female,8,0,40, Trinadad&Tobago, <=50K
112,41, Private,212681, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,4,0,40, Trinadad&Tobago, <=50K
113,41, Private,142454, Assoc-voc,13, Divorced, Protective-serv, Unmarried, White, Female,2,1807,40, Trinadad&Tobago, <=50K
114,33, Local-gov,95460, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,3625,0,69, Trinadad&Tobago, <=50K
115,35, Private,54146, 5th-6th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,2,0,48, United-States, <=50K
116,46, Private,120513, HS-grad,14, Married-civ-spouse, Priv-house-serv, Wife, White, Male,1,0,40, Mexico, >50K
117,38, Private,251982, Some-college,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,48, Trinadad&Tobago, >50K
118,51, Self-emp-inc,191359, 11th,7, Married-civ-spouse, ?, Husband, White, Female,0,0,40, Trinadad&Tobago, >50K
119,38, Self-emp-not-inc,142668, Assoc-voc,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,2,0,60, Trinadad&Tobago, <=50K
120,29, Private,229310, 5th-6th,9, Never-married, Farming-fishing, Not-in-family, White, Male,3,0,40, Trinadad&Tobago, <=50K
121,52, Self-emp-not-inc,90490, Assoc-acdm,12, Married-civ-spouse, Priv-house-serv, Husband, White, Male,6,0,55, Trinadad&Tobago, <=50K
122,45, ?,107315, Prof-school,9, Married-civ-spouse, ?, Husband, White, Male,0,0,39, United-States, <=50K
123,40, Private,343434, Doctorate,8, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,0,39, Trinadad&Tobago, >50K
124,21, Private,504377, 10th,5, Never-married, Craft-repair, Not-in-family, White, Male,5,0,39, United-States, <=50K
125,41, Federal-gov,203303, Assoc-voc,12, Divorced, Priv-house-serv, Not-in-family, White, Female,2,0,19, United-States, >50K
126,42, Private,349565, 11th,7, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Male,3444,0,57, South, >50K
127,50, Private,215128, HS-grad,14, Never-married, Tech-support, Husband, White, Male,4,0,39, United-States, <=50K
128,48, Private,303737, Some-college,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,0,39, United-States, >50K
129,38, Private,165794, HS-grad,14, Married-civ-spouse, Priv-house-serv, Wife, White, Male,3,1855,51, Trinadad&Tobago, >50K
130,24, Private,34411, Assoc-voc,6, Never-married, Handlers-cleaners, Not-in-family, White, Male,7,0,46, Trinadad&Tobago, <=50K
131,58, Private,187341, Assoc-acdm,11, Married-civ-spouse, Tech-support, Husband, White, Female,1,0,40, United-States, <=50K
132,25, Private,181050, Doctorate,8, Widowed, ?, Not-in-family, White, Female,2,0,50, Trinadad&Tobago, <=50K
133,29, Private,213063, Doctorate,8, Divorced, Machine-op-inspct, Not-in-family, White, Male,5,0,40, El-Salvador, <=50K
134,32, ?,226807, 11th,7, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,35, Trinadad&Tobago, <=50K
135,28, Private,513891, Prof-school,6, Divorced, Protective-serv, Unmarried, White, Female,4,0,40, Trinadad&Tobago, <=50K
136,25, Self-emp-not-inc,384852, Assoc-acdm,10, Never-married, Adm-clerical, Not-in-family, White, Male,5,0,34, United-States, <=50K
137,47, Private,228689, 5th-6th,3, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Philippines, <=50K
138,45, Private,382211, Bachelors,13, Divorced, Priv-house-serv, Husband, White, Male,5,0,40, Trinadad&Tobago, >50K
139,20, Private,107123, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,12, Trinadad&Tobago, <=50K
140,38, Local-gov,199012, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Mexico, <=50K
141,20, Private,141360, HS-grad,9, Never-married, Protective-serv, Own-child, White, Male,9,0,15, Trinadad&Tobago, <=50K
142,28, Private,207693, Masters,14, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,3,0,46, Trinadad&Tobago, <=50K
143,39, Self-emp-not-inc,398529, Masters,14, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,42, Trinadad&Tobago, <=50K
144,70, Private,205224, Doctorate,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2,0,60, Trinadad&Tobago, >50K
145,56, Local-gov,176084, Doctorate,9, Separated, Other-service, Unmarried, Black, Female,4,0,39, United-States, <=50K
146,43, Private,178242, Doctorate,8, Married-civ-spouse, Tech-support, Husband, White, Male,10,0,40, Trinadad&Tobago, >50K
147,28, Private,284011, Some-college,10, Divorced, Protective-serv, Not-in-family, White, Male,2,0,47, Trinadad&Tobago, <=50K
148,64, Private,181536, Doctorate,9, Married-civ-spouse, Other-service, Husband, White, Male,4,0,21, United-States, <=50K
149,26, Private,117094, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,3542,1817,20, Trinadad&Tobago, <=50K
150,48, State-gov,85184, Masters,14, Married-civ-spouse, Priv-house-serv, Husband, White, Male,14843,0,40, Trinadad&Tobago, >50K
151,66, Private,109627, HS-grad,14, Never-married, Protective-serv, Not-in-family, White, Male,0,0,36, Trinadad&Tobago, <=50K
152,40, Private,173131, Prof-school,10, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,49, Trinadad&Tobago, <=50K
153,39, Private,201954, HS-grad,14, Divorced, Craft-repair, Not-in-family, White, Female,2,0,55, Trinadad&Tobago, <=50K
154,25, Private,259586, Prof-school,9, Never-married, Handlers-cleaners, Own-child, White, Male,1,0,44, Trinadad&Tobago, <=50K
155,32, Private,201269, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,5,0,40, Trinadad&Tobago, <=50K
156,38, ?,205875, HS-grad,14, Divorced, ?, Not-in-family, White, Female,0,0,37, Trinadad&Tobago, <=50K
157,56, Private,57515, Doctorate,8, Married-civ-spouse, Armed-Forces, Husband, White, Male,2,0,49, United-States, >50K
158,64, Private,47320, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,3490,0,48, Trinadad&Tobago, >50K
159,42, Private,91655, Doctorate,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3,0,39, United-States, <=50K
160,29, Private,214421, Assoc-voc,13, Separated, Farming-fishing, Not-in-family, White, Male,2,0,39, Trinadad&Tobago, <=50K
161,30, Local-gov,267568, Doctorate,9, Married-civ-spouse, Armed-Forces, Husband, Black, Male,3,0,39, Trinadad&Tobago, <=50K
162,73, Private,285649, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,1,0,53, Trinadad&Tobago, <=50K
163,50, State-gov,109074, Doctorate,9, Never-married, Adm-clerical, Not-in-family, White, Female,2,0,39, United-States, <=50K
164,50, Local-gov,228173, 5th-6th,3, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
165,40, Self-emp-inc,57250, Assoc-voc,12, Married-civ-spouse, Craft-repair, Husband, White, Male,7566,0,51, Trinadad&Tobago, >50K
166,29, Private,262651, Prof-school,9, Never-married, Armed-Forces, Not-in-family, White, Male,6,0,49, Trinadad&Tobago, <=50K
167,17, Private,215229, Assoc-acdm,7, Never-married, ?, Own-child, White, Female,4,0,36, Trinadad&Tobago, <=50K
168,32, Self-emp-inc,296825, Bachelors,13, Never-married, ?, Other-relative, Asian-Pac-Islander, Female,2,0,38, El-Salvador, <=50K
169,54, Private,196744, Assoc-voc,12, Separated, Craft-repair, Not-in-family, White, Female,1,0,14, El-Salvador, <=50K
170,60, Self-emp-not-inc,326900, Masters,14, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,44, Trinadad&Tobago, >50K
171,33, Local-gov,201073, Masters,14, Never-married, Priv-house-serv, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, >50K
172,33, Private,130829, Bachelors,9, Never-married, Adm-clerical, Not-in-family, White, Female,4,0,40, United-States, <=50K
173,35, Private,181033, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,1,0,49, Trinadad&Tobago, <=50K
174,28, Private,99779, Prof-school,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,1,0,40, Ireland, <=50K
175,45, Private,44021, Doctorate,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5,0,49, Trinadad&Tobago, >50K
176,54, Private,106989, Doctorate,9, Divorced, Machine-op-inspct, Wife, White, Female,0,0,36, Trinadad&Tobago, <=50K
177,42, Private,73020, Assoc-voc,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1839,48, Cambodia, >50K
178,23, Private,262654, Assoc-acdm,11, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3,0,40, Trinadad&Tobago, <=50K
179,22, ?,296588, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,10, United-States, <=50K
180,29, Private,257140, Some-college,6, Married-civ-spouse, Tech-support, Husband, White, Male,4,0,40, United-States, <=50K
181,20, Private,205365, Doctorate,6, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Female,3,0,39, Laos, <=50K
182,29, Private,315150, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,39, Trinadad&Tobago, <=50K
183,34, Local-gov,44135, Doctorate,9, Married-civ-spouse, Protective-serv, Husband, White, Male,5,0,40, Trinadad&Tobago, <=50K
184,21, Private,40559, Doctorate,8, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,3531,0,17, ?, <=50K
185,33, Private,192646, HS-grad,14, Never-married, Craft-repair, Not-in-family, White, Female,0,2781,48, Trinadad&Tobago, <=50K
186,22, Private,248105, Doctorate,8, Never-married, Other-service, Own-child, White, Female,0,0,12, Trinadad&Tobago, <=50K
187,27, Federal-gov,379785, Bachelors,13, Married-civ-spouse, Armed-Forces, Husband, White, Male,2,0,40, United-States, <=50K
188,36, Federal-gov,109064, Doctorate,9, Never-married, Armed-Forces, Unmarried, White, Female,9,0,40, Trinadad&Tobago, <=50K
189,18, Private,423895, Some-college,10, Never-married, Other-service, Own-child, Black, Male,5,0,40, Trinadad&Tobago, <=50K
190,32, Private,159600, 9th,11, Never-married, Handlers-cleaners, Not-in-family, White, Male,7,0,60, Trinadad&Tobago, <=50K
191,33, Self-emp-inc,139959, Assoc-voc,12, Married-civ-spouse, Priv-house-serv, Husband, White, Male,4,0,40, United-States, >50K
192,28, Private,259541, Doctorate,9, Married-civ-spouse, Protective-serv, Husband, White, Male,5,0,40, Trinadad&Tobago, <=50K
193,36, Self-emp-not-inc,173751, Doctorate,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,22, United-States, <=50K
194,58, Federal-gov,122669, Doctorate,8, Divorced, Other-service, Not-in-family, Black, Female,5,0,40, Trinadad&Tobago, <=50K
195,47, Private,128389, Assoc-voc,13, Married-civ-spouse, Craft-repair, Husband, White, Male,7644,1829,50, United-States, >50K
196,54, Local-gov,224631, Doctorate,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,2,0,40, United-States, >50K
197,23, Private,174261, Prof-school,9, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,4,0,23, Trinadad&Tobago, <=50K
198,41, Private,219792, Assoc-acdm,11, Divorced, Machine-op-inspct, Wife, White, Female,1,0,20, Trinadad&Tobago, <=50K
199,39, Private,321023, HS-grad,8, Married-civ-spouse, Sales, Husband, White, Male,6,0,35, Trinadad&Tobago, <=50K
200,37, Private,213328, Assoc-voc,13, Married-civ-spouse, Priv-house-serv, Unmarried, White, Male,0,0,47, Trinadad&Tobago, >50K
201,61, Private,182434, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,1,0,55, Trinadad&Tobago, >50K
202,50, Private,407637, 10th,11, Divorced, Priv-house-serv, Unmarried, White, Female,8,0,40, United-States, <=50K
203,41, Private,92642, Doctorate,9, Married-civ-spouse, Sales, Husband, White, Male,5,0,39, United-States, >50K
204,31, Private,174768, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,6,0,80, United-States, <=50K
205,23, Private,46964, Doctorate,9, Never-married, Handlers-cleaners, Own-child, White, Male,5,0,22, Trinadad&Tobago, <=50K
206,20, Private,45202, Doctorate,6, Separated, Other-service, Own-child, White, Female,7,0,24, Trinadad&Tobago, <=50K
207,20, Private,43044, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,5,0,40, Trinadad&Tobago, <=50K
208,45, Private,150089, Assoc-voc,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
209,40, Private,262105, Bachelors,13, Married-civ-spouse, Priv-house-serv, Husband, White, Male,3568,0,60, Trinadad&Tobago, >50K
210,68, ?,247654, Assoc-acdm,11, Divorced, Armed-Forces, Husband, White, Male,7,0,40, Trinadad&Tobago, <=50K
211,46, Private,115743, Doctorate,9, Divorced, Craft-repair, Not-in-family, White, Male,5,0,50, Trinadad&Tobago, <=50K
212,53, Self-emp-not-inc,110456, Doctorate,9, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,4,0,39, Cambodia, >50K
213,60, Private,46322, Doctorate,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,4,0,48, United-States, <=50K
214,20, Self-emp-not-inc,105675, Some-college,10, Never-married, Prof-specialty, Husband, White, Male,0,0,15, England, <=50K
215,22, ?,48802, Some-college,9, Never-married, Armed-Forces, Own-child, White, Male,3,0,41, United-States, <=50K
