,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
82,29, Private,186546, Some-college,10, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,50, Haiti, <=50K
83,21, Private,224789, Masters,13, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,41, United-States, <=50K
84,40, Private,83517, HS-grad,9, Never-married, ?, Own-child, Asian-Pac-Islander, Male,0,0,34, United-States, <=50K
85,47, Local-gov,52866, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,49, Thailand, <=50K
86,58, Private,224383, 7th-8th,5, Married-civ-spouse, Protective-serv, Husband, Black, Male,936,0,39, United-States, <=50K
87,56, Private,328119, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
88,20, Private,547034, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,41, Mexico, <=50K
89,73, Private,270403, 12th,2, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,29, Yugoslavia, <=50K
90,48, Local-gov,204973, Some-college,10, Never-married, Tech-support, Not-in-family, White, Female,6617,0,60, United-States, >50K
91,40, Private,995288, Bachelors,13, Never-married, Sales, Husband, White, Male,0,1009,48, United-States, >50K
92,58, Private,386738, 5th-6th,5, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,38, United-States, >50K
93,60, State-gov,47681, HS-grad,10, Married-civ-spouse, Priv-house-serv, Wife, White, Female,0,0,27, United-States, <=50K
94,30, Self-emp-inc,85782, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,36, United-States, >50K
95,29, Private,494470, 7th-8th,10, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States, <=50K
96,46, Local-gov,239026, Masters,14, Married-civ-spouse, Protective-serv, Husband, White, Male,0,21,37, Scotland, >50K
97,53, Private,268970, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,38, United-States, <=50K
98,52, Self-emp-not-inc,294268, Bachelors,6, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,25, United-States, <=50K
99,57, Private,132503, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,32, United-States, <=50K
100,31, Private,340024, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,42, United-States, <=50K
101,33, Private,255359, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,1815,0,26, Trinadad&Tobago, <=50K
102,52, Local-gov,216532, Some-college,10, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
103,30, Private,110215, HS-grad,9, Divorced, Farming-fishing, Own-child, White, Female,0,0,39, United-States, <=50K
104,39, ?,271910, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, Scotland, <=50K
105,21, Self-emp-not-inc,261301, Doctorate,10, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,37, United-States, >50K
106,17, Private,378139, 11th,7, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,9, United-States, <=50K
107,21, Private,52490, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,48, Philippines, <=50K
108,44, Private,146501, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,30, ?, <=50K
109,48, Private,538132, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,42, Philippines, >50K
110,24, Private,400121, HS-grad,9, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,17, United-States, <=50K
111,21, Private,324383, HS-grad,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1162,23, United-States, <=50K
112,49, Private,118717, Some-college,10, Married-civ-spouse, Armed-Forces, Wife, White, Female,0,0,48, Taiwan, <=50K
113,46, Private,121689, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,235,48, United-States, <=50K
114,23, Private,147305, Some-college,8, Never-married, Tech-support, Not-in-family, White, Female,678,251,17, United-States, <=50K
115,50, Private,235529, HS-grad,9, Divorced, Protective-serv, Not-in-family, White, Female,0,0,45, Ireland, <=50K
116,48, Private,25442, 7th-8th,9, Never-married, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Male,0,533,45, Mexico, <=50K
117,41, Private,271528, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Female,0,0,55, United-States, <=50K
118,31, Private,201437, Bachelors,9, Never-married, Other-service, Wife, White, Female,0,0,20, Hong, <=50K
119,26, Private,167353, 7th-8th,8, Never-married, Exec-managerial, Own-child, Black, Female,264,0,37, Puerto-Rico, <=50K
120,22, Private,329887, Doctorate,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,46, United-States, <=50K
121,29, Private,315893, 7th-8th,9, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,50, United-States, <=50K
122,41, Private,133673, HS-grad,3, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,38, Columbia, <=50K
123,32, Private,113086, Doctorate,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
124,36, Private,24632, Assoc-voc,9, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,65, Taiwan, <=50K
125,34, State-gov,86194, Some-college,10, Never-married, Priv-house-serv, Own-child, White, Female,0,0,8, United-States, <=50K
126,36, Private,220900, Doctorate,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,27, United-States, <=50K
127,29, Federal-gov,183323, Preschool,9, Married-civ-spouse, ?, Husband, White, Male,0,0,39, Japan, <=50K
128,44, Private,140124, 10th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
129,33, Federal-gov,186107, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
130,29, State-gov,44781, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,33, United-States, <=50K
131,39, Private,136897, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, Trinadad&Tobago, <=50K
132,43, Self-emp-not-inc,208665, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,56, United-States, >50K
133,44, Private,286258, Doctorate,15, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
134,48, Federal-gov,285648, HS-grad,8, Never-married, Armed-Forces, Not-in-family, White, Male,0,78,38, Thailand, <=50K
135,38, Private,252028, 5th-6th,4, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,49, Haiti, <=50K
136,35, Federal-gov,96987, Assoc-voc,12, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,51, United-States, <=50K
137,23, Private,192389, 10th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,46, South, <=50K
138,40, Private,126627, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,66, United-States, >50K
139,47, Self-emp-inc,94156, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, <=50K
140,37, Private,191050, 9th,5, Divorced, Other-service, Not-in-family, White, Female,0,0,35, Vietnam, <=50K
141,40, State-gov,173319, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,9052,261,54, United-States, >50K
142,48, Private,561349, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
143,35, Private,237576, Masters,9, Never-married, Tech-support, Own-child, Black, Male,0,0,38, United-States, <=50K
144,20, Private,255141, HS-grad,9, Never-married, Protective-serv, Other-relative, Other, Female,0,0,39, United-States, <=50K
145,38, Self-emp-inc,176421, Masters,9, Married-civ-spouse, Craft-repair, Husband, White, Male,13245,0,56, United-States, >50K
146,55, Private,183878, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,41, United-States, >50K
147,36, Private,346994, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,41, Thailand, <=50K
148,39, Private,123722, Prof-school,14, Divorced, Priv-house-serv, Unmarried, White, Female,157,688,31, United-States, <=50K
149,21, Private,151774, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,40, South, <=50K
150,30, Private,174381, Bachelors,11, Separated, Protective-serv, Husband, White, Female,760,0,49, Iran, <=50K
151,45, Private,137339, Some-college,10, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,44, United-States, <=50K
152,41, Private,52914, 10th,3, Never-married, Other-service, Unmarried, Black, Female,0,0,36, United-States, <=50K
153,42, Private,295113, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
154,36, Private,170322, Assoc-voc,11, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,45,40, South, >50K
155,36, Private,225994, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,37, Hong, <=50K
156,76, Local-gov,199866, 9th,10, Separated, Protective-serv, Not-in-family, White, Male,0,0,68, United-States, <=50K
157,44, State-gov,128202, Prof-school,13, Divorced, Craft-repair, Not-in-family, White, Male,0,0,39, United-States, <=50K
158,51, Private,250535, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,51, United-States, >50K
159,34, Private,240475, Assoc-acdm,11, Married-civ-spouse, Adm-clerical, Husband, Black, Male,1003,0,39, United-States, <=50K
160,32, Private,107616, Assoc-voc,11, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
161,21, Private,170873, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
162,53, Federal-gov,324616, Assoc-acdm,12, Married-civ-spouse, Tech-support, Wife, Black, Female,13624,0,37, United-States, >50K
163,51, Private,46670, HS-grad,11, Divorced, Adm-clerical, Unmarried, White, Male,1121,0,39, United-States, <=50K
164,24, Private,179386, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,53, United-States, <=50K
165,39, Private,241821, Bachelors,15, Never-married, ?, Unmarried, Black, Female,0,0,38, Trinadad&Tobago, <=50K
166,40, Self-emp-not-inc,151098, Some-college,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,53, Philippines, <=50K
167,19, ?,161954, Assoc-voc,12, Never-married, Exec-managerial, Own-child, White, Female,114,0,40, United-States, <=50K
168,48, Federal-gov,216883, Assoc-acdm,11, Divorced, Handlers-cleaners, Unmarried, Black, Female,4252,0,40, United-States, <=50K
169,52, Federal-gov,165968, HS-grad,9, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
170,54, Private,226610, Prof-school,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,544,0,72, United-States, <=50K
171,23, State-gov,219699, Assoc-acdm,14, Never-married, Prof-specialty, Own-child, White, Female,0,382,20, United-States, <=50K
172,44, Private,173039, Assoc-voc,11, Never-married, Protective-serv, Unmarried, White, Female,0,0,41, United-States, <=50K
173,41, Private,206119, 1st-4th,2, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,44, El-Salvador, <=50K
174,35, Private,172208, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,532,50, Ecuador, >50K
175,35, Local-gov,195440, 10th,7, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,55, United-States, <=50K
176,41, Private,173699, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,8570,0,44, United-States, >50K
177,46, Local-gov,30789, HS-grad,9, Married-civ-spouse, Priv-house-serv, Husband, Amer-Indian-Eskimo, Male,0,0,55, United-States, <=50K
178,49, Private,207298, 11th,2, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,38, Trinadad&Tobago, <=50K
179,29, ?,439463, 5th-6th,9, Never-married, ?, Unmarried, White, Female,2283,0,46, Greece, <=50K
180,57, Private,266003, HS-grad,13, Married-civ-spouse, Sales, Husband, White, Male,0,1993,42, United-States, >50K
181,35, Private,162048, Some-college,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,39, United-States, <=50K
182,23, Private,131955, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
183,42, Private,235187, Bachelors,13, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,1543,0,40, United-States, <=50K
184,22, Private,207271, Assoc-voc,11, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,48, United-States, <=50K
185,30, Private,245096, Some-college,10, Married-civ-spouse, Priv-house-serv, Husband, White, Male,37,0,46, United-States, >50K
186,20, Private,79051, Assoc-voc,10, Married-civ-spouse, Protective-serv, Own-child, White, Male,3210,0,52, United-States, <=50K
187,29, Private,289789, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,24, Trinadad&Tobago, <=50K
188,36, Private,428506, HS-grad,6, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,957,33, Taiwan, <=50K
189,28, Private,232279, 12th,7, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
190,51, Private,66947, 12th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,753,0,50, United-States, <=50K
191,44, Private,266682, 7th-8th,4, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,36, United-States, <=50K
192,21, ?,321520, 10th,7, Never-married, ?, Own-child, White, Male,13789,1122,15, United-States, <=50K
193,35, Private,203761, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,39, Laos, <=50K
194,50, Private,181339, HS-grad,9, Married-civ-spouse, Transport-moving, Other-relative, White, Female,0,0,30, Ireland, <=50K
195,48, Private,122866, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
196,33, Self-emp-inc,124026, Bachelors,13, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,44, United-States, <=50K
197,36, Private,309755, Doctorate,9, Separated, Adm-clerical, Other-relative, Black, Female,0,0,40, United-States, <=50K
198,26, Private,244073, Preschool,12, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, United-States, <=50K
199,35, Private,107495, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Female,0,0,37, United-States, <=50K
200,37, Private,226387, HS-grad,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,35, Scotland, >50K
201,35, Private,213014, Preschool,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,743,31, Portugal, <=50K
202,42, Local-gov,328928, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, White, Female,1292,0,39, United-States, >50K
203,77, Self-emp-not-inc,134873, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States, <=50K
204,22, State-gov,386945, 5th-6th,6, Married-civ-spouse, Tech-support, Husband, White, Male,265,0,40, Poland, <=50K
205,24, State-gov,260968, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,19, Peru, <=50K
206,37, Private,208659, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,3390,0,50, United-States, >50K
207,19, Private,254894, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,42, United-States, <=50K
208,63, Private,208031, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,825,0,38, United-States, <=50K
209,82, Private,53643, 11th,10, Never-married, Sales, Not-in-family, White, Female,1945,0,22, United-States, <=50K
210,53, Private,203077, Doctorate,6, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, United-States, <=50K
211,30, Private,255999, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,46, Thailand, <=50K
212,36, Self-emp-inc,113991, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,1520,0,42, Trinadad&Tobago, >50K
213,24, Private,215100, Bachelors,13, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,52, United-States, <=50K
214,34, Private,234659, Some-college,10, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,1863,51, Jamaica, <=50K
215,34, State-gov,241350, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,1905,335,41, South, >50K
216,31, Private,113667, Prof-school,12, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,22,16, Scotland, <=50K
217,50, Private,254559, HS-grad,9, Divorced, Sales, Husband, Black, Female,0,0,38, Philippines, <=50K
218,44, Private,71611, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,660,64, United-States, >50K
219,33, Private,251886, Assoc-acdm,11, Divorced, Transport-moving, Not-in-family, White, Female,0,89,39, United-States, <=50K
220,33, State-gov,75793, Some-college,10, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,61, Hungary, >50K
221,32, Private,295085, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
222,34, Private,81896, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Female,0,0,42, Portugal, <=50K
223,37, Private,106343, Preschool,10, Divorced, Sales, Unmarried, White, Female,0,0,48, United-States, <=50K
224,25, Private,128816, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,2314,0,43, Scotland, <=50K
225,30, Private,370298, Masters,14, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,41, United-States, <=50K
226,32, Private,238882, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,42, United-States, >50K
227,34, Private,157205, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,281,426,40, Trinadad&Tobago, <=50K
228,31, Private,143049, HS-grad,9, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,42, United-States, <=50K
229,44, Private,90321, Assoc-acdm,12, Divorced, Sales, Not-in-family, Black, Female,0,0,36, United-States, <=50K
230,23, Private,296132, Assoc-voc,13, Never-married, Sales, Not-in-family, White, Female,0,313,42, United-States, <=50K
